小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
亲亲家园,2021.01.16 成交,141.0,17217.0,143.0,90,2,28,8,1960,2室2厅1厨1卫,高楼层 (共6层),81.61㎡,平层,暂无数据,板楼,南 北,2004,精装,钢混结构,集中供暖,一梯两户,无,商品房,2020-10-19,普通住宅,暂无数据,共有,"121.549775,38.930195",甘井子,西山水库,大连
鑫江水青花都一期,2021.07.19 成交,122.0,14510.0,124.5,261,3,16,17,4085,2室2厅1厨1卫,低楼层 (共29层),84.08㎡,平层,暂无数据,板楼,南,2016,精装,钢混结构,集中供暖,三梯六户,有,商品房,2020-11-01,普通住宅,满两年,非共有,"120.440126,36.218203",城阳,夏庄,青岛
保利百合花园,2021.08.11 成交,217.0,24972.0,224.0,84,5,30,19,3444,2室1厅1厨1卫,低楼层 (共30层),86.9㎡,平层,64.25㎡,板楼,南,2010,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-05-20,普通住宅,满五年,非共有,"120.371392,36.138293",市北,大沙路,青岛
人和馨园,2021.06.06 成交,105.0,7842.0,115.0,416,10,19,17,3254,3室2厅1厨1卫,中楼层 (共7层),133.9㎡,错层,暂无数据,板楼,南 北,2008,精装,砖混结构,集中供暖,一梯两户,有,商品房,2020-04-17,普通住宅,暂无数据,非共有,"123.40324590396,41.816992027892",铁西,北一路,沈阳
滨江馨园,2021.04.30 成交,168.0,19551.0,170.0,5,0,2,1,508,2室2厅1厨1卫,中楼层 (共33层),85.93㎡,平层,暂无数据,板塔结合,南,未知,毛坯,钢混结构,暂无数据,两梯四户,有,商品房,2021-04-26,普通住宅,暂无数据,非共有,"118.631456,32.045955",浦口,江浦街道,南京
国际名都,2021.03.14 成交,199.0,29537.0,205.0,6,0,8,4,742,1室1厅1厨1卫,低楼层 (共13层),67.12㎡,平层,暂无数据,塔楼,北,2006,精装,钢混结构,集中供暖,两梯八户,有,商品房,2021-03-09,普通住宅,满两年,非共有,"120.46225404588,36.120899387441",崂山,汽车东站,青岛
128国际公寓,2021.03.31 成交,203.0,26750.0,204.9,241,3,34,5,921,2室2厅1厨1卫,低楼层 (共18层),75.89㎡,平层,56.34㎡,板楼,南,未知,简装,钢混结构,暂无数据,两梯三户,有,商品房,2020-08-02,普通住宅,满五年,非共有,"121.612812,29.818156",鄞州区,潘火,宁波
恒瑞坦城,2021.02.28 成交,127.0,19477.0,129.0,81,4,23,19,3366,2室1厅1厨1卫,高楼层 (共30层),64.9㎡,平层,暂无数据,塔楼,南 西,2015,精装,钢混结构,集中供暖,三梯八户,有,商品房,2020-12-09,普通住宅,满两年,共有,"121.527733,38.876145",高新园区,凌水,大连
全城绿洲,2021.01.01 成交,224.0,17359.0,231.0,366,3,4,19,4104,3室2厅1厨2卫,中楼层 (共18层),129.04㎡,错层,暂无数据,板楼,南 北,2011,简装,钢混结构,集中供暖,两梯三户,有,商品房,2020-01-02,普通住宅,暂无数据,非共有,"114.58203136451,38.020607629191",裕华,大马村,石家庄
汇君城2期,2021.05.27 成交,175.0,12883.0,183.0,92,2,88,39,8361,3室2厅1厨2卫,低楼层 (共11层),135.84㎡,平层,暂无数据,板楼,南,2016,简装,钢混结构,集中供暖,一梯两户,有,商品房,2021-02-25,普通住宅,暂无数据,共有,"114.44565,38.109663",新华,天苑,石家庄
东城天下,2021.08.04 成交,38.0,6611.0,39.8,8,1,1,1,299,1室0厅1厨1卫,中楼层 (共23层),57.48㎡,平层,暂无数据,板楼,南,2005,其他,钢混结构,集中供暖,三梯十二户,有,商品房,2021-07-28,普通住宅,满五年,非共有,"121.84741489548,39.072137217954",开发区,东城,大连
海创半山壹号,2021.03.07 成交,213.0,22953.0,205.0,15,3,3,8,1253,2室2厅1厨1卫,高楼层 (共11层),92.8㎡,暂无数据,暂无数据,板楼,南 北,2011,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-02-21,普通住宅,满五年,非共有,"121.510167,38.8622",高新园区,七贤岭,大连
金色华庭,2022.03.03 成交,20.0,5350.0,20.0,1,0,1,0,8,1室1厅1厨1卫,高楼层 (共30层),37.39㎡,平层,暂无数据,板楼,北,2010,其他,钢混结构,集中供暖,两梯五户,有,商品房,2022-03-03,普通住宅,暂无数据,非共有,"121.7217,39.100406",金州,南棉,大连
汇置尚都,2022.02.18 成交,102.0,10932.0,103.0,1,0,1,0,25,3室1厅1厨1卫,中楼层 (共33层),93.31㎡,平层,暂无数据,板楼,南 北,2019,其他,钢混结构,集中供暖,一梯两户,有,商品房,2022-02-18,普通住宅,暂无数据,非共有,"123.41103071552,41.936935928094",沈北新区,道义,沈阳
福临万家青山路263号,2021.07.23 成交,149.0,22766.0,152.0,45,1,50,21,3659,2室1厅1厨1卫,中楼层 (共10层),65.45㎡,平层,53.5㎡,板楼,南 北,2011,精装,钢混结构,集中供暖,一梯四户,有,商品房,2021-06-09,普通住宅,满五年,非共有,"120.44778659262,36.154763867787",李沧,枣儿山,青岛
尚乐城,2022.01.25 成交,203.0,23883.0,208.0,164,3,9,6,984,2室1厅1厨1卫,高楼层 (共29层),85㎡,平层,暂无数据,板楼,南 北,2015,精装,钢混结构,集中供暖,两梯五户,有,商品房,2021-08-15,普通住宅,暂无数据,非共有,"120.368849,36.113913",市北,北岭,青岛
和苑家园雅和园,2021.09.11 成交,90.0,16400.0,92.5,23,2,6,25,511,1室1厅1厨1卫,中楼层 (共26层),54.88㎡,平层,暂无数据,板塔结合,南,未知,精装,钢混结构,集中供暖,两梯六户,有,商品房,2021-08-20,普通住宅,满两年,非共有,"117.121778,39.164818",红桥,西营门,天津
兴贤佳园修贤苑,2021.05.04 成交,285.0,28149.0,288.0,24,1,4,2,890,3室1厅1厨1卫,中楼层 (共6层),101.25㎡,平层,暂无数据,板楼,南,2006,其他,砖混结构,暂无数据,一梯两户,无,商品房,2021-04-11,普通住宅,暂无数据,共有,"118.84250172495,32.109266358377",玄武,月苑,南京
龙湖北宸星座,2021.09.10 成交,57.0,16866.0,57.0,2,0,1,0,7,1室0厅0厨1卫,低楼层 (共20层),33.5㎡,平层,暂无数据,板楼,东,未知,其他,钢混结构,暂无数据,四梯三十一户,有,商品房,2021-09-08,普通住宅,暂无数据,共有,"118.703419,32.164307",浦口,高新区,南京
华通地中海郡,2021.05.22 成交,57.0,4582.0,58.0,1,0,3,0,77,3室1厅1厨1卫,中楼层 (共11层),124.42㎡,平层,暂无数据,塔楼,南 北,2011,毛坯,框架结构,集中供暖,一梯两户,有,商品房,2021-05-22,普通住宅,暂无数据,共有,"121.15062379005,38.782957289505",旅顺口,旅顺开发区,大连
新城保利天地,2021.01.29 成交,148.0,19449.0,150.0,219,3,13,22,4002,3室2厅1厨1卫,低楼层 (共18层),76.1㎡,平层,暂无数据,板塔结合,南,2018,其他,钢混结构,暂无数据,一梯两户,有,商品房,2020-06-24,普通住宅,暂无数据,非共有,"118.82282123307,31.797621772045",江宁,禄口,南京
鑫隆嘉园,2021.04.18 成交,140.0,15823.0,140.0,51,4,14,6,1969,2室1厅1厨1卫,中楼层 (共29层),88.48㎡,平层,暂无数据,板塔结合,南 北,2014,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-02-27,普通住宅,暂无数据,非共有,"120.181132,35.981349",黄岛,香江路,青岛
和燕路小区,2021.07.14 成交,140.0,22631.0,143.0,357,14,69,48,6114,2室1厅1厨1卫,高楼层 (共7层),61.82㎡,平层,暂无数据,板楼,南,1998,精装,钢混结构,暂无数据,一梯两户,无,商品房,2020-07-22,普通住宅,暂无数据,非共有,"118.82053742499,32.120043014326",栖霞,晓庄,南京
福满园,2021.11.14 成交,130.0,11909.0,131.0,35,1,1,0,2,2室1厅1厨1卫,中楼层 (共11层),109㎡,平层,暂无数据,板楼,南 北,未知,其他,钢混结构,集中供暖,一梯两户,有,商品房,2021-10-11,普通住宅,暂无数据,共有,"117.496774,38.860512",滨海新区,大港,天津
汀兰苑,2021.04.18 成交,85.0,9660.0,91.2,88,7,0,1,580,2室2厅1厨1卫,高楼层 (共33层),88㎡,平层,暂无数据,板楼,南,2011,毛坯,钢混结构,暂无数据,两梯四户,有,商品房,2021-01-20,普通住宅,暂无数据,非共有,"121.22748402496,30.340737636301",杭州湾新区,杭州湾新区,宁波
朝城路,2021.04.18 成交,320.0,28309.0,336.0,294,3,46,18,4628,3室1厅1厨1卫,高楼层 (共32层),113.04㎡,平层,暂无数据,板楼,南 北,2018,毛坯,钢混结构,集中供暖,一梯两户,有,商品房,2020-06-28,普通住宅,暂无数据,共有,"120.31689382165,36.069332645726",市南,西镇,青岛
首座国际公寓,2021.12.01 成交,63.0,11608.0,62.9,1201,17,41,110,6010,1室1厅1厨1卫,中楼层 (共29层),53.93㎡,平层,13.23㎡,塔楼,南,2008,精装,钢混结构,自供暖,两梯六户,有,商品房,2018-08-19,普通住宅,满五年,非共有,"113.71135,34.758755",金水区,燕庄,郑州
虎踞关60号,2021.05.05 成交,,,450.0,15,2,1,0,737,1室1厅1厨1卫,低楼层 (共6层),38.77㎡,平层,暂无数据,板楼,南 北,2000,其他,钢混结构,暂无数据,一梯两户,无,商品房,2021-04-21,普通住宅,暂无数据,非共有,"118.77166,32.056888",鼓楼,宁海路,南京
莫愁新寓胜棋里,2021.02.09 成交,301.0,40038.0,308.0,127,1,43,11,3881,3室1厅1厨1卫,低楼层 (共6层),75.18㎡,平层,暂无数据,板楼,南 北,1986,精装,砖混结构,暂无数据,一梯三户,无,商品房,2020-10-06,普通住宅,暂无数据,非共有,"118.764778,32.044263",鼓楼,汉中门大街,南京
城市旋律,2021.05.30 成交,54.0,15000.0,55.0,432,4,29,16,2695,1室0厅0厨1卫,低楼层 (共30层),36㎡,平层,暂无数据,塔楼,西北,2013,精装,钢混结构,集中供暖,三梯十二户,有,商品房,2020-03-25,商住两用,暂无数据,非共有,"121.597369,38.902174",沙河口,和平广场,大连
光华小区,2021.04.11 成交,110.0,14835.0,116.0,28,7,2,6,907,3室1厅1厨1卫,中楼层 (共6层),74.15㎡,平层,暂无数据,板楼,南 北,1996,精装,砖混结构,集中供暖,一梯三户,无,商品房,2021-03-15,普通住宅,满五年,非共有,"114.52176713661,38.065153047045",长安,建北,石家庄
英地·天骄华庭二期,2021.04.24 成交,225.0,27080.0,225.0,221,4,35,6,2993,2室1厅1厨1卫,低楼层 (共33层),83.09㎡,平层,59.61㎡,板楼,南,2013,精装,钢混结构,集中供暖,两梯五户,有,商品房,2020-09-16,普通住宅,满五年,非共有,"113.681408,34.799246",金水,文博广场,郑州
冶金厅宿舍,2021.05.13 成交,374.0,57539.0,377.0,68,3,2,3,860,2室1厅1厨1卫,低楼层 (共6层),65㎡,暂无数据,暂无数据,板楼,东 西,1995,简装,混合结构,暂无数据,一梯三户,无,商品房,2021-03-06,普通住宅,暂无数据,共有,"125.330468,43.867559",朝阳区,桂林路,长春
谊景村,2021.09.28 成交,257.0,35353.0,262.0,40,13,62,47,3262,2室1厅1厨1卫,中楼层 (共6层),72.64㎡,平层,暂无数据,板楼,南 北,未知,简装,混合结构,集中供暖,一梯两户,无,商品房,2021-08-20,普通住宅,满五年,非共有,"117.219739,39.089602",河西,友谊路,天津
复华小区北区,2021.09.05 成交,80.0,12308.0,80.0,1,0,1,0,9,3室0厅1厨1卫,中楼层 (共8层),65㎡,平层,暂无数据,板楼,南 北,1988,其他,钢混结构,暂无数据,一梯两户,无,商品房,2021-09-04,普通住宅,暂无数据,非共有,"126.64109865472,45.751380989376",南岗,复华校国展工大附中,哈尔滨
万千世纪城,2021.06.18 成交,51.0,12263.0,53.0,413,8,6,0,2344,1室1厅1厨1卫,高楼层 (共30层),41.59㎡,平层,暂无数据,板楼,西北,2015,简装,钢混结构,集中供暖,三梯十四户,有,商品房,2020-05-02,普通住宅,满两年,非共有,"113.646377,34.720494",二七,兴华南街,郑州
省宾馆宿舍,2021.09.29 成交,26.0,7714.0,26.0,49,2,1,6,657,1室1厅1厨1卫,中楼层 (共5层),32.8㎡,平层,暂无数据,板楼,南 北,未知,简装,混合结构,暂无数据,一梯三户,暂无数据,商品房,2021-08-11,普通住宅,暂无数据,非共有,"125.335962,43.892752",南关区,大经路,长春
正商东方港湾,2021.11.14 成交,175.0,20349.0,180.0,68,5,38,14,1928,2室1厅1厨1卫,高楼层 (共27层),86㎡,平层,暂无数据,板塔结合,南,2010,精装,钢混结构,集中供暖,两梯五户,有,商品房,2021-09-07,普通住宅,满五年,非共有,"113.770315,34.753903",郑东新区,郑州东站,郑州
泰莱枫尚,2021.07.14 成交,80.0,8473.0,85.0,76,1,2,1,577,2室2厅1厨1卫,高楼层 (共33层),94.42㎡,平层,69.94㎡,板楼,南 北,2014,其他,钢混结构,集中供暖,一梯三户,有,商品房,2021-04-30,普通住宅,暂无数据,非共有,"123.443769,41.692982",浑南,新市府,沈阳
胜利小区,2021.08.16 成交,49.0,9700.0,48.5,16,1,5,3,882,2室1厅1厨1卫,高楼层 (共6层),50㎡,平层,暂无数据,板楼,南 北,1995,毛坯,砖混结构,集中供暖,一梯三户,无,商品房,2021-08-01,普通住宅,暂无数据,共有,"121.72042631964,39.102438092601",金州,光明,大连
