小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
圣菲城,2021.03.27 成交,330.0,20570.0,338.0,554,5,88,14,2999,4室2厅1厨2卫,高楼层 (共22层),160.43㎡,平层,暂无数据,塔楼,南,2007,简装,钢混结构,自供暖,一梯两户,有,商品房,2019-09-21,普通住宅,暂无数据,非共有,"113.680206,34.811289",金水,徐寨,郑州
天润城第十二街区,2021.02.24 成交,157.0,21861.0,160.0,161,3,7,4,794,2室1厅1厨1卫,中楼层 (共18层),71.81㎡,平层,暂无数据,板塔结合,南,2012,其他,钢混结构,暂无数据,两梯六户,有,商品房,2020-09-17,普通住宅,暂无数据,非共有,"118.738429,32.159483",浦口,桥北,南京
盛世花园,2021.10.16 成交,139.0,27128.0,142.0,145,1,22,13,1668,2室1厅1厨1卫,中楼层 (共7层),51.24㎡,平层,43.64㎡,板塔结合,南,1999,简装,砖混结构,暂无数据,一梯两户,无,动迁安置房,2021-05-24,普通住宅,满五年,非共有,"118.798562,32.119779",鼓楼,五塘广场,南京
新门口,2021.02.25 成交,275.0,34988.0,285.0,229,1,32,10,1981,3室1厅1厨1卫,中楼层 (共7层),78.6㎡,平层,暂无数据,板塔结合,南 北,1995,其他,钢混结构,暂无数据,一梯两户,有,商品房,2020-07-12,普通住宅,暂无数据,非共有,"118.77487205206,32.083957075956",鼓楼,三牌楼,南京
世茂外滩新城,2021.01.14 成交,642.0,58657.0,660.0,9,1,3,36,1358,2室2厅1厨1卫,中楼层 (共57层),109.45㎡,平层,暂无数据,板塔结合,南 北,2014,其他,钢混结构,暂无数据,两梯三户,有,商品房,2021-01-05,普通住宅,暂无数据,共有,"118.74232215878,32.084336894607",鼓楼,热河南路,南京
万科城紫兰苑,2021.03.28 成交,128.0,14383.0,128.0,104,2,13,6,1721,3室2厅1厨1卫,中楼层 (共34层),89㎡,平层,69.37㎡,板楼,南 北,2015,精装,钢混结构,集中供暖,两梯六户,有,商品房,2020-12-14,普通住宅,满两年,非共有,"113.523478,34.819214",高新,高新万科,郑州
九曲小区三期,2022.02.17 成交,285.0,27015.0,285.0,74,4,6,0,24,3室2厅1厨2卫,低楼层 (共11层),105.5㎡,平层,暂无数据,塔楼,南,2020,毛坯,钢混结构,暂无数据,一梯两户,暂无数据,商品房,2021-12-05,普通住宅,暂无数据,非共有,"121.532556,29.802425",鄞州区,首南,宁波
70年代尚景小区,2021.06.27 成交,86.0,13456.0,88.0,8,0,3,4,455,2室1厅1厨1卫,高楼层 (共15层),63.69㎡,平层,48.24㎡,板塔结合,南 北,2009,简装,钢混结构,集中供暖,两梯三户,有,商品房,2021-06-19,普通住宅,满五年,非共有,"113.61296111148,34.732768988551",中原,儿童公园,郑州
松江小区,2021.05.19 成交,46.0,13287.0,46.0,307,4,44,13,4077,1室1厅1厨1卫,低楼层 (共6层),34.02㎡,平层,暂无数据,板楼,东南,1993,简装,混合结构,集中供暖,一梯五户,无,商品房,2020-07-17,普通住宅,满五年,共有,"121.638578,38.98603",甘井子,甘井子,大连
广博苑,2021.06.25 成交,65.0,11114.0,65.0,20,0,7,0,965,1室1厅1厨1卫,高楼层 (共16层),58.49㎡,暂无数据,暂无数据,板楼,南,2013,简装,钢混结构,暂无数据,两梯二十三户,有,商品房,2021-06-06,商业办公类,满两年,共有,"118.873092,31.948597",江宁,东山镇,南京
春光山色,2021.06.11 成交,200.0,25830.0,210.0,42,2,25,13,2525,2室1厅1厨1卫,中楼层 (共7层),77.43㎡,平层,67.32㎡,板楼,南 北,2005,简装,混合结构,集中供暖,一梯两户,无,拆迁还建房,2021-05-01,普通住宅,暂无数据,非共有,"120.434807,36.117164",崂山,北村,青岛
金地格林小城,2021.03.23 成交,69.0,7649.0,71.5,281,13,72,7,3648,3室2厅1厨1卫,低楼层 (共34层),89.56㎡,平层,67.85㎡,板楼,南,2017,简装,钢混结构,集中供暖,两梯六户,有,商品房,2020-06-16,普通住宅,满五年,非共有,"113.45839477844,34.776400539234",荥阳市,荥阳,郑州
红星海五期青屿蓝,2022.01.06 成交,184.0,12690.0,186.0,1206,9,33,43,5406,3室2厅1厨2卫,中楼层 (共29层),145㎡,平层,暂无数据,板楼,南 北,2012,精装,钢混结构,集中供暖,两梯四户,有,商品房,2018-09-19,普通住宅,满五年,共有,"121.808533,39.019075",开发区,红星海,大连
银帆国际,2021.04.15 成交,66.0,10857.0,67.5,44,6,27,6,2262,2室2厅1厨1卫,中楼层 (共33层),60.61㎡,平层,暂无数据,板楼,南,2015,毛坯,钢混结构,集中供暖,三梯七户,有,商品房,2021-03-03,普通住宅,暂无数据,非共有,"121.749475,39.051643",开发区,亿锋,大连
睿智禧园,2021.06.23 成交,124.0,13880.0,127.0,87,2,7,7,1637,2室2厅1厨1卫,低楼层 (共18层),89.34㎡,平层,暂无数据,板楼,东,2015,其他,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-28,普通住宅,满两年,非共有,"113.56178352134,34.798882217234",高新,梧桐,郑州
中冶蓝城,2021.01.23 成交,65.0,12610.0,66.0,178,0,28,27,4693,2室1厅1厨1卫,高楼层 (共6层),51.55㎡,平层,暂无数据,板楼,东南,2013,简装,钢混结构,集中供暖,两梯十三户,有,商品房,2020-07-29,普通住宅,满两年,非共有,"121.495819,38.981978",甘井子,生态新城,大连
湖畔雅居二期,2021.03.01 成交,63.0,14604.0,65.0,282,5,51,85,8370,1室1厅1厨1卫,低楼层 (共17层),43.14㎡,平层,35.16㎡,板楼,北,2013,精装,钢混结构,集中供暖,两梯九户,有,商品房,2020-05-24,普通住宅,满两年,共有,"120.416256,36.197534",李沧,十梅庵,青岛
马栏广场东,2021.11.12 成交,80.0,14580.0,80.5,121,2,47,79,5780,2室1厅1厨1卫,低楼层 (共7层),54.53㎡,平层,暂无数据,板楼,南 北,2000,精装,砖混结构,集中供暖,一梯三户,无,商品房,2021-07-14,普通住宅,满两年,共有,"121.565709,38.928484",沙河口,马栏,大连
丹凤里,2022.03.02 成交,120.0,16534.0,125.0,201,10,16,13,2123,2室1厅1厨1卫,中楼层 (共6层),72.58㎡,平层,暂无数据,板楼,北 南,未知,精装,混合结构,集中供暖,一梯四户,无,商品房,2021-08-14,普通住宅,满五年,非共有,"117.144389,39.228792",北辰,果园新村,天津
盛华公馆,2021.07.16 成交,100.0,17569.0,103.0,278,8,14,2,1393,1室1厅1厨1卫,低楼层 (共32层),56.92㎡,平层,50㎡,塔楼,南,2012,精装,钢混结构,集中供暖,五梯二十五户,有,商品房,2020-10-12,普通住宅,满五年,非共有,"123.442505,41.772869",沈河,金廊,沈阳
中海城瑞士郡,2021.03.06 成交,80.0,8875.0,82.0,143,4,17,11,1933,2室2厅1厨1卫,中楼层 (共33层),89.92㎡,平层,暂无数据,板楼,南,2016,精装,钢混结构,集中供暖,一梯四户,有,商品房,2020-10-15,普通住宅,暂无数据,非共有,"123.37628,41.86937",于洪,荷兰村,沈阳
井冈山路商业,2021.02.03 成交,41.0,11755.0,42.0,151,2,7,1,1539,1室1厅1厨1卫,中楼层 (共5层),34.88㎡,暂无数据,暂无数据,板楼,东,未知,简装,钢混结构,集中供暖,一梯三十一户,无,商品房,2020-09-06,普通住宅,暂无数据,非共有,"120.193206,35.976",黄岛,黄岛区政府,青岛
招商雍华府,2021.09.13 成交,915.0,60544.0,948.0,343,4,28,28,4825,3室2厅1厨2卫,中楼层 (共17层),151.13㎡,平层,暂无数据,塔楼,南 北,2015,精装,钢混结构,暂无数据,两梯两户,有,商品房,2020-10-06,普通住宅,满五年,非共有,"118.758764,32.015962",建邺,应天西路,南京
国瑞园,2021.08.15 成交,120.0,11319.0,125.0,6,0,5,0,272,2室1厅1厨1卫,高楼层 (共25层),106.02㎡,平层,暂无数据,板楼,南 北,2010,毛坯,钢混结构,集中供暖,两梯四户,有,商品房,2021-08-10,普通住宅,满两年,非共有,"114.51217283047,38.077537605332",长安,义堂,石家庄
县学社区,2021.11.05 成交,177.0,33454.0,199.0,137,6,2,4,739,2室1厅1厨1卫,中楼层 (共7层),52.91㎡,平层,暂无数据,板楼,南,未知,简装,砖混结构,暂无数据,一梯两户,无,商品房,2021-06-22,普通住宅,满两年,共有,"121.553281,29.873177",海曙区,月湖公园,宁波
观山满庭芳,2022.01.30 成交,75.0,14972.0,79.5,166,2,14,44,3910,1室1厅1厨1卫,高楼层 (共18层),49.76㎡,平层,暂无数据,板楼,东南,2008,精装,钢混结构,集中供暖,两梯六户,有,商品房,2021-08-18,普通住宅,满两年,非共有,"121.559941,38.933677",沙河口,马栏,大连
万达广场B1北区,2022.02.21 成交,153.0,17124.0,160.0,427,4,8,7,2572,2室1厅1厨1卫,高楼层 (共20层),89.35㎡,平层,暂无数据,板楼,南,2011,毛坯,钢混结构,集中供暖,两梯四户,有,商品房,2020-12-22,普通住宅,满两年,非共有,"114.548648,38.033395",裕华,槐北,石家庄
新浦支路,2021.03.12 成交,129.0,22652.0,130.0,2,0,12,5,693,3室0厅1厨1卫,中楼层 (共5层),56.95㎡,平层,暂无数据,板楼,南,1975,简装,混合结构,暂无数据,一梯一户,暂无数据,商品房,2021-03-11,普通住宅,暂无数据,非共有,"120.392607,36.071727",市南,五四广场,青岛
卓越宾果公寓,2021.05.26 成交,55.0,12104.0,55.0,63,5,18,8,2238,1室1厅1厨1卫,低楼层 (共21层),45.44㎡,平层,暂无数据,板楼,东,2020,精装,钢混结构,集中供暖,五梯二十八户,有,商品房,2021-03-24,商住两用,暂无数据,非共有,"120.48299,36.185975",李沧,东李,青岛
新星宇和顺,2021.04.04 成交,49.0,10653.0,51.0,263,2,13,2,1731,1室1厅1厨1卫,高楼层 (共28层),46㎡,平层,暂无数据,板塔结合,南,2015,简装,钢混结构,暂无数据,一梯六户,有,商品房,2020-07-15,普通住宅,暂无数据,非共有,"125.336823,43.933182",宽城区,长新街,长春
杏林北苑,2021.01.16 成交,289.0,20967.0,325.0,274,4,12,33,4209,5室2厅1厨2卫,高楼层 (共9层),137.84㎡,复式,暂无数据,板楼,南 北,2014,精装,钢混结构,暂无数据,一梯两户,有,商品房,2020-04-18,普通住宅,暂无数据,非共有,"118.722864,32.142049",浦口,桥北,南京
黑石礁,2021.02.21 成交,57.0,14488.0,58.0,253,1,25,28,3990,2室1厅1厨1卫,高楼层 (共6层),39㎡,平层,暂无数据,板楼,南 西 北,1986,简装,钢混结构,集中供暖,一梯两户,无,房改房,2020-06-13,普通住宅,暂无数据,非共有,"121.562224,38.879319",沙河口,黑石礁,大连
解放路,2021.02.28 成交,134.0,19351.0,136.0,11,0,2,0,438,2室2厅1厨1卫,高楼层 (共6层),69.25㎡,平层,暂无数据,暂无数据,南,2006,简装,未知结构,暂无数据,一梯一户,暂无数据,商品房,2021-02-18,普通住宅,满五年,非共有,"121.45623871126,29.987810165883",江北区,慈城,宁波
东岗怡园北院,2021.04.26 成交,95.0,14373.0,99.0,251,5,14,37,3961,1室1厅1厨1卫,高楼层 (共19层),66.1㎡,平层,暂无数据,板楼,南,2013,简装,钢混结构,集中供暖,两梯四户,有,商品房,2020-08-18,普通住宅,暂无数据,非共有,"114.52185985768,38.02645449059",裕华,青园,石家庄
北市家园,2021.11.02 成交,140.0,8405.0,148.0,153,5,1,18,1352,3室2厅1厨2卫,高楼层 (共24层),166.58㎡,平层,暂无数据,板楼,南 北,2003,其他,钢混结构,集中供暖,两梯五户,有,商品房,2021-06-03,普通住宅,满五年,共有,"123.432537,41.811168",和平,北市,沈阳
逸品香山二期南苑,2021.11.02 成交,123.0,13819.0,124.5,179,11,36,32,2562,3室2厅1厨1卫,中楼层 (共16层),89.01㎡,平层,70.3㎡,板楼,南 北,2013,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-05-08,普通住宅,暂无数据,非共有,"113.675693,34.869433",惠济区,北大学城,郑州
青特花溪地,2021.05.16 成交,194.0,13613.0,205.0,759,5,9,27,3452,3室2厅1厨2卫,中楼层 (共4层),142.52㎡,平层,120.46㎡,板楼,南,2014,精装,钢混结构,集中供暖,一梯两户,有,商品房,2019-04-19,普通住宅,满五年,非共有,"120.341502,36.256779",城阳,女姑,青岛
引凤花园,2022.03.16 成交,225.0,28608.0,234.0,378,11,27,33,4147,2室2厅1厨1卫,低楼层 (共7层),78.65㎡,平层,70.93㎡,板楼,南,未知,精装,钢混结构,暂无数据,一梯两户,无,商品房,2021-03-04,普通住宅,满五年,非共有,"121.591265,29.870015",鄞州区,东柳,宁波
浮山后六小区,2021.01.31 成交,132.0,18996.0,134.0,300,2,7,25,4596,3室2厅1厨1卫,高楼层 (共7层),69.49㎡,平层,61.36㎡,板楼,南 北,2000,简装,砖混结构,集中供暖,一梯三户,无,商品房,2020-04-07,普通住宅,满五年,非共有,"120.429424,36.103711",市北,同安路,青岛
银田市府花园,2021.10.09 成交,128.0,8561.0,131.5,113,5,5,1,635,3室2厅1厨1卫,低楼层 (共6层),148.94㎡,平层,148.94㎡,板楼,南 北,2004,简装,钢混结构,集中供暖,一梯两户,暂无数据,商品房,2021-06-19,普通住宅,暂无数据,非共有,"123.44421248973,41.806950130836",沈河,市府,沈阳
白毛小区,2021.09.12 成交,111.0,10202.0,116.0,39,1,1,1,307,2室1厅1厨1卫,中楼层 (共7层),108.32㎡,平层,暂无数据,板楼,南 北,2005,精装,钢混结构,暂无数据,一梯两户,无,商品房,2021-08-05,普通住宅,暂无数据,非共有,"126.69330874671,45.726714599999",香坊,尚志公园,哈尔滨
东郊小镇第四街区,2021.03.06 成交,102.0,23198.0,105.0,191,3,46,81,7369,2室1厅1厨1卫,高楼层 (共7层),43.97㎡,跃层,暂无数据,板楼,西北,2009,精装,钢混结构,暂无数据,两梯二十九户,有,商品房,2020-08-27,普通住宅,满五年,非共有,"118.95688866912,32.061198572662",江宁,麒麟镇,南京
西仲花园,2021.05.13 成交,113.0,19544.0,115.0,3,0,8,4,680,2室1厅1厨1卫,低楼层 (共7层),57.82㎡,平层,50.19㎡,板楼,南 北,1999,简装,混合结构,集中供暖,一梯两户,无,商品房,2021-05-11,普通住宅,满五年,非共有,"120.36917,36.08644",市北,北仲,青岛
郑州市金属公司家属院,2021.06.05 成交,38.0,7137.0,39.0,66,4,12,35,3884,2室1厅1厨1卫,高楼层 (共6层),52.76㎡,平层,暂无数据,暂无数据,东 西,1985,精装,混合结构,暂无数据,一梯六户,暂无数据,商品房,2021-03-31,普通住宅,满五年,非共有,"113.69775249849,34.758409115151",管城回族区,商代遗址,郑州
正弘数码公寓,2022.01.30 成交,88.0,21984.0,92.0,143,3,1,1,596,1室1厅1厨1卫,中楼层 (共32层),40.03㎡,平层,32.61㎡,板塔结合,东 西,2010,简装,钢混结构,集中供暖,三梯二十二户,有,商品房,2021-09-10,普通住宅,满五年,非共有,"113.677974,34.800715",金水区,文博广场,郑州
五江湾,2022.02.22 成交,309.0,29893.0,330.0,9,2,2,2,96,3室1厅1厨1卫,高楼层 (共27层),103.37㎡,平层,暂无数据,塔楼,南 北,2014,其他,钢混结构,暂无数据,两梯四户,有,商品房,2022-02-14,普通住宅,暂无数据,非共有,"121.516477,29.898136",海曙区,高桥,宁波
沁园,2021.02.28 成交,104.0,14445.0,106.0,481,3,106,56,4665,2室2厅1厨1卫,中楼层 (共33层),72㎡,平层,暂无数据,板楼,南,2014,简装,钢混结构,集中供暖,两梯六户,有,商品房,2019-11-05,普通住宅,暂无数据,非共有,"114.56600419301,38.076862092572",长安,丰收路,石家庄
名仕嘉园,2021.07.11 成交,508.0,40162.0,535.0,15,7,3,0,595,3室2厅1厨2卫,高楼层 (共20层),126.49㎡,平层,102.3㎡,塔楼,南,2005,精装,钢混结构,暂无数据,两梯四户,有,商品房,2021-06-27,普通住宅,满五年,共有,"118.746147,32.043679",建邺,江东,南京
锦泉源D2区,2021.06.06 成交,78.0,17528.0,78.8,1,0,3,0,757,1室1厅1厨1卫,中楼层 (共5层),44.16㎡,暂无数据,暂无数据,板楼,南 北,2012,其他,钢混结构,集中供暖,一梯三户,无,商品房,2021-06-06,普通住宅,暂无数据,非共有,"121.622055,39.015105",甘井子,泉水锦泉源,大连
北门桥3号,2021.04.02 成交,224.0,34316.0,225.0,118,1,33,60,8852,2室1厅1厨1卫,中楼层 (共7层),65.13㎡,平层,暂无数据,板楼,南 北,1987,简装,砖混结构,暂无数据,一梯五户,无,商品房,2020-12-05,普通住宅,暂无数据,非共有,"118.79314697025,32.055617608894",玄武,长江路,南京
南方花园C组团,2021.01.25 成交,190.0,30313.0,195.0,205,1,30,21,4170,2室1厅1厨1卫,高楼层 (共6层),62.68㎡,平层,暂无数据,板楼,南 北,2003,其他,混合结构,暂无数据,一梯两户,无,商品房,2020-07-05,普通住宅,暂无数据,共有,"118.82611186373,31.967742021843",江宁,岔路口,南京
瑞昌路122-134号(双号),2021.12.05 成交,79.0,12115.0,86.0,252,12,3,11,1972,2室1厅1厨1卫,中楼层 (共8层),65.21㎡,平层,暂无数据,板楼,南 北,1992,简装,混合结构,集中供暖,一梯三户,无,商品房,2021-03-29,普通住宅,满五年,非共有,"120.365514,36.122052",市北,海云庵,青岛
亚星盛世家园,2021.05.19 成交,140.0,14012.0,142.0,71,6,12,5,1411,2室2厅1厨1卫,高楼层 (共17层),99.92㎡,平层,83.3㎡,板塔结合,南,2008,精装,钢混结构,自供暖,两梯八户,有,商品房,2021-03-10,普通住宅,满五年,非共有,"113.63713585911,34.719705533068",二七,兴华南街,郑州
远洋荣域A4区,2021.03.21 成交,216.0,19897.0,220.0,10,2,11,4,1261,3室1厅1厨1卫,高楼层 (共30层),108.56㎡,平层,暂无数据,塔楼,南 北,2016,其他,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-11,普通住宅,满两年,非共有,"121.598808,39.006962",甘井子,华南,大连
抱龙风景,2022.03.08 成交,49.0,6931.0,52.0,86,0,4,2,495,2室1厅1厨1卫,中楼层 (共5层),69.98㎡,平层,59.69㎡,暂无数据,南 北,未知,简装,未知结构,暂无数据,一梯两户,暂无数据,商品房,2021-12-13,普通住宅,满五年,非共有,"121.994766,39.638507",瓦房店,瓦房店,大连
中铁人杰水岸一期,2021.09.16 成交,29.0,7312.0,28.5,9,1,1,0,110,1室1厅1厨1卫,中楼层 (共26层),38.98㎡,暂无数据,暂无数据,板楼,东北,2014,简装,钢混结构,集中供暖,两梯八户,有,商品房,2021-09-07,普通住宅,暂无数据,非共有,"123.406113,41.948304",沈北新区,道义,沈阳
格林常青藤,2021.01.01 成交,76.0,13602.0,79.0,101,2,16,7,1126,2室1厅1厨1卫,中楼层 (共31层),55.73㎡,平层,暂无数据,板楼,西北,2011,简装,钢混结构,集中供暖,两梯八户,有,商品房,2020-09-23,普通住宅,暂无数据,非共有,"123.392968,41.852768",皇姑,塔湾,沈阳
延安里社区,2022.02.13 成交,62.0,17108.0,65.0,102,3,6,6,772,1室1厅1厨1卫,高楼层 (共8层),35.95㎡,暂无数据,暂无数据,板塔结合,东,1999,简装,砖混结构,集中供暖,一梯三户,暂无数据,商品房,2021-11-03,普通住宅,暂无数据,共有,"123.42865966232,41.801776883126",和平,中山路,沈阳
深港城,2021.05.05 成交,140.0,16247.0,142.0,225,12,15,17,4031,4室1厅1厨1卫,低楼层 (共27层),86.17㎡,平层,暂无数据,板楼,南,2017,毛坯,钢混结构,集中供暖,两梯四户,有,商品房,2020-09-22,普通住宅,满两年,非共有,"120.176191,35.982971",黄岛,香江路,青岛
大华锦绣华城一期,2021.04.29 成交,325.0,33770.0,345.0,21,1,3,11,1611,3室2厅1厨1卫,高楼层 (共16层),96.24㎡,平层,暂无数据,板楼,南 北,2010,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-04-08,普通住宅,满五年,非共有,"121.530693,38.904911",高新园区,庙岭,大连
亿达云集,2021.03.15 成交,119.0,18894.0,122.0,302,8,98,148,14198,2室1厅1厨1卫,高楼层 (共35层),62.88㎡,平层,暂无数据,板楼,南,2018,简装,钢混结构,集中供暖,两梯四户,有,商品房,2020-05-17,普通住宅,暂无数据,非共有,"121.652871,38.902301",中山,青云街,大连
万科东湾半岛A区,2021.03.25 成交,90.0,11050.0,92.0,5,0,6,0,569,2室1厅1厨1卫,高楼层 (共33层),81㎡,平层,暂无数据,板楼,南,2012,简装,钢混结构,暂无数据,两梯四户,有,商品房,2021-03-20,普通住宅,暂无数据,非共有,"125.364507,43.910159",南关区,东大桥,长春
红河一街区,2021.04.06 成交,31.0,8950.0,33.0,45,0,2,2,494,1室1厅1厨1卫,中楼层 (共8层),34.64㎡,平层,暂无数据,板楼,西,1999,其他,钢混结构,暂无数据,一梯五户,无,商品房,2021-02-20,普通住宅,暂无数据,非共有,"126.689038,45.790327",道外,太平商圈,哈尔滨
热岛黄金海岸,2021.09.02 成交,109.0,12054.0,112.0,22,3,12,25,723,2室2厅1厨1卫,高楼层 (共34层),90.43㎡,平层,暂无数据,板塔结合,南 北,2010,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-08-12,普通住宅,满五年,非共有,"121.76975938024,39.040783634384",开发区,华润海中国,大连
清华大溪地九号院,2021.10.12 成交,68.0,7711.0,72.0,80,5,20,5,1565,2室2厅1厨1卫,高楼层 (共18层),88.19㎡,平层,65.7㎡,板楼,南 北,未知,精装,钢混结构,集中供暖,一梯三户,暂无数据,商品房,2021-07-25,普通住宅,满两年,非共有,"113.45586238127,34.752725760313",荥阳市,荥阳城区,郑州
艾维尼小城,2021.05.23 成交,100.0,16505.0,102.0,82,2,14,6,1888,1室1厅1厨1卫,中楼层 (共11层),60.59㎡,平层,暂无数据,板楼,南,2010,精装,钢混结构,集中供暖,一梯三户,有,商品房,2021-03-03,普通住宅,暂无数据,非共有,"121.49935,38.980091",甘井子,生态新城,大连
常青藤小城,2021.02.26 成交,121.0,26753.0,123.0,67,5,2,0,283,1室1厅1厨1卫,低楼层 (共2层),45.23㎡,平层,暂无数据,板塔结合,西,未知,精装,钢混结构,暂无数据,一梯十八户,无,商品房,2020-12-21,普通住宅,暂无数据,非共有,"121.59549236607,29.887078431247",鄞州区,明楼,宁波
芳草园,2021.12.27 成交,458.0,56266.0,488.0,104,5,8,5,1108,2室1厅1厨1卫,中楼层 (共30层),81.4㎡,平层,61.77㎡,塔楼,南,1999,精装,钢混结构,暂无数据,三梯八户,有,房改房,2021-09-14,普通住宅,满五年,非共有,"118.75457724172,32.062493158761",鼓楼,龙江,南京
长虹路6号,2021.04.17 成交,226.0,34217.0,228.0,10,2,12,3,777,2室1厅1厨1卫,中楼层 (共6层),66.05㎡,暂无数据,暂无数据,板塔结合,南,1993,毛坯,混合结构,暂无数据,一梯两户,无,商品房,2021-04-08,普通住宅,满两年,非共有,"118.7736847711,32.035141314417",建邺,南湖,南京
广厦学府,2021.05.04 成交,79.0,8506.0,82.0,8,2,3,0,114,2室2厅1厨1卫,中楼层 (共18层),92.88㎡,平层,73.76㎡,板楼,南 北,2016,毛坯,钢混结构,集中供暖,两梯三户,有,商品房,2021-04-27,普通住宅,暂无数据,非共有,"114.66546361594,37.893306398398",栾城,栾城县,石家庄
新田城三期禧岸,2021.03.07 成交,67.0,7498.0,68.0,575,6,14,11,2082,2室2厅1厨1卫,低楼层 (共9层),88.7㎡,平层,暂无数据,板塔结合,南 北,2017,其他,钢混结构,集中供暖,一梯三户,有,商品房,2019-08-10,普通住宅,暂无数据,非共有,"113.50089582621,34.680727568134",荥阳市,荥阳,郑州
招商·海德公学一期,2021.03.09 成交,147.0,16558.0,150.0,53,0,4,1,980,2室2厅1厨1卫,高楼层 (共9层),88.48㎡,平层,70.46㎡,塔楼,南 北,2017,毛坯,钢混结构,集中供暖,一梯两户,暂无数据,商品房,2021-01-16,普通住宅,满两年,非共有,"120.29693370351,36.263867170691",城阳,高新区,青岛
