小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
文化嘉园,2021.01.23 成交,125.0,13967.0,125.0,23,1,6,1,744,2室1厅1厨1卫,中楼层 (共17层),89㎡,平层,暂无数据,板楼,南,2004,精装,钢混结构,自供暖,两梯三户,有,商品房,2021-01-01,普通住宅,暂无数据,非共有,"113.67279645976,34.777097869541",金水,大石桥,郑州
金馨园四区,2022.03.04 成交,46.0,7000.0,49.5,3,2,1,0,9,2室1厅1厨1卫,中楼层 (共6层),65㎡,平层,暂无数据,板楼,南,2000,毛坯,钢混结构,集中供暖,一梯三户,暂无数据,商品房,2022-03-01,普通住宅,暂无数据,共有,"122.02741086724,39.101593399466",金州,金石滩,大连
悦丽海湾三期,2021.04.10 成交,107.0,14458.0,115.0,846,17,54,635,30326,2室1厅1厨1卫,低楼层 (共20层),74.01㎡,平层,暂无数据,板塔结合,南,2017,精装,钢混结构,集中供暖,两梯十一户,有,商品房,2018-12-17,商住两用,暂无数据,非共有,"121.516467,38.846958",高新园区,小平岛,大连
四化里(河西),2021.09.04 成交,156.0,38049.0,160.0,181,8,31,67,8265,2室1厅1厨1卫,高楼层 (共5层),41㎡,平层,暂无数据,板楼,南 北,未知,简装,混合结构,集中供暖,一梯三户,无,公产房,2021-03-07,普通住宅,暂无数据,非共有,"117.209498,39.106609",河西,马场街,天津
阳光聚宝山庄,2021.05.03 成交,316.0,31368.0,325.0,28,0,22,23,2692,3室2厅1厨1卫,中楼层 (共11层),100.74㎡,平层,85.5㎡,板楼,南 北,2007,精装,钢混结构,暂无数据,一梯三户,有,商品房,2021-04-06,普通住宅,满五年,共有,"118.868605,32.10012",玄武,樱驼花园,南京
阳光维也纳,2021.10.11 成交,34.0,5917.0,34.7,337,18,35,70,7930,1室1厅1厨1卫,高楼层 (共18层),57.47㎡,平层,暂无数据,板楼,东 北,2009,精装,砖混结构,集中供暖,两梯八户,有,商品房,2020-11-09,普通住宅,暂无数据,非共有,"123.42128379985,41.886412066875",于洪,西三台子,沈阳
实验小学同庆街,2021.06.11 成交,118.0,28669.0,119.8,2,0,7,0,90,2室1厅1厨1卫,中楼层 (共5层),41.16㎡,暂无数据,暂无数据,板楼,南 东 西,1987,其他,混合结构,集中供暖,一梯三户,无,商品房,2021-06-10,普通住宅,满五年,非共有,"121.632557,38.920854",西岗,英华街,大连
幸福大院,2021.03.05 成交,73.0,7449.0,75.0,519,2,21,57,4090,2室2厅1厨1卫,中楼层 (共8层),98㎡,平层,暂无数据,板楼,南 北,1996,简装,混合结构,集中供暖,一梯两户,暂无数据,商品房,2019-10-04,普通住宅,暂无数据,非共有,"123.43381377269,41.763932136121",和平,三好街,沈阳
华润24城,2021.10.23 成交,124.0,12593.0,129.0,312,15,63,11,2171,3室2厅1厨1卫,低楼层 (共28层),98.47㎡,平层,76.26㎡,板楼,南 北,未知,毛坯,钢混结构,集中供暖,两梯两户,有,商品房,2020-12-16,普通住宅,暂无数据,非共有,"123.30315311288,41.781325945796",铁西,张士,沈阳
宏发石榴,2021.07.06 成交,52.0,8138.0,53.0,290,4,1,2,1777,2室2厅1厨1卫,低楼层 (共18层),63.9㎡,平层,暂无数据,板楼,西北,2012,简装,砖混结构,集中供暖,两梯三户,有,商品房,2020-09-19,普通住宅,暂无数据,非共有,"123.33977582994,41.780895804283",铁西,西站,沈阳
巴陵街,2021.09.24 成交,24.0,6912.0,24.0,52,3,4,0,247,2室1厅1厨1卫,高楼层 (共7层),34㎡,平层,暂无数据,板楼,南,1993,简装,钢混结构,暂无数据,一梯三户,无,商品房,2021-08-04,普通住宅,暂无数据,非共有,"126.6660157434,45.758735940014",南岗,革新教堂,哈尔滨
富海弘麟,2022.02.21 成交,74.0,8356.0,83.0,470,6,9,0,2060,2室2厅1厨1卫,高楼层 (共17层),88.56㎡,平层,暂无数据,板楼,南 北,2010,其他,钢混结构,集中供暖,一梯两户,有,商品房,2020-11-09,普通住宅,满五年,共有,"123.30445207117,41.768258381465",铁西,张士,沈阳
江南青年城楚襄园,2021.03.28 成交,234.0,24637.0,240.0,199,4,19,7,2714,3室2厅1厨1卫,中楼层 (共6层),94.98㎡,平层,暂无数据,板楼,南 北,2005,精装,混合结构,暂无数据,一梯两户,无,商品房,2020-09-10,普通住宅,暂无数据,非共有,"118.78987,31.915079",江宁,将军大道,南京
文化绿城,2021.01.03 成交,43.0,11998.0,48.5,493,4,61,17,3304,1室0厅1厨1卫,高楼层 (共27层),35.84㎡,暂无数据,暂无数据,板楼,西,2009,简装,钢混结构,集中供暖,两梯二十户,有,商品房,2019-08-29,普通住宅,暂无数据,非共有,"113.65651843984,34.813020009263",金水,省中医院,郑州
东裕社区D2区,2021.04.01 成交,305.0,28943.0,305.0,94,0,12,3,1939,3室2厅1厨2卫,低楼层 (共7层),105.38㎡,平层,暂无数据,塔楼,南,2008,简装,钢结构,暂无数据,一梯两户,无,商品房,2020-12-28,普通住宅,满两年,非共有,"121.585752,29.824966",鄞州区,中河,宁波
万科翡翠公园二期,2021.06.09 成交,109.0,12923.0,112.0,42,2,9,2,5485,2室1厅1厨1卫,高楼层 (共35层),84.35㎡,平层,暂无数据,板楼,南 北,2020,精装,框架结构,暂无数据,一梯两户,暂无数据,商品房,2021-04-29,普通住宅,暂无数据,共有,"125.40426803754,43.801915403131",净月区,净月区,长春
智达里,2022.01.11 成交,144.0,12043.0,150.0,162,8,21,80,5859,3室2厅1厨2卫,中楼层 (共5层),119.16㎡,平层,暂无数据,板楼,南 北,未知,简装,混合结构,集中供暖,一梯两户,无,商品房,2021-08-03,普通住宅,满五年,非共有,"117.122002,39.062289",西青,精武镇,天津
松辉小区一期,2021.03.07 成交,59.0,9155.0,59.5,11,1,10,1,709,2室1厅1厨1卫,中楼层 (共7层),63.9㎡,平层,暂无数据,板楼,南 北,2006,精装,砖混结构,暂无数据,一梯三户,无,商品房,2021-02-24,普通住宅,暂无数据,非共有,"125.283557,43.858585",朝阳区,红旗,长春
金辉·优步湖畔,2022.03.01 成交,49.0,7129.0,49.0,13,1,1,3,172,2室2厅1厨1卫,低楼层 (共31层),68.74㎡,平层,暂无数据,板楼,南,未知,其他,钢混结构,集中供暖,两梯五户,有,商品房,2022-02-17,普通住宅,暂无数据,非共有,"117.52426906219,39.136384766594",塘沽,北塘街,天津
南宁路（鞍山二路以东）,2021.12.30 成交,71.0,13504.0,73.0,83,3,8,33,1905,2室1厅1厨1卫,中楼层 (共7层),52.58㎡,平层,暂无数据,板楼,南 北,1981,简装,砖混结构,集中供暖,一梯三户,无,商品房,2021-10-09,普通住宅,满两年,共有,"120.37536498757,36.104521458506",市北,理工大学,青岛
康桥公寓,2021.01.25 成交,188.0,23238.0,192.0,205,8,64,51,6865,2室1厅1厨1卫,中楼层 (共6层),80.69㎡,平层,69.94㎡,板塔结合,南,2007,精装,砖混结构,暂无数据,一梯两户,无,商品房,2020-07-05,普通住宅,满五年,非共有,"118.87244074491,31.949936499089",江宁,东山镇,南京
天地新城天柱座,2021.12.02 成交,265.0,25102.0,265.0,153,4,17,19,1798,3室1厅1厨1卫,中楼层 (共11层),105.45㎡,平层,暂无数据,板塔结合,南 北,2003,其他,钢混结构,暂无数据,一梯两户,有,商品房,2021-07-03,普通住宅,满两年,非共有,"118.835149,31.98021",江宁,岔路口,南京
沁园,2022.02.15 成交,86.0,11895.0,95.0,73,3,35,43,5585,2室1厅1厨1卫,低楼层 (共33层),72.3㎡,平层,暂无数据,板楼,南,2014,精装,钢混结构,集中供暖,两梯五户,有,商品房,2021-12-05,普通住宅,满两年,非共有,"114.56600419301,38.076862092572",长安,丰收路,石家庄
莱蒙水榭阳光,2021.02.28 成交,238.0,32054.0,243.0,47,1,20,14,2851,2室1厅1厨1卫,高楼层 (共27层),74.25㎡,平层,暂无数据,板塔结合,南 北,2016,其他,钢混结构,暂无数据,两梯四户,有,商品房,2021-01-13,普通住宅,满两年,共有,"118.759665,31.9531",雨花台,铁心桥,南京
园丁村,2021.06.10 成交,67.0,10526.0,67.0,61,1,4,0,237,2室1厅1厨1卫,中楼层 (共7层),63.18㎡,暂无数据,暂无数据,板楼,南,2001,简装,钢混结构,集中供暖,一梯两户,无,商品房,2021-04-11,普通住宅,暂无数据,非共有,"120.4377814191,36.383621473407",即墨,即墨城西,青岛
澧新里,2022.02.17 成交,85.0,20067.0,86.0,61,1,8,39,2587,1室1厅1厨1卫,高楼层 (共6层),42.36㎡,平层,暂无数据,板楼,东,未知,其他,混合结构,集中供暖,一梯四户,无,商品房,2021-12-19,普通住宅,暂无数据,非共有,"117.233301,39.089286",河西,尖山,天津
同乐园,2021.09.18 成交,84.0,6919.0,84.0,49,6,5,7,752,3室2厅1厨2卫,低楼层 (共18层),121.41㎡,平层,暂无数据,暂无数据,南 北,未知,简装,钢混结构,集中供暖,一梯四户,无,商品房,2021-08-01,普通住宅,暂无数据,非共有,"117.397285,40.025548",蓟州,津围线西,天津
东润城二期,2021.12.08 成交,90.0,10515.0,90.0,192,3,5,9,1547,3室2厅1厨1卫,中楼层 (共33层),85.6㎡,平层,61.83㎡,暂无数据,南 北,未知,简装,钢混结构,暂无数据,两梯四户,有,商品房,2021-05-30,普通住宅,满两年,非共有,"113.90058236662,34.73774461816",郑东新区,白沙,郑州
汇泉西悦城,2022.03.08 成交,98.0,11129.0,99.0,183,2,32,23,3422,3室2厅1厨1卫,高楼层 (共24层),88.06㎡,平层,暂无数据,板楼,南,未知,精装,钢混结构,集中供暖,两梯五户,有,商品房,2021-09-06,普通住宅,满两年,共有,"113.529,34.732835",中原区,常西湖,郑州
星河晨光A区,2021.01.04 成交,150.0,20936.0,151.0,83,3,0,1,915,1室1厅1厨1卫,高楼层 (共32层),71.41㎡,平层,暂无数据,塔楼,南,2006,精装,钢混结构,暂无数据,三梯十户,有,商品房,2020-10-14,普通住宅,满两年,非共有,"121.60223,29.854183",鄞州区,潘火,宁波
天明国际公寓,2021.01.28 成交,50.0,10773.0,51.0,582,10,79,10,3415,1室1厅1厨1卫,高楼层 (共25层),45.95㎡,暂无数据,暂无数据,塔楼,东 北,2009,简装,钢混结构,自供暖,两梯十三户,有,商品房,2019-06-26,普通住宅,暂无数据,非共有,"113.643982,34.81186",金水,绿茵广场,郑州
八卦社区,2021.07.09 成交,70.0,19027.0,70.0,27,0,6,1,760,1室1厅1厨1卫,中楼层 (共8层),36.79㎡,平层,暂无数据,板楼,东 西,2002,精装,混合结构,集中供暖,一梯四户,无,商品房,2021-06-13,普通住宅,满五年,非共有,"123.43125558288,41.793861869445",和平,南市场,沈阳
红星海五期青屿蓝,2022.02.10 成交,147.0,11954.0,155.0,616,13,60,112,4036,2室1厅1厨1卫,高楼层 (共24层),122.98㎡,平层,暂无数据,板楼,南,2010,毛坯,框架结构,集中供暖,两梯三户,有,商品房,2020-06-05,普通住宅,暂无数据,共有,"121.808533,39.019075",开发区,红星海,大连
鸿基名苑,2021.01.05 成交,85.0,7871.0,89.0,143,5,6,1,1126,2室1厅1厨1卫,高楼层 (共7层),108㎡,平层,暂无数据,板楼,东 西,2004,精装,钢混结构,暂无数据,一梯三户,无,商品房,2020-08-16,普通住宅,暂无数据,非共有,"126.65583371113,45.79448489618",道外,阿拉伯广场,哈尔滨
皇骐富贵百合园,2021.05.21 成交,47.0,3385.0,48.0,4,2,2,0,251,3室2厅1厨2卫,低楼层 (共6层),138.86㎡,暂无数据,暂无数据,暂无数据,南 北,2012,毛坯,混合结构,暂无数据,一梯两户,暂无数据,商品房,2021-05-17,普通住宅,满两年,非共有,"119.7873627408,36.065868701037",胶州,胶州,青岛
万科光明城市西苑,2021.10.06 成交,478.0,64170.0,500.0,190,10,31,17,2800,2室2厅1厨1卫,低楼层 (共16层),74.49㎡,平层,59.18㎡,板塔结合,南,2008,精装,钢混结构,暂无数据,两梯六户,有,商品房,2021-03-31,普通住宅,满五年,非共有,"118.747555,32.008077",建邺,奥体,南京
全运村棣棠园,2021.12.24 成交,481.0,37835.0,482.0,154,7,45,1,19,3室2厅1厨2卫,高楼层 (共24层),127㎡,平层,暂无数据,板楼,南 北,未知,其他,钢混结构,集中供暖,两梯三户,有,商品房,2021-07-23,普通住宅,暂无数据,非共有,"117.269325,39.05063",河西,新梅江,天津
昌图楼,2021.12.14 成交,54.0,17253.0,55.0,63,23,23,14,1848,1室1厅1厨1卫,低楼层 (共6层),31.3㎡,平层,暂无数据,板楼,西,未知,简装,混合结构,集中供暖,一梯四户,无,商品房,2021-10-13,普通住宅,满五年,非共有,"117.149749,39.194001",红桥,咸阳北路,天津
红旗巷,2021.11.24 成交,72.0,11949.0,76.0,12,7,2,6,304,1室1厅1厨1卫,高楼层 (共6层),59.84㎡,平层,暂无数据,板楼,东 西,未知,简装,混合结构,集中供暖,一梯三户,无,商品房,2021-11-13,普通住宅,满五年,非共有,"117.29922,39.101971",河东,二号桥街,天津
亿锋广场二期,2021.08.08 成交,119.0,16733.0,125.0,149,4,68,13,3544,2室1厅1厨1卫,中楼层 (共32层),71.12㎡,平层,暂无数据,板塔结合,南 北,2015,精装,框架结构,集中供暖,两梯五户,有,商品房,2021-03-13,普通住宅,满五年,非共有,"121.756404,39.052729",开发区,亿锋,大连
三水湾,2021.12.31 成交,207.0,34091.0,218.0,23,3,0,0,221,1室1厅1厨1卫,中楼层 (共11层),60.72㎡,平层,暂无数据,板楼,南,未知,毛坯,钢混结构,暂无数据,一梯四户,无,商品房,2021-12-09,普通住宅,暂无数据,非共有,"121.554447,29.907402",江北区,甬江,宁波
欧景园,2021.09.13 成交,272.0,17143.0,300.0,22,0,10,4,780,3室2厅1厨2卫,中楼层 (共29层),158.67㎡,平层,暂无数据,板楼,南 北,2011,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-08-22,普通住宅,满五年,非共有,"114.455224,38.02227",桥西,城角,石家庄
保利上河雅苑南区,2022.03.09 成交,150.0,16457.0,158.0,191,5,28,4,1061,2室2厅1厨1卫,中楼层 (共33层),91.15㎡,平层,暂无数据,板塔结合,南,未知,其他,钢混结构,集中供暖,两梯四户,有,私产,2021-08-31,普通住宅,满五年,非共有,"117.040171,39.383025",武清,保利金街,天津
东寅商座,2022.03.06 成交,96.0,13397.0,105.0,571,2,0,0,818,2室1厅1厨1卫,高楼层 (共10层),71.66㎡,平层,53.16㎡,板塔结合,北,2012,精装,钢混结构,暂无数据,四梯三十二户,有,商品房,2020-08-13,商住两用,满五年,非共有,"121.62747102737,29.855784776086",鄞州区,东部新城,宁波
绿地国际花都,2022.01.09 成交,198.0,17458.0,205.0,78,4,6,5,629,4室2厅1厨2卫,中楼层 (共18层),113.42㎡,平层,暂无数据,板楼,南 北,2017,精装,钢混结构,暂无数据,两梯四户,有,商品房,2021-10-23,普通住宅,满两年,非共有,"118.601202,31.856482",江宁,江宁滨江,南京
正弘山,2021.05.13 成交,345.0,18649.0,345.0,1,0,2,0,178,4室2厅1厨2卫,高楼层 (共32层),185㎡,暂无数据,暂无数据,板塔结合,南 北,2007,其他,钢混结构,集中供暖,两梯三户,有,商品房,2021-05-12,普通住宅,暂无数据,非共有,"113.73789945156,34.749759397905",郑东新区,通泰路,郑州
高新花苑,2021.04.03 成交,247.0,15235.0,248.0,764,4,3,21,3147,3室2厅1厨2卫,高楼层 (共5层),162㎡,跃层,暂无数据,板楼,南,2005,简装,钢混结构,暂无数据,一梯两户,有,商品房,2019-03-02,别墅,暂无数据,共有,"118.71908666054,32.166675562805",浦口,高新区,南京
美景芳邻,2021.01.30 成交,65.0,10559.0,69.0,63,2,3,29,1876,1室1厅1厨1卫,高楼层 (共33层),61.56㎡,平层,暂无数据,板楼,西,2014,简装,钢混结构,自供暖,五梯三十二户,有,商品房,2020-11-29,普通住宅,暂无数据,非共有,"113.722926,34.721304",管城回族区,管南区域,郑州
前横小区,2021.03.14 成交,158.0,15375.0,160.0,95,4,14,8,2455,3室2厅1厨1卫,低楼层 (共6层),102.77㎡,平层,暂无数据,板楼,南,2018,精装,钢混结构,暂无数据,一梯一户,暂无数据,商品房,2020-12-09,普通住宅,满两年,非共有,"121.45704689911,29.710702304588",奉化区,奉化区,宁波
蓝岸3G,2021.06.25 成交,43.0,15850.0,45.0,295,2,71,17,4297,1室1厅1厨1卫,中楼层 (共10层),27.13㎡,暂无数据,暂无数据,板塔结合,东,2008,精装,钢混结构,暂无数据,两梯三十五户,有,商品房,2020-09-04,普通住宅,暂无数据,非共有,"118.767197,31.966763",雨花台,铁心桥,南京
青海路,2022.02.12 成交,190.0,129000.0,192.0,123,3,17,7,913,1室0厅0厨1卫,低楼层 (共2层),14.69㎡,平层,14.69㎡,板楼,东北,未知,简装,砖混结构,集中供暖,一梯一户,无,公产房,2021-10-13,普通住宅,暂无数据,非共有,"117.19437,39.128533",和平,劝业场,天津
大有文园,2022.02.17 成交,143.0,20546.0,150.0,119,3,38,17,2998,2室1厅1厨1卫,高楼层 (共24层),69.6㎡,平层,暂无数据,板楼,东 南,2012,简装,钢混结构,集中供暖,三梯九户,有,商品房,2021-10-21,普通住宅,满五年,共有,"121.519886,38.89085",高新园区,凌水,大连
中海凯旋门,2021.05.15 成交,150.0,33831.0,153.0,38,3,2,5,731,1室1厅1厨1卫,中楼层 (共34层),44.28㎡,平层,31.93㎡,塔楼,南,2010,其他,钢混结构,暂无数据,四梯十八户,有,商品房,2021-04-08,普通住宅,满五年,非共有,"118.76104250359,32.091399453839",鼓楼,福建路,南京
凤凰路36号院,2021.01.31 成交,68.0,7641.0,70.0,24,2,4,1,443,2室2厅1厨1卫,高楼层 (共7层),89㎡,平层,暂无数据,板楼,东,未知,简装,混合结构,自供暖,一梯两户,无,商品房,2021-01-08,普通住宅,暂无数据,非共有,"113.702146,34.748677",管城回族区,凤凰路,郑州
棉鞋营,2021.01.24 成交,107.0,27294.0,113.0,226,1,8,18,3840,1室1厅1厨1卫,高楼层 (共7层),39.13㎡,平层,暂无数据,板楼,南 北,1996,其他,钢混结构,暂无数据,一梯三户,无,商品房,2020-06-13,普通住宅,暂无数据,共有,"118.806931,32.037372",秦淮,常府街,南京
新希望乐城,2021.10.19 成交,81.0,10716.0,84.0,41,1,7,5,721,2室1厅1厨1卫,中楼层 (共32层),75.59㎡,平层,暂无数据,板楼,南 北,2013,精装,框架结构,集中供暖,两梯六户,有,商品房,2021-09-09,普通住宅,满五年,非共有,"121.747922,39.060513",金州,城润,大连
万隆花园,2021.11.27 成交,72.0,13188.0,72.0,1,0,1,0,暂无数据,1室1厅1厨1卫,中楼层 (共6层),54.22㎡,平层,暂无数据,板楼,南,未知,其他,混合结构,集中供暖,一梯三户,无,商品房,2021-11-27,普通住宅,暂无数据,非共有,"117.289977,39.12867",东丽,万新街,天津
龙湖滟澜山,2021.07.17 成交,200.0,18519.0,325.0,628,2,16,18,3184,2室3厅1厨3卫,低楼层 (共4层),108㎡,暂无数据,暂无数据,板楼,南 北,2015,精装,框架结构,集中供暖,一梯四户,无,商品房,2019-10-28,普通住宅,暂无数据,共有,"121.444054,38.932399",甘井子,溪之谷,大连
河北科大东院生活区,2021.06.05 成交,228.0,20976.0,235.0,24,3,7,9,1647,3室2厅1厨1卫,中楼层 (共7层),108.7㎡,暂无数据,暂无数据,板楼,南 北,1996,其他,混合结构,集中供暖,一梯两户,暂无数据,商品房,2021-05-12,普通住宅,暂无数据,非共有,"114.531208,38.038516",裕华,槐底,石家庄
第五郡一号地,2021.01.16 成交,250.0,20960.0,261.0,193,2,45,39,4941,3室2厅1厨1卫,高楼层 (共14层),119.18㎡,平层,暂无数据,板楼,南 西 北,2012,精装,钢混结构,集中供暖,两梯三户,有,商品房,2020-07-08,普通住宅,暂无数据,非共有,"121.528348,38.959586",甘井子,第五郡,大连
湖山美地二期,2021.12.22 成交,179.0,20204.0,182.0,158,4,61,27,3109,2室1厅1厨1卫,中楼层 (共26层),88.6㎡,平层,暂无数据,板楼,南 西 北,2016,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-07-18,普通住宅,满五年,共有,"120.430353,36.190289",李沧,下王埠,青岛
多伦路,2021.08.19 成交,168.0,35118.0,179.0,41,1,11,6,1046,2室1厅1厨1卫,低楼层 (共5层),47.84㎡,平层,暂无数据,板楼,南,1979,精装,混合结构,暂无数据,一梯四户,无,商品房,2021-07-09,普通住宅,暂无数据,非共有,"118.75880157389,32.094933938239",鼓楼,建宁路,南京
尚古街,2021.06.30 成交,28.0,6978.0,28.0,117,0,13,4,1051,1室1厅1厨1卫,低楼层 (共7层),40.13㎡,平层,暂无数据,板楼,南,未知,精装,混合结构,暂无数据,一梯三户,无,商品房,2021-03-06,普通住宅,暂无数据,非共有,"126.710008,45.731659",香坊,安埠商圈,哈尔滨
万科城一期,2022.02.14 成交,81.0,9112.0,85.0,799,10,8,12,2774,2室2厅1厨1卫,高楼层 (共31层),88.9㎡,平层,暂无数据,板楼,南 北,2012,精装,钢混结构,暂无数据,一梯两户,有,商品房,2019-12-08,普通住宅,暂无数据,非共有,"125.395589,43.80503",净月区,净月区,长春
河南省农科院东家属院,2021.12.31 成交,233.0,20636.0,232.5,14,1,6,1,748,3室2厅1厨1卫,中楼层 (共5层),112.67㎡,平层,暂无数据,板楼,南,1997,简装,混合结构,集中供暖,一梯两户,无,商品房,2021-12-18,普通住宅,暂无数据,非共有,"113.691006,34.79914",金水区,枣庄,郑州
盈家瑞景花园,2021.06.15 成交,50.0,7143.0,53.0,13,0,2,0,263,2室1厅1厨1卫,中楼层 (共6层),70㎡,平层,暂无数据,板楼,南,2007,精装,砖混结构,暂无数据,一梯两户,无,商品房,2021-06-02,普通住宅,暂无数据,共有,"125.270567,43.917523",绿园区,西安广场,长春
泡崖美林园,2021.03.09 成交,87.0,13538.0,92.0,43,0,29,5,1273,2室1厅1厨1卫,低楼层 (共7层),64.12㎡,平层,暂无数据,板楼,南,2003,简装,混合结构,集中供暖,一梯三户,无,商品房,2021-01-26,普通住宅,暂无数据,非共有,"121.526458,38.980365",甘井子,美林园,大连
融顺小区,2021.03.17 成交,41.0,7847.0,45.0,192,0,3,2,1904,1室1厅1厨1卫,中楼层 (共6层),52㎡,暂无数据,暂无数据,平房,南 北,2005,其他,混合结构,集中供暖,一梯两户,无,商品房,2020-09-07,普通住宅,暂无数据,非共有,"123.47588953001,41.748689578008",浑南,奥体,沈阳
中华名城,2021.12.10 成交,313.0,18784.0,318.0,518,6,132,34,10254,3室2厅1厨2卫,低楼层 (共6层),166.64㎡,平层,暂无数据,板楼,南 北,2003,精装,框架结构,集中供暖,一梯两户,无,商品房,2020-07-10,普通住宅,满五年,共有,"121.64782,38.889022",西岗,八一路,大连
东篱桃源,2021.06.06 成交,145.0,18802.0,148.0,34,2,20,26,2304,2室1厅1厨1卫,高楼层 (共16层),77.12㎡,平层,60.63㎡,板楼,南,2013,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-05-04,普通住宅,满两年,非共有,"120.46968648196,36.168194697488",李沧,老鸦岭,青岛
威尼斯水城第四街区,2021.05.05 成交,218.0,19498.0,220.0,67,5,29,14,2728,3室1厅1厨1卫,低楼层 (共11层),111.55㎡,平层,暂无数据,板楼,南 北,2007,精装,钢混结构,暂无数据,一梯两户,有,商品房,2021-02-28,普通住宅,暂无数据,非共有,"118.755851,32.147145",浦口,桥北,南京
康桥溪月,2021.05.09 成交,93.0,8889.0,96.0,109,0,10,6,1759,3室2厅1厨1卫,高楼层 (共18层),104.63㎡,平层,80.38㎡,板楼,南,2016,毛坯,钢混结构,自供暖,两梯三户,有,商品房,2021-01-21,普通住宅,暂无数据,非共有,"113.71849046883,34.622571957397",新郑市,南龙湖商圈,郑州
和苑家园尚和园,2022.02.27 成交,116.0,13536.0,118.0,892,19,47,91,14963,2室1厅1厨1卫,低楼层 (共18层),85.7㎡,平层,暂无数据,塔楼,西 北 南,未知,简装,钢混结构,集中供暖,两梯六户,有,商品房,2019-09-20,普通住宅,满两年,共有,"117.124223,39.164079",红桥,西营门,天津
天安恒隆花园,2021.11.02 成交,625.0,51067.0,630.0,391,4,64,26,5903,3室2厅1厨2卫,中楼层 (共17层),122.39㎡,平层,暂无数据,板楼,南 北,2008,毛坯,钢混结构,暂无数据,两梯两户,有,商品房,2020-10-07,普通住宅,满五年,共有,"118.782971,32.033709",秦淮,升州路,南京
林苑西里,2021.09.30 成交,120.0,20644.0,122.0,29,0,23,45,2774,2室1厅1厨1卫,高楼层 (共6层),58.13㎡,平层,暂无数据,板楼,南 北,未知,精装,混合结构,集中供暖,一梯三户,无,商品房,2021-09-02,普通住宅,满五年,共有,"117.148854,39.092476",南开,王顶堤,天津
亿锋现代城,2022.01.26 成交,140.0,13611.0,145.0,42,0,1,1,229,2室1厅1厨1卫,高楼层 (共34层),102.79㎡,暂无数据,暂无数据,板楼,南 北,2006,简装,钢混结构,集中供暖,两梯两户,有,商品房,2021-12-16,普通住宅,满两年,非共有,"121.78233191007,39.056411399768",开发区,安盛,大连
侯二小区,2021.07.06 成交,53.0,12129.0,58.0,398,4,22,21,4367,1室1厅1厨1卫,低楼层 (共7层),43.7㎡,平层,暂无数据,板楼,南 北,1990,简装,混合结构,集中供暖,一梯三户,无,商品房,2020-06-04,普通住宅,满五年,非共有,"121.590869,38.934715",沙河口,侯家沟,大连
梦想西铁成,2021.06.03 成交,73.0,10838.0,75.0,260,0,3,9,2119,3室2厅1厨2卫,高楼层 (共6层),66.9㎡,复式,66.9㎡,板楼,南 北,2011,精装,钢混结构,集中供暖,一梯两户,无,商品房,2020-09-17,普通住宅,暂无数据,共有,"123.302372,41.777538",铁西,张士,沈阳
远洋荣域B1区,2021.06.12 成交,187.0,21450.0,192.0,17,2,9,10,3069,2室1厅1厨1卫,中楼层 (共33层),87.18㎡,平层,暂无数据,塔楼,南 北,2016,精装,钢混结构,集中供暖,两梯六户,有,商品房,2021-05-26,普通住宅,满两年,非共有,"121.596246,39.006556",甘井子,华南,大连
博雅盛世E区,2021.05.23 成交,109.0,13931.0,100.0,423,2,138,103,9724,2室2厅1厨1卫,中楼层 (共34层),77.96㎡,平层,暂无数据,板楼,南,2016,简装,钢混结构,集中供暖,两梯五户,有,商品房,2020-03-27,普通住宅,暂无数据,共有,"114.585451,38.088628",长安,十里铺,石家庄
名仕智慧谷,2021.02.07 成交,177.0,21211.0,178.0,55,1,50,28,4614,2室1厅1厨1卫,中楼层 (共22层),83.45㎡,平层,暂无数据,板楼,南 北,2013,简装,钢混结构,集中供暖,一梯两户,有,商品房,2020-12-15,普通住宅,满两年,共有,"121.526079,38.870333",高新园区,中海,大连
39中安达大厦公寓楼,2021.01.03 成交,61.0,14927.0,61.5,272,5,21,15,2045,1室1厅1厨1卫,中楼层 (共8层),40.6㎡,暂无数据,暂无数据,塔楼,南 北,2011,精装,钢混结构,集中供暖,一梯二十户,有,商品房,2020-04-07,普通住宅,暂无数据,非共有,"121.665986,38.926532",中山,三八南,大连
中冶蓝城辛虹园,2021.02.04 成交,88.0,15573.0,89.0,122,1,15,5,2114,2室1厅1厨1卫,中楼层 (共8层),56.51㎡,平层,46.09㎡,板楼,南,2009,精装,钢混结构,集中供暖,一梯三户,有,商品房,2020-10-06,普通住宅,暂无数据,共有,"121.495165,38.980049",甘井子,生态新城,大连
