小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
聚福园,2022.03.17 成交,80.0,9774.0,80.0,15,3,1,6,428,2室1厅1厨1卫,高楼层 (共11层),81.85㎡,平层,69.85㎡,板塔结合,南 北,未知,精装,钢混结构,自供暖,一梯三户,有,商品房,2022-03-03,普通住宅,满五年,非共有,"113.653618,34.833622",金水区,普罗旺世,郑州
万科樱花园三期,2021.12.15 成交,161.0,17268.0,164.0,2,0,1,0,1,3室1厅1厨1卫,中楼层 (共11层),93.24㎡,平层,78㎡,板楼,南 北,2014,精装,钢混结构,集中供暖,六梯两户,有,商品房,2021-12-14,普通住宅,满两年,非共有,"121.408801,38.850172",旅顺口,龙王塘,大连
融创城,2021.03.07 成交,50.0,7937.0,52.0,3,0,1,0,210,2室1厅1厨1卫,高楼层 (共6层),63㎡,暂无数据,暂无数据,板楼,南 北,2018,精装,混合结构,集中供暖,一梯两户,暂无数据,商品房,2021-03-04,普通住宅,暂无数据,非共有,"123.234666,41.731289",铁西,经济技术开发区,沈阳
保利堂悦,2021.02.04 成交,118.0,27003.0,122.0,35,0,3,17,1718,2室1厅1厨1卫,低楼层 (共20层),43.7㎡,复式,暂无数据,板塔结合,西,2020,其他,钢混结构,暂无数据,三梯三十六户,有,商品房,2020-12-31,酒店式公寓,暂无数据,非共有,"118.81377035374,31.987062082724",秦淮,洪家园,南京
科学院生活区,2021.04.19 成交,115.0,21781.0,120.0,32,3,8,5,1235,3室1厅1厨1卫,中楼层 (共4层),52.8㎡,平层,暂无数据,板楼,南 北,2002,精装,混合结构,集中供暖,一梯两户,暂无数据,商品房,2021-03-19,普通住宅,暂无数据,非共有,"114.45492000119,38.038604848094",桥西,友谊,石家庄
华盛小区,2021.01.08 成交,152.0,18896.0,153.0,89,0,14,5,2163,3室1厅1厨1卫,高楼层 (共6层),80.07㎡,平层,暂无数据,板楼,南,1998,简装,砖混结构,暂无数据,一梯两户,无,商品房,2020-10-11,普通住宅,暂无数据,非共有,"121.806147,29.897934",北仑区,大碶,宁波
祥和家园,2021.05.12 成交,167.0,9203.0,170.0,810,5,16,22,3317,4室2厅1厨2卫,低楼层 (共7层),181.04㎡,平层,暂无数据,板楼,南 北,2002,简装,混合结构,集中供暖,一梯一户,无,商品房,2019-02-23,普通住宅,满两年,非共有,"113.635285,34.725699",二七,兴华南街,郑州
星光岛杜鹃园,2021.04.01 成交,121.0,13355.0,110.0,41,4,8,3,995,2室2厅1厨1卫,高楼层 (共32层),90.23㎡,平层,68.88㎡,板楼,南 北,2017,毛坯,钢混结构,集中供暖,两梯七户,有,商品房,2021-02-20,普通住宅,暂无数据,非共有,"120.11355480978,35.900444379375",黄岛,东方影都,青岛
枣园万象,2021.10.30 成交,184.0,17617.0,189.0,132,2,9,6,1044,3室1厅1厨1卫,中楼层 (共18层),104.45㎡,平层,84.64㎡,板楼,南 北,2012,精装,钢混结构,集中供暖,一梯三户,有,商品房,2021-06-21,普通住宅,满五年,非共有,"121.596339,38.986803",甘井子,山东路,大连
丽象佳苑,2021.10.16 成交,221.0,29265.0,235.0,43,5,3,10,701,2室1厅1厨1卫,高楼层 (共17层),75.21㎡,平层,暂无数据,板楼,南,未知,精装,钢混结构,暂无数据,两梯两户,有,商品房,2021-09-03,普通住宅,满五年,非共有,"121.521206,29.867369",海曙区,白云,宁波
郝家营新村,2022.01.18 成交,100.0,10104.0,102.5,185,4,11,12,2088,2室2厅1厨1卫,低楼层 (共31层),98.78㎡,平层,暂无数据,板楼,南 北,2010,简装,钢混结构,集中供暖,两梯四户,有,商品房,2021-07-18,普通住宅,满两年,非共有,"114.636987,38.040398",开发区,天山海世界,石家庄
思达大河春天A区,2021.12.08 成交,146.0,10998.0,165.0,1096,5,6,5,2054,3室2厅1厨2卫,中楼层 (共6层),132.76㎡,暂无数据,暂无数据,板楼,南 北,2006,简装,混合结构,自供暖,一梯两户,无,商品房,2018-12-09,普通住宅,暂无数据,非共有,"113.638403,34.816364",金水区,绿茵广场,郑州
阳光嘉园,2021.11.10 成交,160.0,15980.0,258.0,254,5,10,21,1494,3室1厅1厨1卫,中楼层 (共11层),100.13㎡,平层,暂无数据,板楼,南,2015,其他,框架结构,暂无数据,一梯两户,无,商品房,2021-03-02,普通住宅,暂无数据,非共有,"121.49528,29.888702",海曙区,高桥,宁波
舜大雍景苑二期,2021.09.18 成交,233.0,17747.0,245.0,9,2,7,6,539,4室2厅1厨2卫,高楼层 (共6层),131.07㎡,复式,暂无数据,板塔结合,南,2008,精装,钢混结构,暂无数据,一梯两户,无,商品房,2021-09-10,普通住宅,满五年,非共有,"121.505221,29.837204",海曙区,石碶,宁波
东裕社区C区,2021.07.22 成交,199.0,38064.0,204.5,81,3,10,7,2820,1室2厅1厨1卫,低楼层 (共6层),52.15㎡,平层,暂无数据,板楼,南,未知,精装,砖混结构,暂无数据,一梯两户,无,商品房,2021-05-03,普通住宅,满两年,非共有,"121.582753,29.826111",鄞州区,中河,宁波
瑞城D区,2021.03.31 成交,202.0,15177.0,209.0,330,4,20,114,13205,3室1厅1厨2卫,高楼层 (共33层),133.1㎡,平层,暂无数据,板楼,南,2014,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-05-06,普通住宅,暂无数据,非共有,"114.570543,38.053156",长安,谈固,石家庄
领域佳境,2021.08.27 成交,120.0,9425.0,122.8,437,6,14,36,3885,3室2厅1厨2卫,中楼层 (共16层),126.8㎡,平层,暂无数据,板楼,东 南 北,2014,精装,钢混结构,暂无数据,两梯三户,有,商品房,2020-06-16,普通住宅,暂无数据,非共有,"126.64776230374,45.708853476193",南岗,哈西商圈,哈尔滨
汾阳里,2021.09.16 成交,130.0,25327.0,130.0,129,6,19,143,1641,1室1厅1厨1卫,低楼层 (共6层),51.33㎡,平层,暂无数据,板楼,南,未知,简装,混合结构,集中供暖,一梯四户,无,商品房,2021-05-10,普通住宅,满五年,非共有,"117.15982,39.147821",南开,长虹街,天津
金地保利墅苑风华,2021.05.24 成交,123.0,30476.0,129.8,350,3,23,10,3120,1室1厅1厨1卫,中楼层 (共5层),40.36㎡,平层,暂无数据,板楼,南,2018,精装,钢混结构,集中供暖,一梯七户,有,商品房,2020-06-09,普通住宅,暂无数据,非共有,"121.598758,38.980847",甘井子,金三角,大连
益丰乾城,2021.01.12 成交,90.0,14156.0,95.0,87,0,13,10,2733,2室1厅1厨1卫,中楼层 (共28层),63.58㎡,平层,暂无数据,板楼,南,2015,精装,钢混结构,集中供暖,两梯三户,有,商品房,2020-10-17,普通住宅,暂无数据,共有,"121.661882,39.047386",甘井子,前关,大连
嘉鲤小区,2021.11.20 成交,160.0,16844.0,163.0,5,1,7,10,509,2室1厅1厨1卫,高楼层 (共32层),94.99㎡,平层,暂无数据,板楼,南,2010,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-11-16,普通住宅,满五年,非共有,"114.503618,38.045468",桥西,大经,石家庄
志善里,2021.09.05 成交,282.0,78334.0,281.9,45,1,19,3,1307,1室1厅1厨1卫,中楼层 (共5层),36㎡,平层,25.1㎡,板楼,南,未知,精装,混合结构,集中供暖,一梯四户,无,商品房,2021-07-23,普通住宅,暂无数据,非共有,"117.194388,39.130559",和平,劝业场,天津
弘阳旭日上城二区,2021.05.20 成交,361.0,26299.0,370.0,237,6,5,4,2193,3室2厅1厨2卫,低楼层 (共34层),137.27㎡,平层,暂无数据,板楼,南 北,2016,其他,钢混结构,暂无数据,两梯三户,有,商品房,2020-09-25,普通住宅,暂无数据,共有,"118.736873,32.145546",浦口,桥北,南京
金色兰庭,2021.01.08 成交,129.0,14250.0,132.0,19,0,4,0,928,3室2厅1厨2卫,高楼层 (共5层),90.44㎡,平层,79.28㎡,板楼,南,2014,精装,钢混结构,暂无数据,一梯两户,无,商品房,2020-12-20,普通住宅,满五年,非共有,"121.12085529368,30.024602522109",余姚市,余姚周边,宁波
都霖美景,2021.03.22 成交,117.0,12600.0,119.0,16,2,8,3,703,2室1厅1厨1卫,中楼层 (共10层),92.59㎡,平层,77.82㎡,板楼,南,2008,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-03-06,普通住宅,满两年,非共有,"120.44972126865,36.315850425858",城阳,瑞阳路,青岛
鑫苑城二号院,2021.06.11 成交,140.0,15717.0,145.0,25,2,8,9,1507,3室2厅1厨1卫,高楼层 (共20层),89.08㎡,平层,暂无数据,塔楼,东,2019,简装,钢混结构,集中供暖,两梯四户,有,商品房,2021-05-17,普通住宅,暂无数据,非共有,"113.68131663541,34.712900442337",管城回族区,万客来,郑州
叠翠山庄,2021.03.06 成交,70.0,9433.0,75.0,106,2,6,3,1271,2室1厅1厨1卫,高楼层 (共6层),74㎡,跃层,暂无数据,板楼,南 北,2000,精装,钢混结构,集中供暖,一梯三户,无,商品房,2020-11-21,普通住宅,暂无数据,非共有,"121.547814,38.921444",甘井子,叠翠,大连
新开河小区南区,2022.02.10 成交,32.0,4384.0,36.0,418,3,28,45,8696,3室1厅1厨1卫,高楼层 (共6层),73㎡,平层,暂无数据,塔楼,南 北,2002,简装,砖混结构,暂无数据,一梯两户,无,商品房,2020-12-20,普通住宅,暂无数据,非共有,"125.445563,43.884308",经开区,东方广场北,长春
文景清华园,2021.09.27 成交,31.0,5066.0,30.5,3,0,1,0,53,2室1厅1厨1卫,低楼层 (共17层),60.07㎡,暂无数据,暂无数据,板楼,南,未知,其他,框架结构,集中供暖,一梯三户,暂无数据,商品房,2021-09-25,普通住宅,暂无数据,非共有,"122.00070597335,39.410588752204",普兰店,普兰店,大连
皇家首座,2021.10.26 成交,12.0,5000.0,12.0,203,4,2,18,1566,1室0厅1厨1卫,高楼层 (共25层),24㎡,平层,暂无数据,塔楼,西,2002,简装,钢混结构,集中供暖,四梯二十六户,有,商品房,2021-04-06,普通住宅,暂无数据,非共有,"123.399343,41.937293",沈北新区,道义,沈阳
奥林80,2021.03.09 成交,140.0,28968.0,145.0,60,1,4,8,1923,2室1厅1厨1卫,高楼层 (共5层),48.33㎡,复式,37.8㎡,板楼,南,2009,其他,钢混结构,暂无数据,一梯十五户,无,商品房,2021-01-08,普通住宅,满五年,非共有,"121.514216,29.935725",江北区,洪塘,宁波
华润海中国十期,2021.05.18 成交,356.0,24406.0,370.0,3,0,3,1,524,3室2厅1厨2卫,高楼层 (共33层),145.87㎡,平层,暂无数据,板楼,南 北,2019,精装,钢混结构,集中供暖,两梯两户,有,商品房,2021-05-16,普通住宅,暂无数据,非共有,"121.76019159551,39.03817235517",开发区,华润海中国,大连
鲁商首府一期,2021.06.20 成交,690.0,46895.0,679.0,312,3,32,15,3499,3室2厅1厨1卫,低楼层 (共32层),147.14㎡,平层,111.58㎡,板楼,南,2012,精装,钢混结构,集中供暖,两梯两户,有,商品房,2020-08-13,普通住宅,满五年,非共有,"120.407307,36.06838",市南,奥帆中心,青岛
山河城三期,2021.01.31 成交,164.0,19146.0,169.0,216,5,182,54,12524,2室1厅1厨1卫,低楼层 (共16层),85.66㎡,平层,68.25㎡,板楼,南 北,2017,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-06-30,普通住宅,满两年,非共有,"120.466317,36.168608",李沧,老鸦岭,青岛
贵府花园,2022.03.18 成交,136.0,15725.0,139.0,32,0,7,1,575,2室1厅1厨1卫,中楼层 (共17层),86.49㎡,平层,65.94㎡,塔楼,南 北,2014,精装,钢混结构,集中供暖,两梯八户,有,商品房,2022-02-14,普通住宅,满五年,非共有,"120.192066,35.980721",黄岛,保税区,青岛
保利中央公园东苑,2021.08.31 成交,336.0,34297.0,349.0,176,9,38,50,5247,3室2厅1厨1卫,低楼层 (共34层),97.97㎡,平层,暂无数据,塔楼,南,2017,精装,钢混结构,暂无数据,三梯四户,有,商品房,2021-03-08,普通住宅,暂无数据,共有,"118.834995,31.906927",江宁,九龙湖,南京
银龙花园一期北区,2021.03.07 成交,220.0,25582.0,226.0,241,1,10,3,2609,3室1厅1厨1卫,低楼层 (共6层),86㎡,平层,暂无数据,板楼,南,2010,精装,钢混结构,暂无数据,一梯两户,无,商品房,2020-07-10,普通住宅,暂无数据,共有,"118.86423743081,32.014549867128",秦淮,月牙湖,南京
保亿风景九园,2021.03.08 成交,205.0,21110.0,207.1,142,10,3,9,3198,3室2厅1厨1卫,低楼层 (共21层),97.02㎡,平层,暂无数据,板塔结合,东,2010,简装,钢混结构,暂无数据,两梯四户,有,商品房,2020-10-18,普通住宅,满五年,非共有,"121.679505,29.943967",镇海区,蛟川,宁波
百荷湾,2021.03.24 成交,71.0,8657.0,72.8,197,4,28,21,3192,2室1厅1厨1卫,低楼层 (共22层),81.21㎡,平层,暂无数据,板楼,西南,2014,精装,钢混结构,集中供暖,一梯四户,有,商品房,2020-09-09,普通住宅,满五年,非共有,"123.4351065547,41.692335868759",浑南,白塔,沈阳
水木轩,2021.03.01 成交,185.0,21224.0,185.0,5,2,1,0,369,2室1厅1厨1卫,低楼层 (共17层),86.93㎡,平层,暂无数据,板塔结合,东南,2016,精装,钢混结构,暂无数据,两梯四户,有,商品房,2021-02-24,普通住宅,满两年,共有,"121.742971,29.924405",北仑区,小港,宁波
孙家沟,2021.07.15 成交,72.0,14392.0,74.0,237,1,52,14,3299,2室1厅1厨1卫,低楼层 (共7层),50.03㎡,平层,50㎡,板楼,南,1991,简装,砖混结构,集中供暖,一梯三户,无,商品房,2020-11-21,普通住宅,满五年,非共有,"121.56654,38.892735",沙河口,孙家沟,大连
华城绿洲,2021.05.04 成交,80.0,12846.0,82.0,586,10,35,151,8967,2室1厅1厨1卫,高楼层 (共7层),62.28㎡,平层,54.62㎡,板楼,南 北,2004,简装,混合结构,集中供暖,一梯两户,无,商品房,2019-09-27,普通住宅,满两年,非共有,"114.49787816588,38.023590149276",桥西,华夏,石家庄
正荣润峯,2022.02.28 成交,638.0,64484.0,669.0,557,2,13,7,1713,3室1厅1厨1卫,中楼层 (共18层),98.94㎡,平层,暂无数据,板楼,南,2019,其他,钢混结构,暂无数据,两梯四户,有,商品房,2020-08-21,普通住宅,暂无数据,非共有,"118.701497,31.971328",建邺,奥南,南京
晶品轩,2021.11.01 成交,396.0,29258.0,409.0,5,0,14,13,715,3室1厅1厨2卫,高楼层 (共33层),135.35㎡,平层,暂无数据,塔楼,南 北,未知,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-10-27,普通住宅,暂无数据,非共有,"117.2623,39.125255",河东,上杭路,天津
金贸新寓,2021.04.23 成交,298.0,38863.0,306.0,2,0,1,3,591,2室1厅1厨1卫,低楼层 (共6层),76.68㎡,暂无数据,67.03㎡,板楼,南 北,1995,其他,砖混结构,暂无数据,一梯两户,无,商品房,2021-04-21,普通住宅,满五年,非共有,"118.76802,32.044779",建邺,汉中门大街,南京
中海和平之门三期上东区,2022.01.25 成交,158.0,18968.0,166.0,283,3,66,14,2154,2室2厅1厨1卫,中楼层 (共21层),83.3㎡,平层,暂无数据,板楼,南 北,未知,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-04-17,普通住宅,暂无数据,非共有,"123.425602,41.735895",和平,长白,沈阳
中海英伦观邸,2021.04.04 成交,236.0,23566.0,239.0,28,2,20,13,2735,2室1厅1厨1卫,中楼层 (共11层),100.06㎡,平层,100㎡,板楼,南 北,2008,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-03-08,普通住宅,满五年,非共有,"121.56808,38.939074",沙河口,绿波,大连
安将军巷,2021.04.13 成交,310.0,48981.0,310.0,3,1,6,1,268,3室1厅1厨1卫,中楼层 (共7层),63.29㎡,暂无数据,暂无数据,板楼,南 北,1989,精装,砖混结构,暂无数据,一梯四户,无,商品房,2021-04-11,普通住宅,暂无数据,共有,"118.796761,32.053339",玄武,长江路,南京
威尼斯水城第十街区,2022.02.25 成交,164.0,18639.0,169.8,234,6,17,35,3268,3室1厅1厨1卫,中楼层 (共6层),87.99㎡,平层,75㎡,板楼,南 北,2010,简装,钢混结构,暂无数据,一梯两户,无,商品房,2021-07-06,普通住宅,满两年,非共有,"118.76259089767,32.150565294796",浦口,桥北,南京
上海景苑,2021.04.03 成交,154.0,12833.0,154.0,138,1,3,5,1570,3室1厅1厨2卫,低楼层 (共8层),119.7㎡,平层,101.39㎡,板楼,东南,2011,精装,框架结构,集中供暖,一梯三户,无,商品房,2020-11-16,普通住宅,满五年,非共有,"120.483529,36.38818",即墨,即墨古城,青岛
环球东方港城四期五期,2021.02.04 成交,356.0,33129.0,360.0,41,2,1,0,947,3室2厅1厨2卫,高楼层 (共33层),107.46㎡,暂无数据,82.07㎡,板楼,南 北,2019,简装,钢混结构,暂无数据,两梯七户,有,商品房,2020-12-25,普通住宅,满两年,共有,"121.83754007953,29.895478647675",北仑区,新碶,宁波
青国青城,2021.03.16 成交,92.0,12145.0,92.8,16,2,24,8,1804,3室2厅1厨1卫,中楼层 (共18层),75.34㎡,平层,暂无数据,板楼,南 北,2015,精装,框架结构,集中供暖,五梯两户,有,商品房,2021-03-01,普通住宅,满两年,共有,"121.865944,39.075654",开发区,金湾新城,大连
越秀星汇云锦,2021.11.19 成交,285.0,19592.0,310.0,19,1,16,9,1709,3室2厅1厨2卫,中楼层 (共5层),145.47㎡,平层,124.92㎡,板楼,南 北,2017,精装,钢混结构,集中供暖,一梯两户,无,商品房,2021-11-01,普通住宅,暂无数据,非共有,"123.461808,41.76663",沈河,东五里河,沈阳
富丽阳光,2021.04.20 成交,89.0,10420.0,90.0,45,4,23,2,1463,2室2厅1厨1卫,中楼层 (共6层),85.42㎡,平层,暂无数据,板楼,南 北,2007,简装,混合结构,集中供暖,一梯两户,无,商品房,2021-03-07,普通住宅,暂无数据,非共有,"123.46116022205,41.854485703899",皇姑,陵东,沈阳
左岸尊邸,2021.09.18 成交,47.0,4579.0,48.0,515,6,9,15,2938,3室1厅1厨1卫,低楼层 (共18层),102.65㎡,平层,暂无数据,板塔结合,南 北,未知,简装,钢混结构,集中供暖,两梯两户,有,商品房,2020-04-21,普通住宅,满五年,非共有,"121.16153856636,38.812724083804",旅顺口,旅顺开发区,大连
中电颐和家园一期,2021.05.08 成交,318.0,39785.0,325.0,32,1,5,8,1554,2室2厅1厨1卫,中楼层 (共11层),79.73㎡,平层,暂无数据,板楼,南 北,2009,简装,钢混结构,暂无数据,一梯三户,有,商品房,2021-04-06,普通住宅,满两年,共有,"118.822575,32.102161",栖霞,红山,南京
银基王朝,2021.12.06 成交,335.0,17118.0,340.0,20,1,8,8,929,3室2厅1厨2卫,高楼层 (共29层),195.71㎡,平层,165.44㎡,板塔结合,南,2006,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-11-17,普通住宅,满五年,非共有,"113.72232645586,34.764680925833",金水区,燕庄,郑州
青铜峡路,2021.01.09 成交,114.0,17320.0,125.0,110,2,11,26,3656,2室0厅1厨1卫,高楼层 (共8层),65.59㎡,平层,暂无数据,板楼,南 北,1993,精装,混合结构,集中供暖,一梯四户,无,商品房,2020-09-21,普通住宅,满两年,非共有,"120.31055882066,36.060673749642",市南,团岛,青岛
御河新村,2021.02.27 成交,313.0,45899.0,320.0,80,0,33,10,2967,3室1厅1厨1卫,中楼层 (共7层),68.15㎡,平层,暂无数据,板塔结合,南,1998,简装,混合结构,暂无数据,一梯三户,无,商品房,2020-12-10,普通住宅,暂无数据,共有,"118.815265,32.038205",秦淮,瑞金路,南京
星宇名家,2021.03.12 成交,65.0,10254.0,66.0,138,1,10,7,1444,1室1厅1厨1卫,高楼层 (共12层),63㎡,平层,暂无数据,板楼,南,2004,精装,钢混结构,暂无数据,一梯两户,有,商品房,2020-10-25,普通住宅,暂无数据,共有,"125.28861501561,43.871807383151",朝阳区,红旗,长春
学府一号,2021.03.17 成交,265.0,38345.0,269.0,47,6,13,7,1287,2室1厅1厨1卫,低楼层 (共33层),69.11㎡,平层,55.58㎡,板楼,西,2009,简装,钢混结构,暂无数据,三梯六户,有,商品房,2021-01-30,普通住宅,满两年,非共有,"121.56758721696,29.814296818902",鄞州区,南部商务区,宁波
中海国际社区四期,2021.12.27 成交,183.0,20775.0,188.0,45,1,5,2,265,2室2厅1厨1卫,中楼层 (共23层),87.85㎡,平层,暂无数据,板楼,北 南,2015,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-11-13,普通住宅,满五年,共有,"123.422417,41.746245",和平,长白,沈阳
万龙台北明珠西区,2021.11.24 成交,72.0,8768.0,79.5,66,3,20,5,934,2室1厅1厨1卫,中楼层 (共32层),81.55㎡,平层,暂无数据,板楼,南,2013,精装,钢混结构,暂无数据,两梯四户,有,商品房,2021-09-20,普通住宅,暂无数据,非共有,"125.318534,43.924679",绿园区,站前,长春
久福园,2022.03.06 成交,254.0,22789.0,270.0,617,7,5,30,5823,2室1厅1厨1卫,高楼层 (共11层),111.46㎡,平层,暂无数据,板楼,南 北,未知,简装,钢混结构,集中供暖,一梯两户,有,商品房,2020-06-27,普通住宅,满五年,非共有,"117.227122,39.14176",河东,唐家口,天津
中电颐和家园一期,2021.03.14 成交,308.0,38024.0,315.0,165,1,171,38,8854,2室2厅1厨1卫,中楼层 (共11层),80.87㎡,平层,暂无数据,板楼,南,2009,精装,钢混结构,暂无数据,一梯三户,有,商品房,2020-09-30,普通住宅,暂无数据,共有,"118.822575,32.102161",栖霞,红山,南京
江岚苑,2021.10.17 成交,106.0,9747.0,114.0,49,14,18,4,1153,3室2厅1厨1卫,低楼层 (共33层),108.24㎡,平层,暂无数据,板楼,南 北,未知,精装,钢混结构,暂无数据,两梯四户,有,商品房,2021-08-30,普通住宅,满五年,共有,"121.23126586073,30.34121795285",杭州湾新区,杭州湾新区,宁波
华宇凤凰城,2022.02.18 成交,74.0,7929.0,75.0,211,5,35,6,1734,2室1厅1厨1卫,高楼层 (共22层),93.33㎡,平层,暂无数据,板楼,南 北,2007,简装,钢混结构,集中供暖,两梯四户,有,商品房,2021-07-23,普通住宅,满五年,非共有,"121.788671,39.080217",开发区,杏花里,大连
明州路146号,2021.05.16 成交,70.0,10988.0,82.0,147,2,12,74,15319,2室1厅1厨1卫,中楼层 (共5层),63.07㎡,平层,暂无数据,板楼,南,2002,其他,钢混结构,暂无数据,一梯二十八户,无,商品房,2020-12-21,商住两用,满两年,非共有,"121.84388873143,29.919342719482",北仑区,新碶,宁波
北晨公寓,2021.01.02 成交,65.0,8422.0,67.0,84,5,15,6,2358,2室1厅1厨1卫,低楼层 (共25层),77.18㎡,平层,暂无数据,塔楼,东,2007,简装,钢混结构,自供暖,三梯十五户,有,商品房,2020-10-11,普通住宅,满五年,非共有,"113.67176390763,34.818995653927",金水,陈寨,郑州
