小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
保利大都会天汇雅苑,2022.02.26 成交,510.0,61871.0,525.0,7,1,2,0,13,1室1厅1厨1卫,高楼层 (共48层),82.43㎡,平层,暂无数据,板楼,南,未知,其他,钢混结构,集中供暖,三梯四户,有,商品房,2022-02-19,普通住宅,满五年,非共有,"117.19595572016,39.138880675933",和平,南市,天津
尚品天城,2021.11.27 成交,179.0,19572.0,185.0,60,1,2,2,249,2室1厅1厨1卫,高楼层 (共27层),91.46㎡,平层,暂无数据,塔楼,南 北,2010,简装,钢混结构,集中供暖,两梯四户,有,商品房,2021-09-29,普通住宅,暂无数据,非共有,"121.591303,38.923708",沙河口,西安路,大连
万龙世纪城,2021.03.15 成交,121.0,12584.0,122.0,3,1,1,0,190,2室2厅1厨1卫,高楼层 (共17层),96㎡,暂无数据,暂无数据,板楼,南 北,2017,精装,钢混结构,暂无数据,一梯三户,有,商品房,2021-03-13,普通住宅,暂无数据,共有,"125.41084,43.841458",经开区,北海公园,长春
莫愁路,2022.01.18 成交,265.0,39934.0,266.0,8,0,0,1,278,2室1厅1厨1卫,中楼层 (共7层),66.36㎡,平层,57.93㎡,板楼,南 北,1989,精装,混合结构,暂无数据,一梯两户,无,房改房,2022-01-10,普通住宅,满五年,非共有,"118.78276813599,32.048156400211",秦淮,新街口,南京
普润家园,2021.10.19 成交,64.0,12500.0,62.5,7,0,1,1,57,2室1厅1厨1卫,中楼层 (共18层),50.8㎡,暂无数据,暂无数据,板楼,西北 北,未知,精装,钢混结构,集中供暖,两梯八户,有,私产,2021-10-13,普通住宅,暂无数据,非共有,"117.202551,39.205733",北辰,天穆镇,天津
格调春天花园,2022.02.26 成交,740.0,49154.0,768.0,11,1,2,21,1471,3室1厅1厨2卫,中楼层 (共25层),150.55㎡,平层,暂无数据,板楼,南 北,未知,精装,钢混结构,集中供暖,两梯两户,有,商品房,2022-02-16,普通住宅,暂无数据,非共有,"117.16734943854,39.141184652073",南开,广开街,天津
绿都紫荆华庭和园,2021.01.25 成交,121.0,14561.0,123.0,190,6,87,52,8063,2室1厅1厨1卫,高楼层 (共34层),82.76㎡,平层,62.51㎡,板塔结合,东北,2015,精装,钢混结构,集中供暖,两梯五户,有,商品房,2020-07-20,普通住宅,满两年,非共有,"113.691887,34.70294",管城回族区,管南区域,郑州
师大嘉园,2022.02.26 成交,29.0,4354.0,29.5,188,8,9,10,1654,2室1厅1厨1卫,高楼层 (共7层),65.46㎡,平层,45㎡,板楼,南 北,未知,简装,钢混结构,暂无数据,一梯一户,暂无数据,商品房,2021-08-23,普通住宅,满五年,非共有,"126.55573598514,45.869116019588",松北,哈尔滨新区,哈尔滨
吉大宿舍,2021.04.24 成交,79.0,10223.0,80.0,577,8,13,20,2473,3室1厅1厨1卫,高楼层 (共6层),76.79㎡,平层,暂无数据,板楼,南 北,1990,简装,砖木结构,暂无数据,一梯两户,无,商品房,2019-09-26,普通住宅,暂无数据,共有,"125.319593,43.882055",朝阳区,桂林路,长春
福临万家二期,2021.08.13 成交,157.0,23360.0,158.0,60,0,19,36,4463,2室1厅1厨1卫,中楼层 (共11层),67.21㎡,平层,暂无数据,板楼,南,2012,精装,钢混结构,集中供暖,一梯四户,有,商品房,2021-06-15,普通住宅,暂无数据,非共有,"120.44351220147,36.153208308954",李沧,枣儿山,青岛
天盛名都,2021.04.15 成交,109.0,11924.0,110.0,54,2,40,23,4396,2室1厅1厨1卫,中楼层 (共20层),91㎡,平层,暂无数据,板楼,南 北,2015,精装,钢混结构,暂无数据,一梯三户,有,商品房,2021-02-21,普通住宅,暂无数据,共有,"125.272198,43.84951",高新区,欧亚卖场,长春
文具厂小区,2021.05.30 成交,107.0,8000.0,130.0,1,0,0,0,47,2室2厅1厨1卫,低楼层 (共7层),133.76㎡,暂无数据,暂无数据,暂无数据,南 北,未知,其他,未知结构,暂无数据,一梯三户,暂无数据,商品房,2021-05-30,普通住宅,暂无数据,非共有,"125.3535306023,43.920935703671",宽城区,站前,长春
康德居,2021.08.22 成交,117.0,11246.0,118.0,134,1,19,27,2828,3室1厅1厨1卫,低楼层 (共6层),104.04㎡,平层,90.19㎡,板楼,南 北,2002,简装,混合结构,集中供暖,一梯两户,无,商品房,2021-04-11,普通住宅,满两年,非共有,"120.410188,36.314887",城阳,城阳实验二小,青岛
梧桐园,2022.02.12 成交,65.0,6143.0,68.0,172,3,14,2,1165,2室2厅1厨1卫,低楼层 (共8层),105㎡,平层,100㎡,板楼,南 北,2002,简装,砖混结构,集中供暖,一梯一户,有,商品房,2021-08-25,普通住宅,暂无数据,非共有,"123.4818897919,41.843683814825",大东,上园,沈阳
杨柳郡,2022.01.13 成交,305.0,34079.0,315.0,28,1,3,4,631,3室2厅1厨1卫,低楼层 (共10层),89.5㎡,平层,暂无数据,板楼,南 北,未知,精装,钢混结构,暂无数据,一梯两户,有,商品房,2021-12-17,普通住宅,暂无数据,非共有,"121.67249018161,29.852463545396",鄞州区,邱隘,宁波
宁工新寓二村,2022.02.13 成交,300.0,44320.0,315.0,530,4,29,20,5019,2室1厅1厨1卫,中楼层 (共7层),67.6㎡,平层,暂无数据,板楼,南 北,1998,简装,砖混结构,暂无数据,一梯两户,无,商品房,2020-09-02,普通住宅,满五年,非共有,"118.74379692436,32.065144281185",鼓楼,草场门大街,南京
中海万锦公馆,2021.06.07 成交,163.0,19604.0,168.0,135,1,10,7,2920,2室2厅1厨1卫,中楼层 (共34层),83.15㎡,平层,83㎡,板楼,南 北,2020,精装,钢混结构,集中供暖,三梯六户,有,商品房,2021-01-24,普通住宅,暂无数据,非共有,"121.586667,39.031034",甘井子,体育新城,大连
尚盈丽城,2021.07.16 成交,71.0,7523.0,75.0,210,4,14,9,2054,2室2厅1厨1卫,中楼层 (共27层),93.52㎡,平层,暂无数据,板楼,南 北,未知,精装,钢混结构,集中供暖,一梯三户,暂无数据,商品房,2020-12-19,普通住宅,暂无数据,非共有,"123.45052675209,41.691516473841",浑南,新市府,沈阳
华大城三期,2021.04.05 成交,71.0,8555.0,75.0,9,2,6,3,444,2室2厅1厨1卫,高楼层 (共13层),83㎡,平层,暂无数据,板楼,南 北,2015,精装,框架结构,暂无数据,一梯三户,有,商品房,2021-03-27,普通住宅,暂无数据,非共有,"125.34864,43.965803",宽城区,小南,长春
华启金悦府,2021.11.08 成交,209.0,23303.0,213.0,81,6,33,15,1248,2室2厅1厨1卫,低楼层 (共34层),89.69㎡,平层,暂无数据,板楼,南,2017,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-08-19,普通住宅,满两年,非共有,"113.784222,34.746374",郑东新区,郑州东站,郑州
荣盛锦绣天地,2021.07.28 成交,61.0,7828.0,63.8,98,11,42,24,2591,2室2厅1厨1卫,低楼层 (共18层),77.42㎡,平层,暂无数据,板楼,南 北,2016,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-04-22,普通住宅,暂无数据,非共有,"123.237338,41.743172",铁西,经济技术开发区,沈阳
维士法兰香颂,2021.10.10 成交,95.0,10681.0,96.0,1,0,1,0,61,2室1厅1厨1卫,高楼层 (共20层),88.48㎡,平层,暂无数据,板楼,南 北,2017,其他,钢混结构,集中供暖,一梯两户,有,商品房,2021-10-10,普通住宅,暂无数据,非共有,"123.491542,41.745575",浑南,长青,沈阳
托乐嘉单身公寓,2021.09.25 成交,162.0,23402.0,169.0,197,1,5,2,1514,1室1厅1厨1卫,高楼层 (共11层),69.14㎡,平层,暂无数据,塔楼,南,2003,其他,钢混结构,暂无数据,两梯二十八户,有,商品房,2021-03-13,普通住宅,暂无数据,非共有,"118.7927,31.950392",江宁,将军大道,南京
盛新领地,2021.11.26 成交,36.0,7200.0,38.8,12,1,4,1,161,1室1厅1厨1卫,中楼层 (共7层),50㎡,平层,暂无数据,板楼,南,2009,简装,钢混结构,暂无数据,一梯四户,无,商品房,2021-11-14,普通住宅,暂无数据,非共有,"126.71333872498,45.731496481947",香坊,安埠商圈,哈尔滨
中苑名都,2022.02.12 成交,58.0,11061.0,59.0,126,4,5,32,2247,1室1厅1厨1卫,低楼层 (共31层),52.44㎡,平层,38.11㎡,塔楼,南,2011,其他,钢混结构,集中供暖,三梯十二户,有,商品房,2021-10-10,普通住宅,满五年,非共有,"113.651225,34.751928",二七区,老郑大,郑州
伟桥金北嘉园,2021.05.29 成交,77.0,8388.0,79.0,371,1,31,6,4186,3室1厅1厨1卫,低楼层 (共9层),91.8㎡,平层,暂无数据,板楼,南 北,2015,精装,钢混结构,集中供暖,一梯两户,有,商品房,2020-05-23,普通住宅,暂无数据,非共有,"121.74175095781,39.140168806548",金州,古城汇金,大连
金鹰国际花园,2021.10.07 成交,651.0,43113.0,675.0,177,3,94,105,12498,3室2厅1厨2卫,中楼层 (共38层),151㎡,平层,暂无数据,板塔结合,南 北,2003,精装,钢混结构,暂无数据,两梯四户,有,商品房,2021-04-13,普通住宅,暂无数据,非共有,"118.785596,32.047015",秦淮,新街口,南京
威尼斯水城第十四街区,2022.03.15 成交,186.0,20238.0,195.0,143,9,31,19,2584,3室2厅1厨1卫,高楼层 (共6层),91.81㎡,平层,77.8㎡,板塔结合,南 北,2013,精装,钢混结构,暂无数据,一梯两户,无,商品房,2021-10-24,普通住宅,满五年,非共有,"118.75995562671,32.155333105748",浦口,桥北,南京
平安里小区,2022.02.13 成交,113.0,14791.0,113.0,204,8,9,5,1627,2室1厅1厨1卫,高楼层 (共6层),76.4㎡,平层,暂无数据,板塔结合,南 北,未知,其他,混合结构,集中供暖,一梯两户,无,商品房,2021-07-24,普通住宅,暂无数据,非共有,"117.051228,39.378879",武清,杨村,天津
银龙北区,2021.08.18 成交,67.0,11832.0,76.0,45,2,10,6,1085,2室1厅1厨1卫,低楼层 (共6层),56.29㎡,平层,暂无数据,板楼,南,1996,精装,混合结构,集中供暖,一梯三户,无,商品房,2021-07-05,普通住宅,暂无数据,非共有,"114.5862193161,38.058528472979",长安,白佛,石家庄
错埠岭一路,2021.09.18 成交,101.0,19465.0,102.0,3,4,0,1,40,2室1厅1厨1卫,中楼层 (共6层),51.89㎡,平层,暂无数据,板楼,南,1994,简装,混合结构,集中供暖,一梯三户,无,商品房,2021-09-15,普通住宅,满两年,非共有,"120.397788,36.108492",市北,错埠岭,青岛
盛景八方,2021.02.18 成交,99.0,10191.0,102.0,153,1,1,3,2146,2室2厅1厨1卫,低楼层 (共22层),96.27㎡,平层,暂无数据,板楼,南 北,2012,其他,钢混结构,集中供暖,两梯三户,有,商品房,2020-09-19,普通住宅,暂无数据,非共有,"114.653202,37.992795",开发区,郄马镇,石家庄
恒大金碧天下天鸿苑,2021.10.22 成交,141.0,8658.0,146.0,49,1,1,0,170,4室2厅1厨2卫,低楼层 (共33层),162.87㎡,平层,暂无数据,板楼,南 北,2016,其他,钢混结构,暂无数据,两梯四户,有,商品房,2021-09-04,普通住宅,满两年,非共有,"119.07277352524,31.70885602853",溧水,溧水恒大,南京
金轮津桥华府,2021.09.12 成交,233.0,26570.0,237.0,99,2,26,35,3447,3室2厅1厨1卫,高楼层 (共18层),87.62㎡,平层,暂无数据,板楼,南 北,2016,精装,钢混结构,暂无数据,两梯四户,有,商品房,2021-06-05,普通住宅,暂无数据,非共有,"118.919067,31.903715",江宁,江宁大学城,南京
南方花园A组团,2021.07.21 成交,268.0,39486.0,269.0,22,4,14,58,2356,3室1厅1厨2卫,中楼层 (共14层),67.67㎡,跃层,暂无数据,板楼,南,2000,其他,钢混结构,暂无数据,一梯六户,有,商品房,2021-06-30,普通住宅,暂无数据,非共有,"118.82721818775,31.965329724785",江宁,岔路口,南京
天沁家园,2021.06.20 成交,256.0,38039.0,260.0,66,3,4,1,724,2室1厅1厨1卫,低楼层 (共9层),67.3㎡,平层,暂无数据,板楼,南,未知,精装,钢混结构,暂无数据,一梯两户,有,商品房,2021-04-15,普通住宅,满两年,非共有,"121.553117,29.926919",江北区,江北万达,宁波
碧桂园公园里,2021.10.23 成交,85.0,10126.0,85.8,101,3,57,12,2066,2室2厅1厨1卫,中楼层 (共24层),83.55㎡,平层,暂无数据,板楼,南 北,未知,简装,钢混结构,集中供暖,一梯两户,有,商品房,2021-07-15,普通住宅,暂无数据,非共有,"123.437991266,41.698743808522",浑南,白塔,沈阳
众和城,2021.08.24 成交,61.0,8134.0,61.5,1,0,2,0,6,2室1厅1厨1卫,中楼层 (共32层),75㎡,平层,暂无数据,板楼,南 北,2012,简装,钢混结构,暂无数据,两梯四户,有,商品房,2021-08-24,普通住宅,暂无数据,非共有,"126.555066,45.817101",松北,松北世贸大道,哈尔滨
老杜义弄,2021.06.22 成交,158.0,19463.0,159.9,5,2,2,0,83,2室2厅1厨1卫,高楼层 (共6层),81.13㎡,平层,暂无数据,板楼,南,未知,其他,砖混结构,暂无数据,一梯两户,无,商品房,2021-06-18,普通住宅,暂无数据,非共有,"121.16671277039,30.049957358528",余姚市,第一实验,宁波
鲁能泰山7号,2021.08.31 成交,200.0,16573.0,200.0,1,0,2,0,3,3室2厅1厨1卫,高楼层 (共5层),120.68㎡,暂无数据,暂无数据,暂无数据,南 北,未知,其他,未知结构,暂无数据,一梯一户,暂无数据,商品房,2021-08-31,普通住宅,暂无数据,非共有,"122.01042277741,39.096950073086",金州,金石滩,大连
公园路44号,2021.01.01 成交,298.0,39434.0,309.0,202,8,30,8,2899,3室1厅1厨1卫,低楼层 (共6层),75.57㎡,平层,暂无数据,板楼,南,1983,简装,混合结构,暂无数据,一梯两户,无,商品房,2020-06-14,普通住宅,暂无数据,共有,"118.811333,32.035728",秦淮,大光路,南京
珠峰里,2022.02.25 成交,160.0,20864.0,164.0,508,13,5,24,5025,2室1厅1厨1卫,中楼层 (共6层),76.69㎡,平层,暂无数据,板楼,东 西,未知,精装,混合结构,集中供暖,一梯三户,无,商品房,2020-10-06,普通住宅,满五年,非共有,"117.276233,39.065161",河西,柳林街,天津
管道三公司第二生活小区,2021.12.20 成交,19.0,3254.0,18.5,28,3,2,2,552,2室1厅1厨1卫,高楼层 (共4层),56.86㎡,平层,暂无数据,暂无数据,南 北,1989,简装,未知结构,暂无数据,一梯两户,无,商品房,2021-11-22,普通住宅,满五年,非共有,"114.02065966684,34.734231904294",中牟县,中牟城区,郑州
华丰金山花园,2021.06.13 成交,194.0,18966.0,198.0,19,1,6,3,1285,3室1厅1厨1卫,低楼层 (共14层),102.29㎡,平层,102.29㎡,板楼,南 北,2017,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-05-26,普通住宅,暂无数据,非共有,"121.602665,38.98358",甘井子,金三角,大连
真园,2021.12.05 成交,233.0,35704.0,240.0,55,1,33,10,1220,2室1厅1厨1卫,中楼层 (共7层),65.26㎡,平层,55.53㎡,板楼,南,1996,其他,砖混结构,暂无数据,一梯两户,无,商品房,2021-10-12,普通住宅,满五年,非共有,"118.76288275604,32.025083005749",建邺,南苑,南京
星叶枫情水岸,2021.01.28 成交,348.0,32125.0,356.0,79,3,20,34,2326,3室2厅1厨2卫,高楼层 (共11层),108.33㎡,平层,暂无数据,板楼,南 北,2015,毛坯,钢混结构,暂无数据,一梯两户,有,商品房,2020-11-11,普通住宅,满两年,非共有,"118.981566,32.134823",栖霞,仙林,南京
惠阳里(河西),2021.10.18 成交,136.0,41989.0,138.0,235,7,25,14,2986,1室1厅1厨1卫,低楼层 (共6层),32.39㎡,平层,暂无数据,板楼,东,未知,精装,混合结构,集中供暖,一梯十六户,无,商品房,2021-02-26,普通住宅,满五年,非共有,"117.218234,39.099011",河西,越秀路,天津
伊丽雅特湾三期,2021.08.30 成交,119.0,9303.0,125.0,62,1,16,39,2537,3室2厅1厨2卫,低楼层 (共30层),127.92㎡,平层,暂无数据,板楼,南 北,2009,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-06-29,普通住宅,暂无数据,非共有,"123.448127,41.743086",浑南,奥体,沈阳
桃仙小区,2021.12.29 成交,137.0,14031.0,138.0,134,9,23,6,1096,2室2厅1厨1卫,低楼层 (共7层),97.29㎡,平层,暂无数据,板楼,南 北,1999,简装,混合结构,集中供暖,一梯两户,无,商品房,2021-08-18,普通住宅,暂无数据,非共有,"121.665109,38.884993",中山,秀月,大连
六冶家属院南院,2022.02.19 成交,59.0,12206.0,59.5,111,1,12,7,2284,2室1厅1厨1卫,低楼层 (共7层),48.34㎡,平层,41.61㎡,板楼,南 北,2000,其他,钢混结构,集中供暖,一梯两户,无,商品房,2021-11-01,普通住宅,满五年,非共有,"113.62400936976,34.732631845783",中原区,电力新村,郑州
北京城建龙樾湾,2021.05.15 成交,208.0,24063.0,210.0,1,0,0,1,339,2室1厅1厨1卫,高楼层 (共31层),86.44㎡,平层,暂无数据,板楼,南,2018,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-05-15,普通住宅,暂无数据,非共有,"120.466973,36.174194",李沧,东李,青岛
临沂路社区,2021.04.27 成交,76.0,12995.0,78.0,106,0,3,2,1072,2室1厅1厨1卫,中楼层 (共7层),58.1㎡,平层,暂无数据,板楼,东 西,1997,其他,砖混结构,集中供暖,一梯三户,无,商品房,2021-01-11,普通住宅,暂无数据,非共有,"123.391872,41.778948",和平,砂山,沈阳
东都华庭,2021.03.04 成交,273.0,33067.0,275.0,133,1,1,1,728,2室2厅1厨1卫,中楼层 (共17层),82.56㎡,平层,暂无数据,板楼,南,2013,其他,框架结构,暂无数据,两梯四户,有,商品房,2020-10-23,普通住宅,满五年,非共有,"121.611995,29.88224",鄞州区,福明,宁波
万科民安云城,2022.03.18 成交,120.0,13614.0,120.0,3,0,4,2,129,3室2厅1厨1卫,中楼层 (共31层),88.15㎡,平层,暂无数据,板塔结合,南,2020,其他,钢混结构,集中供暖,一梯四户,暂无数据,商品房,2022-03-16,普通住宅,暂无数据,非共有,"113.632235,34.882552",惠济区,惠济万达,郑州
76中学桥北,2021.03.25 成交,113.0,22402.0,114.0,336,3,49,7,1878,2室1厅1厨1卫,低楼层 (共6层),50.22㎡,平层,暂无数据,板楼,南,1990,简装,混合结构,集中供暖,一梯三户,无,商品房,2020-04-23,普通住宅,满五年,非共有,"121.59511,38.971919",甘井子,金三角,大连
武定新村,2021.05.14 成交,210.0,33082.0,213.0,73,2,138,74,11730,2室1厅1厨1卫,低楼层 (共6层),63.48㎡,平层,54.58㎡,板楼,南 北,1992,简装,钢混结构,暂无数据,一梯两户,无,房改房,2021-03-02,普通住宅,满五年,非共有,"118.81117395291,32.017819042437",秦淮,秦虹,南京
盛华小区,2021.03.18 成交,48.0,10336.0,49.5,7,0,6,0,245,2室1厅1厨1卫,高楼层 (共6层),46.44㎡,暂无数据,暂无数据,塔楼,南 北,2009,精装,砖混结构,暂无数据,一梯三户,无,商品房,2021-03-12,普通住宅,暂无数据,共有,"125.342017,43.840237",南关区,净水厂,长春
永乐小区,2021.05.10 成交,68.0,14188.0,70.0,76,5,11,5,1463,2室0厅1厨1卫,低楼层 (共7层),47.93㎡,平层,暂无数据,塔楼,东 西,1987,其他,混合结构,集中供暖,一梯三户,无,商品房,2021-02-23,普通住宅,满五年,非共有,"120.358861,36.118671",市北,海云庵,青岛
爱秦湾,2021.06.03 成交,274.0,29682.0,280.0,82,0,4,12,2468,3室2厅1厨1卫,高楼层 (共6层),92.18㎡,平层,暂无数据,板塔结合,南 北,2009,其他,混合结构,暂无数据,一梯两户,无,商品房,2021-03-14,普通住宅,暂无数据,非共有,"118.83502445684,31.967851561576",江宁,东山镇,南京
开泰小区,2021.04.04 成交,90.0,12826.0,96.0,532,8,105,31,5755,2室1厅1厨1卫,低楼层 (共6层),70.17㎡,平层,暂无数据,板楼,南,2004,简装,混合结构,集中供暖,一梯三户,暂无数据,商品房,2019-10-20,普通住宅,满五年,非共有,"114.436025,38.064728",桥西,简良,石家庄
天正天御溪岸B区,2021.05.10 成交,215.0,22123.0,218.0,19,4,20,7,1646,3室2厅1厨1卫,低楼层 (共22层),96.96㎡,平层,暂无数据,板塔结合,南 北,2013,毛坯,钢混结构,暂无数据,两梯四户,有,商品房,2021-04-22,普通住宅,暂无数据,共有,"118.911239,31.916419",江宁,江宁大学城,南京
前程里(河西区),2021.09.11 成交,200.0,34807.0,200.0,1,0,1,0,20,2室1厅1厨1卫,高楼层 (共6层),57.46㎡,平层,暂无数据,板楼,南 北,未知,精装,混合结构,集中供暖,一梯三户,无,房改房,2021-09-11,普通住宅,暂无数据,非共有,"117.227833,39.101605",河西,挂甲寺,天津
奥园会展广场,2022.01.21 成交,82.0,8028.0,85.8,314,0,14,1,1320,3室2厅1厨1卫,中楼层 (共16层),102.15㎡,平层,暂无数据,板楼,南 西南,未知,毛坯,钢混结构,集中供暖,一梯三户,有,商品房,2021-03-14,普通住宅,暂无数据,共有,"123.38288510148,41.680143412748",苏家屯,会展中心,沈阳
