小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
康城陽光,2021.05.16 成交,56.0,10094.0,58.0,330,23,10,34,4835,1室1厅1厨1卫,高楼层 (共17层),55.48㎡,平层,暂无数据,板楼,南,2015,精装,钢混结构,暂无数据,三梯二十五户,有,商品房,2020-06-20,普通住宅,满五年,非共有,"121.616466,29.828269",鄞州区,潘火,宁波
方阳紫薇苑,2022.02.07 成交,141.0,16247.0,142.0,63,1,12,5,586,2室1厅1厨1卫,中楼层 (共15层),86.79㎡,平层,暂无数据,暂无数据,南,2021,毛坯,钢混结构,暂无数据,两梯三户,有,商品房,2021-12-07,普通住宅,暂无数据,非共有,"121.46860892958,29.757579474969",奉化区,奉化区,宁波
万年乐享世界,2022.01.15 成交,85.0,13596.0,89.0,53,1,16,4,772,2室1厅1厨1卫,中楼层 (共11层),62.52㎡,平层,50.64㎡,板塔结合,西南,2017,精装,钢混结构,暂无数据,四梯二十七户,有,商品房,2021-11-24,普通住宅,满两年,非共有,"121.93795582874,29.785534329999",北仑区,春晓,宁波
中粮锦云天城,2022.02.13 成交,65.0,6812.0,65.0,27,2,8,13,1060,3室2厅1厨1卫,高楼层 (共34层),95.42㎡,平层,67.36㎡,板楼,南 北,2021,其他,钢混结构,集中供暖,一梯两户,暂无数据,商品房,2022-01-17,普通住宅,暂无数据,共有,"123.429049,41.9626",沈北新区,道义,沈阳
华润海中国四期,2021.03.08 成交,125.0,14566.0,128.0,77,2,22,7,1767,2室2厅1厨1卫,高楼层 (共34层),85.82㎡,平层,暂无数据,板楼,南,2013,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-12-22,普通住宅,满五年,非共有,"121.75707946608,39.043385596332",开发区,华润海中国,大连
金科星辰,2021.01.02 成交,49.0,12843.0,50.0,416,2,2,4,1335,1室0厅1厨1卫,中楼层 (共18层),38㎡,平层,暂无数据,板楼,南,2019,精装,钢混结构,集中供暖,两梯二十二户,有,商品房,2019-11-14,商住两用,暂无数据,非共有,"120.364717,36.12475",市北,北岭,青岛
安辛庄,2021.12.06 成交,81.0,35254.0,85.0,129,5,21,14,2017,1室0厅0厨0卫,中楼层 (共5层),22.92㎡,平层,9.97㎡,板楼,北,未知,简装,混合结构,集中供暖,一梯三户,无,公产房,2021-07-31,普通住宅,暂无数据,非共有,"117.224725,39.118374",河西,大营门,天津
居易时代,2021.03.29 成交,213.0,44561.0,222.0,252,1,38,29,4199,2室1厅1厨2卫,高楼层 (共10层),47.8㎡,跃层,暂无数据,塔楼,南,2007,其他,钢混结构,暂无数据,一梯七户,有,商品房,2020-07-21,普通住宅,暂无数据,共有,"118.80091363109,32.006072599833",秦淮,洪家园,南京
招商依水郡,2021.08.30 成交,100.0,11192.0,102.0,17,1,1,0,117,2室1厅1厨1卫,高楼层 (共25层),89.35㎡,平层,暂无数据,板楼,南,未知,简装,钢混结构,集中供暖,两梯五户,有,商品房,2021-08-14,普通住宅,满两年,非共有,"117.081575,38.976236",静海,团泊西,天津
北门桥3号,2022.02.26 成交,289.0,51360.0,290.0,466,3,12,18,3493,2室1厅1厨1卫,低楼层 (共7层),56.27㎡,平层,56.27㎡,板楼,南,1992,简装,砖混结构,暂无数据,一梯五户,无,商品房,2020-11-17,普通住宅,满五年,非共有,"118.79314697025,32.055617608894",玄武,长江路,南京
增福街,2022.01.07 成交,37.0,7136.0,37.6,274,2,23,4,1354,2室1厅1厨1卫,低楼层 (共8层),51.57㎡,平层,暂无数据,板楼,南 北,未知,简装,混合结构,暂无数据,一梯三户,无,商品房,2021-04-09,普通住宅,暂无数据,非共有,"126.7006,45.73174",香坊,安埠商圈,哈尔滨
艳璐二期,2021.06.04 成交,25.0,6227.0,26.0,318,1,2,2,973,1室1厅1厨1卫,中楼层 (共8层),39.99㎡,平层,暂无数据,板楼,东,1998,简装,混合结构,集中供暖,一梯三户,无,商品房,2020-07-21,普通住宅,暂无数据,共有,"123.36351368659,41.781623571633",铁西,艳粉,沈阳
唐岛ONE,2021.03.27 成交,164.0,18440.0,166.8,35,7,22,22,4750,2室2厅1厨1卫,低楼层 (共33层),88.67㎡,平层,暂无数据,板楼,南,2016,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-02-21,普通住宅,满两年,非共有,"120.171992,35.955775",黄岛,石油大学,青岛
卓越皇后道,2021.01.27 成交,186.0,21209.0,190.0,70,4,25,12,2435,2室2厅1厨1卫,高楼层 (共31层),87.7㎡,平层,67.02㎡,板楼,南 北,2017,其他,钢混结构,集中供暖,一梯四户,有,商品房,2020-11-19,普通住宅,满两年,共有,"120.48180537109,36.187549686443",李沧,东李,青岛
七彩星城,2021.07.03 成交,151.0,34358.0,154.0,33,1,9,3,1107,2室2厅1厨1卫,高楼层 (共21层),43.95㎡,复式,32.2㎡,塔楼,西南,2009,精装,钢混结构,暂无数据,四梯二十户,有,商品房,2021-05-31,酒店式公寓,满五年,非共有,"118.73113620859,31.970571418556",雨花台,铁心桥,南京
朝中小区,2021.03.17 成交,70.0,13900.0,71.0,1,0,0,0,152,1室1厅1厨1卫,中楼层 (共7层),50㎡,暂无数据,暂无数据,板楼,南,2000,简装,混合结构,暂无数据,一梯三户,暂无数据,商品房,2021-03-16,普通住宅,暂无数据,非共有,"125.326557,43.92317",宽城区,站前,长春
广泰园,2021.10.29 成交,397.0,36932.0,408.0,287,3,30,48,6668,2室2厅1厨1卫,高楼层 (共6层),107.36㎡,平层,暂无数据,板楼,南 北,未知,简装,混合结构,集中供暖,一梯两户,无,私产,2021-01-16,普通住宅,满五年,非共有,"117.174347,39.142005",南开,广开街,天津
教工新寓西苑,2022.01.13 成交,209.0,24280.0,225.0,386,3,15,9,3962,3室2厅1厨1卫,中楼层 (共6层),86㎡,平层,暂无数据,板塔结合,南,2000,简装,钢混结构,暂无数据,一梯两户,无,商品房,2020-12-24,普通住宅,满五年,共有,"118.85040785554,31.968146972125",江宁,东山镇,南京
奥林园,2021.05.16 成交,153.0,15455.0,156.0,76,3,15,12,3660,3室1厅1厨1卫,中楼层 (共11层),99㎡,平层,暂无数据,板楼,南 北,2004,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-03-02,普通住宅,满五年,非共有,"121.605156,39.006537",甘井子,泉水美域盛景,大连
海航YOHO,2021.10.02 成交,37.0,9139.0,40.0,29,0,1,0,193,1室1厅1厨2卫,中楼层 (共8层),40.38㎡,跃层,暂无数据,板塔结合,东,未知,简装,钢混结构,集中供暖,两梯十三户,有,商品房,2021-09-03,商业办公类,满两年,非共有,"117.400316,39.162217",东丽,空港经济区,天津
东莱里,2021.11.28 成交,147.0,39914.0,150.0,418,4,17,6,3835,1室1厅1厨1卫,高楼层 (共6层),36.83㎡,平层,暂无数据,板楼,东 北,未知,简装,混合结构,集中供暖,一梯四户,无,商品房,2020-10-07,普通住宅,满两年,非共有,"117.228154,39.117718",河西,大营门,天津
美景菩提,2021.01.07 成交,188.0,15040.0,190.0,19,0,10,4,1205,3室2厅1厨2卫,低楼层 (共33层),125㎡,平层,暂无数据,板塔结合,南 北,2012,毛坯,钢混结构,集中供暖,两梯四户,有,商品房,2020-12-20,普通住宅,暂无数据,非共有,"113.578946,34.812231",高新,梧桐,郑州
欢乐海岸二期,2021.02.07 成交,885.0,50012.0,900.0,40,2,13,5,2655,4室2厅1厨3卫,高楼层 (共20层),176.92㎡,平层,136.72㎡,板楼,东南,2017,精装,钢混结构,暂无数据,两梯两户,有,商品房,2020-12-30,普通住宅,暂无数据,非共有,"121.532459168,29.829573248992",鄞州区,钟公庙,宁波
燕都紫庭,2021.08.10 成交,130.0,13903.0,133.0,1,1,0,0,170,2室2厅1厨1卫,低楼层 (共24层),93.51㎡,平层,暂无数据,板楼,南,2014,其他,钢混结构,集中供暖,两梯三户,有,商品房,2021-08-10,普通住宅,暂无数据,非共有,"114.497151,38.099466",新华,赵陵铺,石家庄
钻石9座,2021.04.18 成交,90.0,10776.0,91.3,20,9,9,1,1075,2室2厅1厨1卫,中楼层 (共30层),83.06㎡,平层,63.02㎡,板塔结合,南,2013,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-30,普通住宅,满五年,非共有,"121.806793,39.066074",开发区,倚山里,大连
银都花园北区,2021.03.29 成交,385.0,29022.0,400.0,1,0,0,1,428,3室1厅1厨2卫,低楼层 (共22层),132.66㎡,平层,96.61㎡,板楼,南 北,1995,其他,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-28,普通住宅,满两年,非共有,"120.42612341674,36.066154381751",市南,麦岛,青岛
银城东苑揽翠苑,2021.05.19 成交,680.0,51743.0,700.0,12,0,1,0,1102,3室2厅1厨2卫,高楼层 (共11层),131.42㎡,暂无数据,暂无数据,板楼,南 北,2005,其他,钢混结构,暂无数据,一梯两户,有,商品房,2021-05-08,普通住宅,暂无数据,共有,"118.85254,32.031987",玄武,卫岗,南京
通站小区,2021.04.01 成交,49.0,9522.0,50.0,216,4,11,0,1296,2室1厅1厨1卫,高楼层 (共7层),51.25㎡,平层,暂无数据,板楼,东,1996,其他,钢混结构,暂无数据,一梯四户,无,商品房,2020-08-28,普通住宅,暂无数据,共有,"126.687577,45.728532",香坊,尚志公园,哈尔滨
伟东幸福之城二期,2021.05.13 成交,206.0,23046.0,210.0,66,2,12,13,1574,2室2厅1厨1卫,高楼层 (共12层),89.39㎡,平层,70.38㎡,板楼,南 北,2012,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-08,普通住宅,满五年,非共有,"120.437567,36.186054",李沧,下王埠,青岛
金王府,2021.12.25 成交,293.0,38650.0,298.0,45,0,29,31,2412,2室1厅1厨1卫,中楼层 (共11层),75.81㎡,平层,70㎡,板楼,南,2011,精装,钢混结构,暂无数据,一梯两户,有,商品房,2021-11-10,普通住宅,满两年,共有,"118.830445,31.955417",江宁,百家湖,南京
铁山路,2021.04.01 成交,36.0,13139.0,37.0,70,4,7,25,3759,1室0厅1厨1卫,高楼层 (共8层),27.02㎡,平层,暂无数据,暂无数据,西,1991,其他,砖混结构,集中供暖,一梯五户,无,商品房,2021-01-22,普通住宅,满五年,非共有,"120.33608778802,36.08972486374",市北,信息城,青岛
紫荆苑,2021.11.06 成交,152.0,19977.0,154.0,239,4,16,35,6985,2室1厅1厨1卫,高楼层 (共6层),75.84㎡,平层,67.23㎡,板楼,南 北,2002,简装,混合结构,集中供暖,一梯两户,无,商品房,2021-03-13,普通住宅,满五年,非共有,"120.36922873564,36.134857605306",市北,大沙路,青岛
财信圣堤亚纳小区,2021.10.17 成交,204.0,22296.0,208.0,38,2,17,5,1101,3室2厅1厨1卫,低楼层 (共36层),91.09㎡,平层,65.51㎡,板楼,南 北,2013,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-09-10,普通住宅,满五年,非共有,"113.750897,34.75297",郑东新区,黄河南路,郑州
美的城,2021.06.22 成交,77.0,8511.0,76.5,1,0,1,0,902,2室1厅1厨1卫,低楼层 (共32层),89.89㎡,平层,暂无数据,板楼,南 北,2020,其他,钢混结构,集中供暖,一梯两户,有,商品房,2021-06-22,普通住宅,暂无数据,非共有,"123.363939,41.875282",于洪,丁香湖,沈阳
佳和园,2021.01.20 成交,475.0,69144.0,480.0,45,0,1,0,248,2室1厅1厨1卫,低楼层 (共33层),68.64㎡,暂无数据,暂无数据,板楼,南,2009,其他,钢混结构,暂无数据,三梯五户,有,商品房,2020-12-07,普通住宅,暂无数据,共有,"118.733461,32.03674",建邺,万达广场,南京
望海大厦,2022.01.16 成交,69.0,13096.0,69.0,176,11,38,13,1708,1室1厅1厨1卫,高楼层 (共7层),52.69㎡,平层,52.69㎡,塔楼,南,未知,简装,钢混结构,自供暖,两梯二十二户,有,商品房,2021-07-24,商业办公类,满五年,共有,"117.200733,39.154624",河北,望海楼,天津
周山街,2022.01.22 成交,55.0,15493.0,59.8,127,2,3,3,735,1室1厅1厨1卫,高楼层 (共6层),35.5㎡,平层,暂无数据,板楼,南,1990,其他,混合结构,集中供暖,一梯三户,无,商品房,2021-09-18,普通住宅,暂无数据,共有,"121.577549,38.955475",甘井子,周水子,大连
东胜紫御府,2022.01.11 成交,150.0,16945.0,158.0,196,3,13,7,1791,2室2厅1厨1卫,低楼层 (共30层),88.23㎡,平层,暂无数据,板楼,南,2016,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-06-29,普通住宅,满两年,非共有,"114.4203824915,38.038876597765",桥西,裕西公园,石家庄
阳光新城,2021.03.25 成交,268.0,19032.0,272.0,108,7,62,13,3195,3室2厅1厨2卫,高楼层 (共33层),140.56㎡,平层,暂无数据,板楼,南 北,2009,精装,钢混结构,集中供暖,两梯三户,有,商品房,2020-12-08,普通住宅,暂无数据,非共有,"113.710567,34.802084",金水,北站,郑州
环馨山庄,2021.04.04 成交,133.0,14198.0,135.0,130,2,18,16,3732,2室2厅1厨1卫,低楼层 (共6层),93.54㎡,平层,暂无数据,板楼,南 北,2001,简装,混合结构,集中供暖,一梯两户,无,商品房,2020-11-26,普通住宅,满五年,非共有,"121.591521,38.978387",甘井子,山东路,大连
宝环社区,2021.03.01 成交,99.0,17735.0,100.0,65,4,3,4,1218,2室1厅1厨1卫,中楼层 (共8层),55.54㎡,平层,暂无数据,板楼,南 北,1981,其他,砖混结构,集中供暖,一梯三户,暂无数据,商品房,2020-12-27,普通住宅,暂无数据,非共有,"123.42637705157,41.797093149622",和平,马路湾,沈阳
元兴新里,2022.02.19 成交,177.0,50428.0,177.0,13,3,16,6,764,1室1厅1厨1卫,中楼层 (共8层),35.06㎡,平层,暂无数据,板楼,北,未知,精装,钢混结构,集中供暖,一梯六户,无,商品房,2022-02-07,普通住宅,满五年,非共有,"117.214841,39.109691",河西,桃园街,天津
悦府海棠北区,2021.05.25 成交,103.0,7895.0,105.0,334,9,34,20,3047,3室2厅1厨2卫,中楼层 (共28层),130.47㎡,平层,100.5㎡,板塔结合,南 北,2017,精装,钢混结构,自供暖,两梯四户,有,商品房,2020-06-26,普通住宅,满两年,非共有,"113.69232650216,34.627523988921",新郑市,南龙湖商圈,郑州
恒大御景半岛,2021.10.16 成交,153.0,12339.0,157.0,134,5,65,71,7923,3室2厅1厨2卫,高楼层 (共33层),124㎡,平层,暂无数据,板楼,南,2016,精装,钢混结构,集中供暖,两梯两户,有,商品房,2021-06-05,普通住宅,暂无数据,非共有,"114.570055,38.092573",长安,高营,石家庄
天元瑞沨名苑,2021.07.19 成交,126.0,21917.0,133.0,254,3,37,14,4409,1室1厅1厨1卫,中楼层 (共18层),57.49㎡,平层,暂无数据,板塔结合,西南,2007,其他,钢混结构,暂无数据,两梯十二户,有,商品房,2020-11-08,普通住宅,暂无数据,非共有,"118.851642,31.936864",江宁,科学园,南京
金基汇锦国际凌江府,2021.04.05 成交,835.0,60390.0,850.0,3,0,2,0,504,4室1厅1厨2卫,高楼层 (共19层),138.27㎡,平层,暂无数据,板楼,南 北,2014,其他,钢混结构,暂无数据,两梯三户,有,商品房,2021-04-02,普通住宅,暂无数据,非共有,"118.727445,32.029782",建邺,奥体,南京
裕民新苑,2022.02.19 成交,90.0,9758.0,92.0,62,1,4,1,698,2室2厅1厨1卫,高楼层 (共11层),91.72㎡,平层,暂无数据,板楼,南 北,2007,精装,钢混结构,集中供暖,一梯三户,有,商品房,2021-12-20,普通住宅,满五年,非共有,"121.852582,39.073894",开发区,东城,大连
北岸明珠,2021.10.09 成交,120.0,8672.0,123.0,8,1,1,2,285,2室1厅1厨1卫,高楼层 (共11层),138.39㎡,平层,暂无数据,板楼,东 西,2011,精装,钢混结构,暂无数据,一梯两户,有,商品房,2021-10-02,普通住宅,暂无数据,非共有,"126.554724,45.811098",松北,松北世贸大道,哈尔滨
江南人家(北仑),2021.01.04 成交,176.0,17689.0,177.0,117,6,11,4,1700,2室2厅1厨1卫,中楼层 (共5层),99.5㎡,平层,暂无数据,板楼,南,2005,精装,钢混结构,暂无数据,一梯两户,无,商品房,2020-09-09,普通住宅,满五年,共有,"121.736969,29.940447",北仑区,小港,宁波
中联依山伴城二期,2021.10.15 成交,200.0,23381.0,200.0,35,1,17,23,1111,2室1厅1厨1卫,中楼层 (共26层),85.54㎡,平层,64.23㎡,板楼,南,未知,精装,钢混结构,集中供暖,一梯两户,暂无数据,商品房,2021-09-11,普通住宅,满两年,非共有,"120.47067877482,36.150561585766",崂山,老鸦岭,青岛
