小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
天地湾晴苑,2021.01.04 成交,152.0,17737.0,152.0,188,11,85,40,4215,3室2厅1厨1卫,中楼层 (共14层),85.7㎡,平层,暂无数据,板塔结合,南 北,2013,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-06-30,普通住宅,暂无数据,共有,"113.682514,34.867602",惠济,北大学城,郑州
马栏小学北,2021.06.05 成交,60.0,13506.0,61.6,96,0,24,25,3322,1室1厅1厨1卫,中楼层 (共7层),44.13㎡,平层,暂无数据,板楼,南,1995,精装,砖混结构,集中供暖,一梯四户,无,商品房,2021-03-02,普通住宅,满五年,非共有,"121.563587,38.931009",沙河口,马栏,大连
宁夏路（单号）,2021.12.25 成交,84.0,16747.0,85.0,18,0,1,0,6,2室0厅1厨1卫,高楼层 (共8层),50.16㎡,平层,44.97㎡,板楼,南,1985,其他,砖混结构,集中供暖,一梯三户,无,商品房,2021-12-08,普通住宅,满五年,非共有,"120.373766,36.084883",市北,镇江路,青岛
生昌里,2022.03.13 成交,120.0,52528.0,121.0,225,3,4,17,1404,1室0厅1厨0卫,高楼层 (共6层),22.75㎡,平层,暂无数据,板塔结合,西,未知,简装,砖混结构,集中供暖,一梯四户,无,商品房,2021-08-01,普通住宅,暂无数据,非共有,"117.206152,39.102048",河西,马场街,天津
海棠湾二期,2021.05.05 成交,72.0,12436.0,72.0,6,1,0,0,78,1室1厅1厨1卫,高楼层 (共34层),57.9㎡,暂无数据,43.58㎡,板楼,东北,2018,精装,钢混结构,集中供暖,两梯五户,有,商品房,2021-04-30,普通住宅,满两年,共有,"120.029908,35.873455",黄岛,胶南,青岛
万科城三期,2021.12.11 成交,162.0,15888.0,165.0,220,4,8,4,1420,2室2厅1厨1卫,高楼层 (共26层),101.65㎡,平层,暂无数据,板塔结合,西南,2006,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-05-05,普通住宅,满五年,非共有,"123.400307,41.753794",和平,长白,沈阳
泡崖康顺园,2021.07.06 成交,73.0,13050.0,87.0,80,1,1,1,687,2室1厅1厨1卫,低楼层 (共11层),55.94㎡,平层,暂无数据,板楼,东 南,2007,简装,钢混结构,集中供暖,两梯八户,有,商品房,2021-04-18,普通住宅,暂无数据,非共有,"121.55162559893,38.992395269114",甘井子,泡崖八区,大连
21中广电中心,2022.03.04 成交,128.0,21818.0,135.0,8,2,3,3,473,2室1厅1厨1卫,中楼层 (共7层),58.44㎡,平层,暂无数据,板楼,东南,1996,精装,砖混结构,集中供暖,一梯六户,无,商品房,2022-02-25,普通住宅,暂无数据,非共有,"121.607993,38.922108",沙河口,中山公园,大连
汇馨家园,2021.06.02 成交,96.0,9200.0,98.0,64,3,6,1,739,2室2厅1厨1卫,高楼层 (共6层),103.81㎡,平层,暂无数据,板楼,南 北,2003,简装,混合结构,集中供暖,一梯两户,暂无数据,商品房,2021-03-31,普通住宅,满五年,非共有,"123.477254,41.819571",大东,八王寺,沈阳
盛世御城2区,2022.01.22 成交,160.0,12775.0,168.0,288,5,8,24,5446,3室2厅1厨2卫,低楼层 (共32层),125.25㎡,平层,97.36㎡,板楼,南,未知,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-04-10,普通住宅,暂无数据,非共有,"114.442228,38.019403",桥西,玉村,石家庄
金色兰庭,2021.06.17 成交,135.0,14626.0,138.0,47,1,15,3,1935,2室2厅1厨1卫,低楼层 (共18层),91.96㎡,平层,68.28㎡,板楼,南,2009,简装,钢混结构,暂无数据,两梯两户,有,商品房,2021-05-02,普通住宅,满五年,非共有,"121.12085529368,30.024602522109",余姚市,余姚周边,宁波
东郊小镇第八街区,2021.06.05 成交,176.0,21877.0,170.0,28,0,29,27,1243,2室2厅1厨1卫,中楼层 (共6层),80.16㎡,平层,暂无数据,板塔结合,南,2013,简装,钢混结构,暂无数据,一梯两户,无,商品房,2021-05-09,普通住宅,暂无数据,非共有,"118.953766,32.063282",江宁,麒麟镇,南京
山水名园二期,2021.04.11 成交,736.0,48162.0,800.0,178,15,3,10,2586,4室3厅1厨3卫,高楼层 (共4层),152.82㎡,复式,138.22㎡,板楼,南 北,2009,精装,钢混结构,集中供暖,一梯两户,无,商品房,2020-10-16,普通住宅,满五年,非共有,"120.50112949141,36.106077955933",崂山,石老人,青岛
润晖公寓,2022.03.11 成交,155.0,24070.0,159.0,192,5,39,12,2455,1室1厅1厨1卫,中楼层 (共6层),64.19㎡,平层,暂无数据,板楼,东 西,未知,简装,混合结构,集中供暖,一梯两户,无,商品房,2021-09-01,普通住宅,满五年,非共有,"117.239303,39.141256",河东,唐家口,天津
万千世纪城,2021.01.17 成交,124.0,14005.0,126.0,262,2,28,27,2299,2室2厅1厨1卫,高楼层 (共34层),88.04㎡,平层,暂无数据,板塔结合,南,2012,简装,钢混结构,集中供暖,两梯四户,有,商品房,2020-04-30,普通住宅,暂无数据,非共有,"113.646377,34.720494",二七,兴华南街,郑州
城开御园,2021.10.13 成交,900.0,58824.0,960.0,103,2,5,7,1987,3室2厅1厨1卫,中楼层 (共8层),153㎡,暂无数据,暂无数据,板楼,南 北,2014,精装,钢混结构,暂无数据,一梯两户,有,房改房,2021-07-03,普通住宅,暂无数据,非共有,"118.82413490192,32.055531756395",玄武,后宰门,南京
和美城,2021.12.02 成交,130.0,14062.0,141.0,13,2,7,1,290,3室2厅1厨1卫,中楼层 (共34层),92.45㎡,平层,69.26㎡,板楼,南,2015,精装,钢混结构,暂无数据,三梯十二户,有,商品房,2021-11-20,商住两用,满五年,非共有,"121.628727,29.88261",鄞州区,新明,宁波
金源名府,2021.08.29 成交,98.0,10909.0,100.0,6,2,4,8,704,2室2厅1厨1卫,低楼层 (共11层),89.84㎡,平层,暂无数据,板楼,南 北,2009,精装,钢混结构,集中供暖,一梯三户,有,商品房,2021-08-23,普通住宅,满五年,非共有,"121.81904088999,39.064488284107",开发区,金源,大连
德盈国际,2021.10.14 成交,241.0,48443.0,258.0,56,9,15,21,1791,2室2厅1厨2卫,低楼层 (共18层),49.75㎡,复式,暂无数据,塔楼,东,2012,精装,钢混结构,暂无数据,三梯十六户,有,商品房,2021-08-20,普通住宅,满五年,非共有,"118.771853,32.014225",雨花台,能仁里,南京
长寿公寓,2022.02.21 成交,419.0,42221.0,425.0,1039,12,23,60,11744,2室1厅1厨1卫,中楼层 (共18层),99.24㎡,平层,99.24㎡,板楼,东 南,未知,精装,钢混结构,集中供暖,两梯五户,有,商品房,2019-04-19,普通住宅,满五年,非共有,"117.19005,39.13169",和平,南市,天津
金辉金陵铭著,2021.06.11 成交,582.0,45412.0,588.0,67,6,28,18,3747,3室2厅1厨2卫,高楼层 (共31层),128.16㎡,平层,暂无数据,板楼,南,2019,精装,钢混结构,暂无数据,四梯四户,有,商品房,2021-04-06,普通住宅,暂无数据,非共有,"118.831192,31.951453",江宁,百家湖,南京
融创唐轩公馆,2021.07.27 成交,88.0,10793.0,90.0,8,2,5,2,282,2室1厅1厨1卫,中楼层 (共32层),81.54㎡,平层,暂无数据,板楼,南 北,2017,其他,钢混结构,集中供暖,两梯五户,有,商品房,2021-07-19,普通住宅,暂无数据,共有,"123.415191,41.920163",沈北新区,正良,沈阳
蒲家兰庭,2022.01.09 成交,210.0,20574.0,219.9,104,5,37,21,1677,3室2厅1厨1卫,低楼层 (共11层),101.83㎡,平层,暂无数据,板塔结合,南,2017,精装,钢混结构,暂无数据,一梯四户,有,商品房,2021-09-28,普通住宅,满两年,非共有,"121.469154,29.892904",海曙区,高桥,宁波
湾里南小区,2021.07.28 成交,66.0,8745.0,67.0,863,2,12,26,3354,2室1厅1厨1卫,中楼层 (共18层),75.48㎡,平层,暂无数据,板楼,南 北,2003,毛坯,钢混结构,集中供暖,一梯三户,有,商品房,2019-03-18,普通住宅,暂无数据,非共有,"121.859162,39.072332",开发区,金湾新城,大连
苜蓿新苑,2021.05.29 成交,258.0,35103.0,258.0,21,0,14,9,1237,2室1厅1厨1卫,低楼层 (共6层),73.5㎡,平层,65.34㎡,板楼,南 北,2000,精装,砖混结构,暂无数据,一梯两户,无,商品房,2021-05-09,普通住宅,暂无数据,共有,"118.83937440724,32.043880511479",秦淮,月牙湖,南京
自由向,2021.05.14 成交,146.0,14792.0,153.0,53,3,2,3,1222,3室1厅1厨1卫,中楼层 (共32层),98.37㎡,平层,暂无数据,板楼,南,2013,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-03-22,普通住宅,满五年,非共有,"121.755784,39.046852",开发区,红梅翠竹,大连
新星绿城五期,2021.09.17 成交,134.0,15636.0,138.0,48,10,61,20,2438,2室2厅1厨1卫,中楼层 (共5层),85.7㎡,平层,暂无数据,板楼,南 北,2009,精装,钢混结构,集中供暖,一梯两户,无,商品房,2021-08-01,普通住宅,满五年,非共有,"121.520725,38.967387",甘井子,机场乐购,大连
乐福里,2022.02.16 成交,265.0,59021.0,270.0,107,4,11,26,1907,1室1厅1厨1卫,中楼层 (共7层),44.9㎡,平层,暂无数据,板楼,南,未知,精装,钢混结构,集中供暖,一梯四户,无,商品房,2021-11-02,普通住宅,满五年,非共有,"117.189905,39.115227",和平,新兴街,天津
八方观园,2021.10.25 成交,96.0,10043.0,97.0,68,6,23,16,2839,2室2厅1厨1卫,低楼层 (共30层),95.48㎡,平层,暂无数据,板楼,南,未知,毛坯,钢混结构,集中供暖,两梯八户,有,商品房,2021-08-19,普通住宅,暂无数据,非共有,"117.68267,38.985353",塘沽,大沽街,天津
安埠小区南区,2021.08.07 成交,47.0,8753.0,49.8,5,1,5,0,96,3室1厅1厨1卫,高楼层 (共7层),53.7㎡,平层,暂无数据,板楼,南 北,2000,精装,钢混结构,暂无数据,一梯三户,无,商品房,2021-08-03,普通住宅,暂无数据,非共有,"126.7052906592,45.730221288315",香坊,安埠商圈,哈尔滨
寿泉社区,2021.03.21 成交,43.0,7018.0,45.0,158,2,7,10,2013,1室1厅1厨1卫,中楼层 (共24层),60.49㎡,平层,暂无数据,板楼,西,2008,其他,钢混结构,集中供暖,两梯二十户,有,商品房,2020-10-14,普通住宅,暂无数据,非共有,"123.39222327663,41.827640909211",皇姑,塔湾,沈阳
中交阳光屿岸,2021.01.11 成交,105.0,11722.0,107.0,138,5,9,2,2723,2室1厅1厨1卫,中楼层 (共14层),89.58㎡,平层,69.14㎡,板楼,南 北,未知,毛坯,钢混结构,集中供暖,一梯两户,有,商品房,2020-08-26,普通住宅,满两年,非共有,"120.4538585659,36.286350526855",城阳,夏庄,青岛
惠州里,2022.02.25 成交,130.0,57251.0,132.0,79,0,36,14,2507,1室1厅1厨1卫,低楼层 (共6层),22.62㎡,平层,暂无数据,板楼,南,未知,简装,混合结构,集中供暖,一梯十一户,无,商品房,2021-12-09,普通住宅,暂无数据,非共有,"117.218272,39.099522",河西,越秀路,天津
万科樱花园,2021.03.15 成交,103.0,13262.0,105.0,246,6,31,76,7545,2室2厅1厨1卫,高楼层 (共21层),77.52㎡,平层,暂无数据,板楼,南,2014,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-07-12,普通住宅,满两年,共有,"121.409128,38.848908",旅顺口,龙王塘,大连
水岸兰亭,2022.02.25 成交,47.0,8947.0,48.0,354,0,29,53,9089,2室1厅1厨1卫,低楼层 (共28层),51.53㎡,平层,暂无数据,板楼,南,2015,精装,钢混结构,集中供暖,两梯十户,有,商品房,2021-03-08,普通住宅,暂无数据,非共有,"121.84705932458,39.041388186139",金州,东山,大连
华阳公寓,2021.11.21 成交,45.0,5354.0,48.0,1158,7,4,19,3131,2室2厅1厨1卫,低楼层 (共24层),84.05㎡,暂无数据,暂无数据,板楼,南,2009,精装,钢混结构,集中供暖,两梯四户,有,商品房,2018-09-20,商住两用,满五年,非共有,"114.618523,38.035261",开发区,天山海世界,石家庄
万科鹿特丹,2021.05.28 成交,250.0,20437.0,252.0,92,2,83,16,4012,3室2厅1厨1卫,中楼层 (共33层),122.33㎡,平层,95.8㎡,板楼,南 西北,2016,其他,钢混结构,集中供暖,一梯两户,有,商品房,2021-02-25,普通住宅,暂无数据,非共有,"123.405617,41.735824",和平,长白,沈阳
海贝花园,2021.07.19 成交,151.0,13715.0,151.0,1,0,1,0,45,2室2厅1厨1卫,高楼层 (共20层),110.1㎡,平层,暂无数据,板楼,南,1995,简装,砖混结构,集中供暖,三梯六户,有,商品房,2021-07-18,普通住宅,暂无数据,非共有,"121.67796,38.888264",中山,景山,大连
中建国熙台,2021.04.29 成交,500.0,35421.0,510.0,392,7,77,22,6275,4室2厅1厨2卫,高楼层 (共18层),141.16㎡,平层,暂无数据,板塔结合,南,未知,精装,钢混结构,暂无数据,两梯四户,有,商品房,2020-04-02,普通住宅,满两年,非共有,"118.653274,32.066143",浦口,江浦街道,南京
天江格调花园,2022.02.19 成交,470.0,42946.0,479.0,200,6,116,66,8861,2室2厅1厨1卫,低楼层 (共9层),109.44㎡,平层,暂无数据,板楼,南 北,未知,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-08-04,普通住宅,暂无数据,非共有,"117.17033022319,39.137408982338",南开,广开街,天津
融创城开瓏府,2022.02.12 成交,195.0,15234.0,200.0,349,2,4,4,2290,4室2厅1厨2卫,低楼层 (共33层),128.01㎡,平层,暂无数据,板楼,南,2019,毛坯,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-01,普通住宅,暂无数据,共有,"113.64144301417,34.863240422381",惠济区,惠济万达,郑州
卓越蔚蓝群岛,2021.10.27 成交,123.0,13839.0,126.0,169,1,4,2,878,3室2厅1厨1卫,低楼层 (共25层),88.88㎡,平层,暂无数据,板楼,南,2016,其他,钢混结构,集中供暖,两梯四户,有,商品房,2021-05-11,普通住宅,暂无数据,非共有,"120.34459222099,36.265214773396",城阳,女姑,青岛
殷巷新寓242幢至297幢,2022.03.12 成交,161.0,24551.0,165.0,28,2,11,0,527,2室2厅1厨1卫,低楼层 (共6层),65.58㎡,平层,暂无数据,板楼,南,2002,精装,混合结构,暂无数据,一梯两户,无,商品房,2022-02-13,普通住宅,满五年,非共有,"118.84446365473,31.922916426453",江宁,九龙湖,南京
南岸家园,2021.12.20 成交,54.0,11374.0,55.5,161,6,5,4,1329,1室1厅1厨1卫,高楼层 (共6层),47.48㎡,平层,暂无数据,板楼,南,未知,毛坯,钢混结构,集中供暖,一梯四户,无,商品房,2021-07-13,普通住宅,满五年,非共有,"117.122299,39.176225",西青,西营门,天津
贡园,2021.05.13 成交,212.0,33162.0,225.0,155,0,49,28,4349,3室2厅1厨2卫,高楼层 (共7层),63.93㎡,复式,暂无数据,板楼,南 北,1998,其他,混合结构,暂无数据,一梯两户,无,商品房,2020-12-09,普通住宅,暂无数据,共有,"118.763943,32.02336",建邺,南苑,南京
友爱南里,2022.02.27 成交,120.0,19371.0,125.0,363,5,2,8,2305,2室1厅1厨1卫,中楼层 (共6层),61.95㎡,平层,暂无数据,板楼,东南 西北,未知,简装,砖混结构,集中供暖,一梯四户,无,商品房,2021-03-02,普通住宅,满两年,非共有,"117.269864,39.109174",河东,中山门街,天津
美域盛景,2021.04.12 成交,97.0,13763.0,98.0,332,5,16,28,3492,1室1厅1厨1卫,低楼层 (共21层),69.9㎡,平层,暂无数据,板楼,南,2010,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-05-16,普通住宅,暂无数据,共有,"121.61031,39.006234",甘井子,泉水美域盛景,大连
碧桂园太阳城,2021.07.01 成交,77.0,8694.0,78.0,104,6,11,1,839,2室1厅1厨1卫,中楼层 (共34层),88㎡,平层,暂无数据,板楼,南 北,2017,毛坯,钢混结构,集中供暖,一梯两户,有,商品房,2021-03-20,普通住宅,暂无数据,非共有,"123.43148864138,41.948800638106",沈北新区,道义,沈阳
卓越蔚蓝群岛,2021.11.15 成交,94.0,11787.0,95.0,51,4,15,12,2389,2室1厅1厨1卫,低楼层 (共20层),79.5㎡,平层,暂无数据,板楼,南 北,2016,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-09-26,普通住宅,满两年,非共有,"120.34459222099,36.265214773396",城阳,女姑,青岛
银帆国际,2021.03.04 成交,70.0,11344.0,70.0,9,2,2,0,254,2室2厅1厨1卫,中楼层 (共32层),61.62㎡,平层,暂无数据,板楼,南,2010,精装,钢混结构,集中供暖,三梯七户,有,商品房,2021-02-23,普通住宅,满两年,非共有,"121.749475,39.051643",开发区,亿锋,大连
威尼斯水城第四街区,2021.01.25 成交,179.0,19493.0,186.0,212,9,113,90,13511,3室1厅1厨1卫,低楼层 (共11层),91.83㎡,平层,暂无数据,板楼,南 北,2007,简装,钢混结构,暂无数据,一梯两户,有,商品房,2020-06-27,普通住宅,暂无数据,共有,"118.755851,32.147145",浦口,桥北,南京
山水生态城北区,2021.01.06 成交,87.0,9633.0,89.0,63,4,45,12,1946,2室2厅1厨1卫,中楼层 (共11层),90.32㎡,平层,暂无数据,板楼,北 南,2013,毛坯,钢混结构,集中供暖,两梯两户,有,商品房,2020-11-05,普通住宅,暂无数据,非共有,"113.883951,34.77876",郑东新区,白沙,郑州
世茂世界湾花园北区,2021.02.21 成交,305.0,35058.0,310.0,58,1,5,5,1432,2室2厅1厨1卫,低楼层 (共31层),87㎡,平层,71㎡,塔楼,南,2013,精装,钢混结构,暂无数据,两梯四户,有,商品房,2020-12-26,普通住宅,满五年,非共有,"121.846906,29.901384",北仑区,新碶,宁波
名流印象四五期,2021.12.01 成交,82.0,11931.0,84.0,120,2,19,10,930,1室1厅1厨1卫,低楼层 (共32层),68.73㎡,平层,暂无数据,板楼,南,2015,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-08-03,普通住宅,暂无数据,非共有,"123.469408,41.736933",浑南,奥体,沈阳
江山丽城,2021.03.04 成交,220.0,25103.0,222.0,223,2,26,16,3473,2室2厅1厨1卫,低楼层 (共18层),87.64㎡,平层,暂无数据,板楼,南,2017,简装,钢混结构,集中供暖,两梯三户,有,商品房,2020-07-24,普通住宅,满两年,非共有,"120.167779,35.964652",黄岛,香江路,青岛
实验小学同庆街,2021.02.26 成交,152.0,24833.0,154.0,108,4,5,3,1487,2室1厅1厨1卫,中楼层 (共7层),61.21㎡,平层,暂无数据,板楼,东 西,1992,简装,混合结构,集中供暖,一梯三户,无,商品房,2020-11-11,普通住宅,满五年,共有,"121.632557,38.920854",西岗,英华街,大连
亿锋现代城,2022.01.10 成交,195.0,14357.0,198.0,147,6,17,15,1750,3室2厅1厨2卫,高楼层 (共34层),135.83㎡,平层,暂无数据,板楼,南 北,2006,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-08-17,普通住宅,满五年,共有,"121.78233191007,39.056411399768",开发区,安盛,大连
欣乐新村(北区),2021.06.23 成交,110.0,17102.0,116.0,263,2,2,7,2335,2室1厅1厨1卫,高楼层 (共6层),64.32㎡,平层,暂无数据,板楼,南 北,未知,精装,钢混结构,暂无数据,一梯两户,无,商品房,2020-10-04,普通住宅,暂无数据,共有,"118.759665,32.238836",六合,大厂,南京
中央国际,2021.06.16 成交,166.0,11541.0,425.0,50,4,21,27,4276,3室1厅1厨2卫,中楼层 (共32层),143.67㎡,平层,暂无数据,塔楼,西南 西,2012,简装,钢混结构,集中供暖,两梯五户,有,商品房,2021-04-28,普通住宅,满五年,非共有,"120.38428863291,36.079130658705",市南,新贵都,青岛
汇林绿洲广林苑,2021.09.25 成交,452.0,44695.0,465.0,169,1,26,53,6924,2室2厅1厨1卫,低楼层 (共10层),101.13㎡,错层,暂无数据,板楼,北 南,2006,精装,钢混结构,暂无数据,一梯两户,有,商品房,2021-04-10,普通住宅,暂无数据,共有,"118.78596558088,32.091596782156",鼓楼,许府巷,南京
奥园国际城,2022.02.25 成交,75.0,6722.0,76.0,73,6,4,4,1099,3室1厅1厨1卫,高楼层 (共28层),111.58㎡,平层,暂无数据,板楼,南 北,2016,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-12-15,普通住宅,暂无数据,非共有,"123.38811609514,41.682141794405",苏家屯,会展中心,沈阳
卫华里,2021.09.04 成交,285.0,50177.0,288.0,102,1,23,12,2611,2室1厅1厨1卫,高楼层 (共6层),56.8㎡,平层,暂无数据,板塔结合,南 北 西,未知,其他,混合结构,集中供暖,一梯三户,无,商品房,2021-05-26,普通住宅,满两年,非共有,"117.188327,39.108658",和平,新兴街,天津
福盛花园,2021.09.12 成交,161.0,26710.0,161.0,1,0,1,0,9,1室1厅1厨1卫,高楼层 (共21层),60.09㎡,平层,暂无数据,塔楼,东南,未知,其他,钢混结构,集中供暖,三梯十二户,有,商品房,2021-09-12,普通住宅,暂无数据,非共有,"117.233905,39.107568",河西,下瓦房,天津
泰和居,2021.06.26 成交,140.0,22895.0,142.0,1,0,3,0,239,2室1厅1厨1卫,高楼层 (共6层),61.15㎡,暂无数据,暂无数据,板楼,南 北,1986,其他,砖混结构,集中供暖,一梯三户,暂无数据,商品房,2021-06-26,普通住宅,满五年,非共有,"114.52029713527,38.038367319613",裕华,四十中学,石家庄
中冶蓝城C区,2021.09.12 成交,147.0,19376.0,149.8,402,5,53,14,2567,2室1厅1厨1卫,低楼层 (共6层),75.48㎡,平层,暂无数据,板楼,南 北,2011,精装,钢混结构,集中供暖,一梯两户,有,商品房,2020-08-07,普通住宅,满五年,共有,"121.488631,38.979656",甘井子,生态新城,大连
假日蓝湾,2021.03.21 成交,98.0,10803.0,100.0,154,4,5,13,1693,2室1厅1厨1卫,高楼层 (共24层),89.98㎡,平层,暂无数据,板楼,西 南 北,2009,精装,钢混结构,集中供暖,一梯四户,有,商品房,2020-10-18,普通住宅,暂无数据,共有,"123.360614,41.814768",铁西,保工北,沈阳
盛华苑理工园区,2021.06.19 成交,31.0,19375.0,32.0,1,0,0,1,888,1室0厅0厨0卫,中楼层 (共5层),16㎡,平层,暂无数据,板楼,南,1999,其他,混合结构,集中供暖,一梯四户,无,商品房,2021-06-18,普通住宅,暂无数据,共有,"123.445279,41.772343",沈河,金廊,沈阳
骏腾名苑,2021.07.18 成交,123.0,15150.0,124.0,207,1,50,32,7066,2室1厅1厨1卫,低楼层 (共15层),80.86㎡,平层,暂无数据,板楼,南 北,2008,简装,钢混结构,集中供暖,两梯四户,有,商品房,2020-12-23,普通住宅,暂无数据,非共有,"121.610077,39.001983",甘井子,泉水美域盛景,大连
大禹威尼斯花园西院,2021.03.27 成交,114.0,13572.0,115.0,845,6,10,8,1768,2室1厅1厨1卫,高楼层 (共7层),84㎡,平层,暂无数据,塔楼,南 北,2001,精装,混合结构,暂无数据,一梯两户,无,商品房,2018-12-04,普通住宅,暂无数据,非共有,"125.32171368248,43.847404045589",朝阳区,南湖,长春
新城香溢紫郡二期,2021.05.05 成交,198.0,22035.0,200.0,154,2,31,16,4028,3室1厅1厨1卫,中楼层 (共34层),89.86㎡,平层,66.33㎡,板楼,南 北,2018,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-12-03,普通住宅,满两年,共有,"120.476947,36.192603",李沧,东李,青岛
双河湾,2021.04.04 成交,96.0,21540.0,98.0,928,9,36,7,3246,1室0厅1厨1卫,高楼层 (共15层),44.29㎡,暂无数据,暂无数据,板楼,北,2010,精装,钢混结构,集中供暖,两梯十户,有,商品房,2018-09-20,普通住宅,满五年,非共有,"113.734077,34.788843",郑东新区,众意路,郑州
威尼斯水城第十一街区,2021.08.24 成交,237.0,20065.0,241.0,128,6,5,5,979,3室2厅1厨1卫,中楼层 (共30层),118.02㎡,平层,暂无数据,板楼,南,2014,其他,钢混结构,暂无数据,两梯四户,有,商品房,2021-04-18,普通住宅,暂无数据,非共有,"118.763593,32.145411",浦口,桥北,南京
