小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
民安小区,2021.05.03 成交,200.0,26589.0,205.9,206,13,10,35,2597,2室1厅1厨1卫,高楼层 (共8层),75.22㎡,平层,暂无数据,板楼,南,1996,精装,钢混结构,暂无数据,一梯两户,无,商品房,2020-10-09,普通住宅,满五年,非共有,"121.581861,29.887099",鄞州区,明楼,宁波
香颂园（远洋城1期）,2022.03.09 成交,101.0,11168.0,104.0,133,5,11,0,11,2室1厅1厨1卫,中楼层 (共32层),90.26㎡,暂无数据,暂无数据,塔楼,南,未知,简装,钢混结构,集中供暖,一梯六户,无,商品房,2021-10-28,普通住宅,暂无数据,非共有,"117.605691,39.037965",塘沽,胡家园,天津
长城康桥华城,2021.01.20 成交,63.0,11659.0,68.0,143,6,31,74,9105,2室1厅1厨1卫,中楼层 (共29层),53.61㎡,平层,38.94㎡,板塔结合,南,2007,简装,钢混结构,集中供暖,三梯二十八户,有,商品房,2020-08-30,普通住宅,满五年,非共有,"113.648358,34.744325",二七,老郑大,郑州
港湾观海,2021.03.10 成交,70.0,8894.0,72.0,18,0,26,5,1344,2室1厅1厨1卫,中楼层 (共24层),78.71㎡,平层,暂无数据,板楼,南,2015,精装,钢混结构,集中供暖,两梯六户,有,商品房,2021-02-21,普通住宅,满两年,非共有,"121.866011,39.061312",开发区,金湾新城,大连
欧亚花园,2021.10.17 成交,365.0,20868.0,398.0,222,13,20,27,4788,3室2厅1厨2卫,低楼层 (共12层),174.91㎡,平层,暂无数据,板楼,南,未知,简装,钢混结构,集中供暖,两梯五户,有,商品房,2021-03-10,普通住宅,满五年,非共有,"117.204849,39.089815",河西,友谊路,天津
升龙天汇七号院,2022.01.03 成交,91.0,12877.0,93.0,6,1,1,11,522,2室1厅1厨1卫,低楼层 (共33层),70.67㎡,平层,52.98㎡,板塔结合,东,未知,精装,钢混结构,集中供暖,两梯五户,有,商品房,2021-12-29,普通住宅,暂无数据,非共有,"113.62980018761,34.780973153959",中原区,月季公园,郑州
海尚明珠,2021.04.20 成交,57.0,11979.0,56.5,13,2,1,2,476,1室1厅1厨1卫,中楼层 (共15层),47㎡,平层,暂无数据,板楼,南,2012,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-04-08,普通住宅,暂无数据,共有,"121.405208,38.830394",旅顺口,龙王塘,大连
经纬城市绿洲武清,2021.12.30 成交,112.0,12969.0,112.0,214,12,173,18,4078,2室2厅1厨1卫,高楼层 (共31层),86.36㎡,平层,暂无数据,板楼,南,未知,毛坯,钢混结构,集中供暖,两梯四户,有,商品房,2021-05-31,普通住宅,暂无数据,非共有,"116.997674,39.405926",武清,武清其它,天津
东风馨苑,2021.01.18 成交,96.0,10087.0,98.0,86,8,8,11,4716,2室1厅1厨1卫,低楼层 (共14层),95.18㎡,平层,74.07㎡,板楼,南,2013,简装,钢混结构,集中供暖,两梯四户,有,商品房,2020-10-25,普通住宅,满五年,共有,"120.254604,36.273089",城阳,高新区,青岛
名城世家花园,2021.01.24 成交,313.0,35883.0,320.0,107,2,21,23,3521,2室1厅1厨1卫,低楼层 (共18层),87.23㎡,平层,暂无数据,板楼,南,2012,精装,钢混结构,暂无数据,两梯三户,有,商品房,2020-10-09,普通住宅,暂无数据,共有,"118.75460599997,31.992818029255",雨花台,小行,南京
瑞盛家园,2021.12.29 成交,162.0,14863.0,182.0,124,1,1,0,15,3室1厅1厨1卫,低楼层 (共33层),109㎡,暂无数据,暂无数据,板楼,南,2015,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-08-27,普通住宅,暂无数据,非共有,"114.481063,38.026099",桥西,新石,石家庄
起发里,2021.09.08 成交,290.0,67208.0,290.0,6,0,2,0,10,2室1厅1厨1卫,高楼层 (共7层),43.15㎡,暂无数据,暂无数据,板楼,东 南,未知,其他,钢混结构,集中供暖,一梯十八户,无,企业产,2021-09-02,普通住宅,暂无数据,非共有,"117.198087,39.113523",和平,新兴街,天津
凤凰西街188号,2021.05.19 成交,310.0,40382.0,312.0,38,2,12,13,1749,3室1厅1厨1卫,中楼层 (共7层),76.59㎡,平层,暂无数据,板楼,南,1998,精装,混合结构,暂无数据,一梯三户,无,商品房,2021-04-12,普通住宅,暂无数据,共有,"118.753023,32.047478",鼓楼,凤凰西街,南京
朗悦公园道1号南苑,2021.10.07 成交,120.0,14743.0,125.0,167,3,5,14,1663,2室2厅1厨1卫,低楼层 (共33层),81.4㎡,平层,暂无数据,板塔结合,西南,未知,简装,钢混结构,集中供暖,两梯一户,有,商品房,2021-04-24,普通住宅,满两年,共有,"113.55942,34.824157",高新区,公园道,郑州
人民路235号小区,2022.02.23 成交,97.0,16862.0,100.0,251,3,15,49,2802,2室1厅1厨1卫,中楼层 (共5层),57.23㎡,平层,暂无数据,板楼,南,2000,其他,砖混结构,集中供暖,一梯三户,无,商品房,2021-06-18,普通住宅,满五年,非共有,"120.36904504077,36.109484371104",市北,理工大学,青岛
洪都花园,2022.03.13 成交,182.0,18536.0,193.0,68,3,9,27,2316,2室2厅1厨1卫,高楼层 (共6层),98.19㎡,平层,暂无数据,板楼,南,2006,精装,钢混结构,暂无数据,一梯两户,无,商品房,2022-01-04,普通住宅,满五年,共有,"121.516869,29.936481",江北区,洪塘,宁波
吉盛小区2期,2021.07.30 成交,55.0,8708.0,56.4,1,0,0,0,18,2室1厅1厨1卫,高楼层 (共7层),62.59㎡,平层,暂无数据,板塔结合,东 西,2000,精装,砖混结构,暂无数据,一梯三户,无,商品房,2021-07-30,普通住宅,暂无数据,非共有,"125.374092,43.88673",二道区,劳动公园,长春
美好佳苑,2021.01.14 成交,107.0,12664.0,107.0,52,3,13,9,1279,2室1厅1厨1卫,中楼层 (共11层),84.02㎡,暂无数据,84㎡,塔楼,东南,2008,简装,钢混结构,自供暖,一梯五户,有,商品房,2020-11-24,普通住宅,暂无数据,非共有,"113.67035029084,34.720161233525",二七,万客来,郑州
和苑康和园,2021.11.06 成交,102.0,16977.0,104.0,377,7,56,36,3857,1室1厅1厨1卫,高楼层 (共30层),59.79㎡,平层,暂无数据,板塔结合,南,未知,毛坯,钢混结构,集中供暖,两梯五户,有,商品房,2020-10-26,普通住宅,暂无数据,非共有,"117.117303,39.164335",红桥,西营门,天津
中海万锦熙岸一期,2021.01.21 成交,346.0,24893.0,340.0,901,4,8,21,2607,4室2厅1厨2卫,高楼层 (共18层),139㎡,平层,暂无数据,板楼,南,2014,精装,钢混结构,暂无数据,两梯三户,有,商品房,2018-08-05,普通住宅,暂无数据,非共有,"118.631421,32.056168",浦口,江浦街道,南京
王府园小区,2021.06.02 成交,367.0,65560.0,375.0,10,1,3,8,1355,2室1厅1厨1卫,高楼层 (共6层),55.98㎡,平层,48.32㎡,板楼,南,1990,精装,混合结构,暂无数据,一梯两户,无,商品房,2021-05-23,普通住宅,满五年,非共有,"118.79377009966,32.032819344483",秦淮,升州路,南京
老街绿地一期,2021.03.29 成交,343.0,28435.0,355.0,208,5,185,35,5350,3室2厅1厨2卫,中楼层 (共6层),120.63㎡,平层,暂无数据,板塔结合,南,2005,简装,混合结构,集中供暖,一梯两户,无,商品房,2020-09-02,普通住宅,暂无数据,非共有,"113.750051,34.791827",郑东新区,天赋路,郑州
双东坊社区,2022.03.18 成交,132.0,25837.0,135.0,10,0,2,2,255,2室1厅1厨1卫,高楼层 (共7层),51.09㎡,平层,暂无数据,板楼,南,1997,其他,砖混结构,暂无数据,一梯三户,无,商品房,2022-03-09,普通住宅,暂无数据,非共有,"121.538152,29.899361",江北区,文教,宁波
景兴西里,2021.09.04 成交,142.0,38379.0,148.0,12,1,18,12,730,1室1厅1厨1卫,低楼层 (共8层),37㎡,平层,暂无数据,板楼,西,未知,精装,钢混结构,集中供暖,一梯六户,无,商品房,2021-08-24,普通住宅,暂无数据,非共有,"117.226692,39.106714",河西,挂甲寺,天津
华南商业大厦,2021.06.19 成交,65.0,12438.0,65.0,13,2,2,11,869,1室1厅1厨1卫,中楼层 (共14层),52.02㎡,平层,暂无数据,板楼,南,2007,精装,钢混结构,集中供暖,两梯八户,有,经济适用房,2021-06-07,普通住宅,满五年,非共有,"121.59532,38.983798",甘井子,山东路,大连
保利中央公园南区,2021.07.09 成交,273.0,24246.0,290.0,64,1,56,14,3050,3室2厅1厨2卫,中楼层 (共27层),112.6㎡,平层,87.08㎡,板楼,南 北,2018,毛坯,钢混结构,集中供暖,两梯四户,有,商品房,2021-05-07,普通住宅,暂无数据,非共有,"120.421716,36.178983",李沧,下王埠,青岛
通信四局家属院,2021.04.11 成交,74.0,12391.0,80.0,522,4,2,11,4657,2室1厅1厨1卫,高楼层 (共5层),59.56㎡,平层,暂无数据,板楼,南,1982,简装,混合结构,集中供暖,一梯三户,无,商品房,2019-11-07,普通住宅,暂无数据,非共有,"113.64009651319,34.751050362129",二七,老郑大,郑州
新兴岚湾小区,2022.02.21 成交,140.0,19126.0,145.0,95,1,11,0,16,2室1厅1厨1卫,低楼层 (共18层),73.2㎡,平层,暂无数据,暂无数据,南 北,未知,毛坯,钢混结构,暂无数据,一梯四户,暂无数据,拆迁安置房,2021-11-19,普通住宅,暂无数据,非共有,"121.6006379624,29.992109465655",镇海区,骆驼,宁波
七星九龙湾,2021.03.31 成交,32.0,5767.0,32.0,33,0,12,14,1936,2室1厅1厨1卫,中楼层 (共34层),55.15㎡,平层,暂无数据,板楼,西南,2013,其他,钢混结构,集中供暖,两梯六户,有,商品房,2021-02-27,普通住宅,暂无数据,共有,"123.424537,41.963425",沈北新区,道义,沈阳
益寿东里,2021.11.21 成交,105.0,17609.0,110.0,15,0,21,10,903,2室1厅1厨1卫,低楼层 (共6层),59.63㎡,平层,暂无数据,板塔结合,南 北,未知,简装,混合结构,集中供暖,一梯五户,无,商品房,2021-11-07,普通住宅,暂无数据,非共有,"117.253629,39.152634",河东,常州道,天津
东瑞家园,2021.09.26 成交,81.0,17345.0,83.0,168,6,62,25,3760,1室1厅1厨1卫,中楼层 (共30层),46.7㎡,平层,暂无数据,板塔结合,南,未知,精装,钢混结构,集中供暖,三梯八户,有,商品房,2021-04-12,普通住宅,满两年,非共有,"117.267208,39.163709",河东,真理道,天津
泊林和山,2021.09.07 成交,83.0,12755.0,84.8,86,4,51,65,4750,2室1厅1厨1卫,低楼层 (共11层),64.92㎡,平层,暂无数据,塔楼,南,2007,简装,钢混结构,集中供暖,一梯三户,有,商品房,2021-06-14,普通住宅,满五年,非共有,"121.54196,38.924126",甘井子,叠翠,大连
吉利花园,2021.09.04 成交,375.0,62910.0,375.0,2,0,3,1,156,1室1厅1厨1卫,低楼层 (共32层),59.53㎡,平层,暂无数据,板塔结合,西南,未知,其他,钢混结构,集中供暖,四梯十三户,有,商品房,2021-09-03,普通住宅,满五年,非共有,"117.199419,39.123913",和平,南营门街,天津
竹溪园,2021.10.13 成交,86.0,9527.0,90.0,21,0,4,0,337,2室2厅1厨1卫,高楼层 (共33层),90.27㎡,平层,67.87㎡,板楼,南,未知,简装,钢混结构,暂无数据,两梯四户,有,商品房,2021-09-23,普通住宅,满五年,非共有,"121.22952815859,30.330582271258",杭州湾新区,杭州湾新区,宁波
新闻西里,2021.09.14 成交,175.0,48249.0,177.5,89,11,53,26,2759,1室1厅1厨1卫,中楼层 (共7层),36.25㎡,平层,暂无数据,板楼,西,未知,其他,钢混结构,集中供暖,一梯二十一户,无,商品房,2021-06-18,普通住宅,满两年,非共有,"117.207607,39.102944",河西,马场街,天津
金地艺境,2021.12.18 成交,276.0,23374.0,282.0,107,1,7,7,937,4室2厅1厨2卫,高楼层 (共5层),118.08㎡,跃层,105.11㎡,板楼,北 南,2015,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-09-02,普通住宅,满两年,非共有,"121.665027,39.042918",甘井子,前关,大连
钜城臻品三号院,2021.10.21 成交,55.0,12316.0,58.0,95,2,10,8,1176,1室1厅1厨1卫,低楼层 (共32层),44.66㎡,平层,暂无数据,板楼,南,未知,精装,钢混结构,暂无数据,一梯三户,有,商品房,2021-07-19,普通住宅,暂无数据,共有,"125.32712,43.802722",南关区,南部新城,长春
怀安西里,2021.11.10 成交,91.0,20910.0,94.0,245,6,37,56,3695,1室1厅1厨1卫,中楼层 (共7层),43.52㎡,平层,暂无数据,板楼,东 北,未知,其他,混合结构,集中供暖,一梯三户,无,商品房,2021-03-11,普通住宅,暂无数据,非共有,"117.166518,39.133057",南开,万兴街,天津
世纪龙腾,2021.01.16 成交,100.0,7846.0,100.0,207,4,2,3,1991,3室1厅1厨1卫,低楼层 (共12层),127.46㎡,复式,暂无数据,暂无数据,南,2006,其他,钢混结构,暂无数据,两梯二十九户,有,商品房,2020-06-24,商住两用,暂无数据,非共有,"121.593462,29.880049",鄞州区,福明,宁波
省电力公司宿舍,2021.03.22 成交,143.0,24892.0,146.0,183,4,12,4,2586,2室1厅1厨1卫,中楼层 (共6层),57.45㎡,平层,暂无数据,板楼,南,1985,其他,钢混结构,暂无数据,一梯两户,无,商品房,2020-09-21,普通住宅,暂无数据,共有,"118.83651065087,32.112869312831",栖霞,迈皋桥,南京
颐园世家,2021.03.10 成交,55.0,5093.0,56.0,482,3,3,9,2184,3室2厅1厨1卫,中楼层 (共5层),108㎡,平层,暂无数据,板楼,南,2016,毛坯,钢混结构,暂无数据,一梯两户,无,商品房,2019-11-15,普通住宅,暂无数据,非共有,"119.00043856716,31.402396343826",溧水,溧水其它,南京
天津海航城,2021.10.10 成交,49.0,4641.0,50.0,173,8,17,22,3514,2室2厅1厨1卫,低楼层 (共7层),105.6㎡,平层,暂无数据,板楼,南 北,未知,其他,钢混结构,自供暖,一梯两户,有,商品房,2021-04-21,普通住宅,满两年,共有,"117.45497921027,39.236352911891",宁河,宁河,天津
弘阳旭日上城二区,2021.03.03 成交,236.0,24892.0,242.0,168,3,13,4,2025,3室2厅1厨1卫,高楼层 (共34层),94.65㎡,平层,暂无数据,板楼,南 北,2016,其他,钢混结构,暂无数据,两梯四户,有,商品房,2020-09-17,普通住宅,暂无数据,非共有,"118.736873,32.145546",浦口,桥北,南京
恒威壹品君园,2021.08.06 成交,41.0,9894.0,43.0,474,5,9,12,2296,1室1厅1厨1卫,中楼层 (共16层),41.44㎡,平层,暂无数据,板楼,北,2019,精装,钢混结构,暂无数据,四梯二十二户,有,商品房,2020-04-20,普通住宅,暂无数据,共有,"121.67852438521,29.941746384122",镇海区,蛟川,宁波
松林巷,2021.05.18 成交,66.0,13755.0,65.5,1,0,1,0,73,2室0厅1厨1卫,中楼层 (共7层),47.62㎡,平层,暂无数据,板楼,南,1992,简装,砖混结构,集中供暖,一梯四户,无,商品房,2021-05-18,普通住宅,暂无数据,非共有,"121.599774,38.937015",西岗,香炉礁,大连
新乐小区,2021.05.18 成交,55.0,7355.0,54.5,1,1,1,0,75,2室1厅1厨1卫,中楼层 (共7层),74.1㎡,暂无数据,暂无数据,板楼,南 北,1995,其他,混合结构,集中供暖,一梯三户,无,商品房,2021-05-18,普通住宅,暂无数据,非共有,"123.4196299027,41.857967908078",皇姑,北陵,沈阳
江佑铂庭,2021.10.30 成交,240.0,28572.0,245.0,84,3,29,17,1667,2室2厅1厨1卫,低楼层 (共18层),84㎡,平层,暂无数据,板楼,南,2012,精装,钢混结构,暂无数据,两梯三户,有,商品房,2021-08-08,普通住宅,暂无数据,非共有,"118.654927,32.068155",浦口,江浦街道,南京
海富山水文園一期,2021.05.16 成交,102.0,8032.0,106.8,403,7,5,13,2224,2室2厅1厨1卫,中楼层 (共16层),127㎡,平层,暂无数据,板塔结合,东 西,2008,精装,砖混结构,暂无数据,一梯三户,有,商品房,2020-04-09,普通住宅,暂无数据,非共有,"126.666153,45.702316",香坊,动力区,哈尔滨
海富经典,2021.12.15 成交,54.0,9931.0,57.0,1,1,3,2,66,1室1厅1厨1卫,高楼层 (共27层),54.38㎡,平层,暂无数据,板塔结合,南,2012,精装,钢混结构,集中供暖,两梯六户,有,商品房,2021-12-14,普通住宅,满五年,非共有,"121.80786809109,39.034011172461",开发区,海富,大连
富力城,2021.01.26 成交,264.0,29117.0,270.0,242,1,1,8,2249,3室1厅1厨1卫,高楼层 (共18层),90.67㎡,平层,暂无数据,板塔结合,南 北,2013,其他,钢混结构,暂无数据,两梯四户,有,商品房,2020-05-29,普通住宅,满五年,非共有,"118.88733216828,32.015595039247",江宁,麒麟科创园,南京
动力院景三期汇善园,2021.07.08 成交,97.0,17815.0,99.5,35,1,32,21,2567,2室1厅1厨1卫,高楼层 (共16层),54.45㎡,平层,暂无数据,板楼,南,2007,精装,钢混结构,集中供暖,一梯四户,有,商品房,2021-06-04,普通住宅,暂无数据,共有,"121.586422,39.001466",甘井子,华南,大连
清河新寓二村,2021.04.04 成交,566.0,85525.0,580.0,219,1,17,45,6581,2室1厅1厨1卫,低楼层 (共7层),66.18㎡,错层,66.18㎡,板楼,南,1996,精装,混合结构,暂无数据,一梯两户,无,商品房,2020-08-29,普通住宅,暂无数据,非共有,"118.7362962905,32.048081517412",鼓楼,凤凰西街,南京
嘉业阳光城天景苑一期,2021.06.08 成交,620.0,62532.0,650.0,194,2,16,30,5108,2室2厅1厨1卫,低楼层 (共16层),99.15㎡,平层,暂无数据,板楼,南,2009,其他,钢混结构,暂无数据,两梯三户,有,商品房,2020-11-27,普通住宅,暂无数据,共有,"118.739614,32.002872",建邺,奥体,南京
泰莱枫尚,2021.05.23 成交,41.0,9243.0,43.5,248,9,18,4,2531,1室1厅1厨1卫,低楼层 (共33层),44.36㎡,平层,暂无数据,板楼,南,2015,精装,钢混结构,集中供暖,一梯两户,有,商品房,2020-09-17,普通住宅,暂无数据,共有,"123.443769,41.692982",浑南,新市府,沈阳
万达文华公馆,2021.01.22 成交,212.0,16184.0,215.0,177,5,35,7,1654,3室2厅1厨2卫,中楼层 (共17层),131㎡,平层,暂无数据,板楼,南 北,2014,其他,钢混结构,暂无数据,两梯两户,有,商品房,2020-07-30,普通住宅,暂无数据,共有,"125.29565488833,43.87551930385",朝阳区,红旗,长春
昔阳南里,2021.11.01 成交,128.0,25969.0,129.0,11,2,4,8,327,1室1厅1厨1卫,中楼层 (共6层),49.29㎡,平层,暂无数据,塔楼,南,未知,简装,混合结构,集中供暖,一梯四户,无,商品房,2021-10-22,普通住宅,满五年,非共有,"117.133169,39.138823",南开,向阳路,天津
鑫丰雍景豪城,2021.01.14 成交,89.0,14706.0,93.0,37,2,3,3,960,2室1厅1厨1卫,中楼层 (共27层),60.52㎡,平层,暂无数据,板楼,南,2012,精装,钢混结构,集中供暖,一梯三户,有,商品房,2020-12-09,普通住宅,暂无数据,非共有,"123.386171,41.81813",铁西,北一路,沈阳
招商天地华府,2021.04.19 成交,108.0,13783.0,108.5,81,8,28,6,2167,2室2厅1厨1卫,高楼层 (共27层),78㎡,平层,暂无数据,板塔结合,南,2018,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-01-29,普通住宅,暂无数据,非共有,"113.63676823385,34.681553980094",二七,万客来,郑州
君贵东方瑞景,2021.10.31 成交,155.0,13902.0,156.0,2,0,0,0,8,3室1厅1厨1卫,高楼层 (共32层),111.5㎡,平层,暂无数据,板楼,南 北,未知,精装,钢混结构,暂无数据,两梯三户,有,商品房,2021-10-30,普通住宅,暂无数据,非共有,"126.604197,45.725177",南岗,哈西商圈,哈尔滨
居华里,2022.03.01 成交,307.0,30460.0,319.0,112,4,65,39,5191,3室1厅1厨1卫,中楼层 (共11层),100.79㎡,平层,66.6㎡,板楼,南 北,未知,精装,钢混结构,集中供暖,两梯十二户,有,商品房,2021-11-10,普通住宅,满五年,非共有,"117.151072,39.084677",南开,华苑,天津
瑞海花园D区,2021.05.07 成交,110.0,12043.0,110.0,339,2,18,7,2647,2室2厅1厨1卫,高楼层 (共16层),91.34㎡,平层,72.36㎡,板楼,南,2005,精装,钢混结构,集中供暖,一梯两户,有,商品房,2020-06-03,普通住宅,满五年,共有,"120.13253,35.928815",黄岛,东方影都,青岛
汇嘉新园南区,2021.01.08 成交,159.0,23290.0,163.0,186,4,9,1,1201,2室2厅1厨1卫,低楼层 (共18层),68.13㎡,平层,53.82㎡,板楼,南,2007,精装,混合结构,暂无数据,两梯四户,有,商品房,2020-07-07,普通住宅,满五年,非共有,"121.511251,29.942578",江北区,洪塘,宁波
春和景明一期,2021.08.07 成交,92.0,17206.0,93.8,20,0,4,12,970,1室1厅1厨1卫,低楼层 (共12层),53.47㎡,平层,38.98㎡,板楼,北,2011,简装,钢混结构,集中供暖,一梯四户,有,商品房,2021-07-19,普通住宅,满两年,非共有,"120.444287,36.184234",李沧,下王埠,青岛
国税局小区,2021.10.17 成交,81.0,8266.0,83.0,98,3,15,0,456,3室1厅1厨1卫,中楼层 (共5层),98㎡,平层,暂无数据,板楼,南 北,未知,简装,混合结构,集中供暖,一梯两户,暂无数据,商品房,2021-07-12,普通住宅,满五年,非共有,"114.868845,38.041261",藁城,藁城市,石家庄
万达广场东西区,2022.01.03 成交,109.0,12085.0,112.0,106,3,22,5,1601,2室2厅1厨1卫,中楼层 (共33层),90.2㎡,平层,71.78㎡,板楼,南,2012,简装,钢混结构,集中供暖,两梯四户,有,商品房,2021-09-19,普通住宅,满五年,非共有,"113.607372,34.750865",中原区,中原万达,郑州
碧桂园银河城星座,2021.08.08 成交,84.0,10244.0,90.5,140,8,64,55,7760,2室1厅1厨2卫,中楼层 (共30层),81.81㎡,平层,暂无数据,板楼,南 西 北,2012,精装,钢混结构,集中供暖,一梯三户,有,商品房,2021-03-22,普通住宅,暂无数据,非共有,"123.345979,41.767558",于洪,于洪新城,沈阳
远洋广场,2022.01.08 成交,177.0,22635.0,179.0,109,3,14,11,1198,2室1厅1厨1卫,高楼层 (共30层),78.2㎡,平层,暂无数据,板楼,南,2012,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-09-22,普通住宅,满两年,非共有,"121.588253,38.997396",甘井子,华南,大连
江南鸿郡,2021.10.02 成交,110.0,7705.0,117.0,525,8,19,8,3279,3室2厅1厨2卫,低楼层 (共7层),142.77㎡,平层,暂无数据,板楼,南 北,2012,简装,钢混结构,集中供暖,一梯两户,有,商品房,2020-04-26,普通住宅,满两年,共有,"114.519281,38.192922",正定,正定县,石家庄
龙亭家园,2021.12.23 成交,398.0,43949.0,405.0,415,27,30,73,8817,2室1厅1厨1卫,高楼层 (共30层),90.56㎡,平层,暂无数据,塔楼,南,未知,精装,钢混结构,集中供暖,三梯八户,有,商品房,2020-11-03,普通住宅,满五年,共有,"117.189335,39.150805",南开,鼓楼街,天津
科技绿苑,2021.04.06 成交,150.0,11387.0,152.0,133,2,9,9,2273,4室1厅1厨1卫,低楼层 (共7层),131.74㎡,平层,暂无数据,板楼,南,1998,简装,钢混结构,集中供暖,一梯两户,无,商品房,2020-11-24,普通住宅,暂无数据,非共有,"113.62197058822,34.75046892831",中原,郑州晚报社,郑州
明华香峪兰溪一期,2021.03.06 成交,54.0,8446.0,55.5,183,1,6,12,2230,2室2厅1厨1卫,低楼层 (共18层),63.94㎡,平层,暂无数据,板楼,南 北,2011,精装,钢混结构,集中供暖,一梯四户,有,商品房,2020-09-05,普通住宅,暂无数据,非共有,"123.439372,41.92964",沈北新区,道义,沈阳
正商明钻,2021.03.29 成交,115.0,12826.0,117.0,29,4,18,6,2027,2室2厅1厨1卫,高楼层 (共21层),89.51㎡,平层,69.05㎡,板塔结合,南,2011,精装,钢混结构,集中供暖,两梯五户,有,商品房,2021-02-28,普通住宅,暂无数据,非共有,"113.610533,34.788651",中原,五龙口,郑州
永威东棠,2021.06.16 成交,288.0,30639.0,293.0,108,1,34,25,5006,2室2厅1厨1卫,低楼层 (共25层),94㎡,平层,暂无数据,板楼,南,2013,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-01,普通住宅,暂无数据,非共有,"113.752228,34.765346",郑东新区,郑州东站,郑州
