小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
盛世长安,2021.02.01 成交,167.0,18123.0,170.0,82,2,7,21,4146,2室2厅1厨1卫,高楼层 (共24层),92.15㎡,平层,暂无数据,板楼,南 北,2011,精装,钢混结构,集中供暖,一梯四户,暂无数据,商品房,2020-11-12,普通住宅,满五年,非共有,"114.55852255331,38.062289206766",长安,翟营,石家庄
同仁街（普兰店）,2022.02.18 成交,10.0,1787.0,11.0,305,7,1,6,1607,2室1厅1厨1卫,高楼层 (共7层),55.99㎡,平层,暂无数据,板楼,南 北,2000,简装,混合结构,集中供暖,一梯一户,无,商品房,2021-04-20,普通住宅,暂无数据,共有,"121.97447420888,39.411265713278",普兰店,普兰店,大连
洪武路,2022.02.14 成交,270.0,46432.0,288.0,48,2,13,19,1273,2室1厅1厨1卫,低楼层 (共8层),58.15㎡,平层,47.64㎡,板塔结合,南 北 西,1991,简装,砖混结构,暂无数据,一梯两户,无,商品房,2021-12-29,普通住宅,满五年,非共有,"118.793563,32.038749",秦淮,新街口,南京
桑园新村北区,2021.03.14 成交,341.0,41001.0,345.0,327,7,14,13,3160,3室2厅1厨2卫,高楼层 (共7层),83.17㎡,复式,暂无数据,板楼,南,2001,其他,混合结构,暂无数据,一梯两户,无,商品房,2020-04-22,普通住宅,满两年,非共有,"121.567845,29.846451",鄞州区,中河,宁波
中粮祥云,2021.06.05 成交,458.0,32453.0,460.0,103,0,13,9,2795,4室2厅1厨2卫,低楼层 (共12层),141.13㎡,平层,暂无数据,板楼,南 北,2018,精装,钢混结构,暂无数据,一梯三户,有,商品房,2021-02-23,普通住宅,暂无数据,共有,"118.903569,31.921618",江宁,江宁大学城,南京
兴隆南里,2021.09.10 成交,295.0,96029.0,300.0,20,3,36,9,1950,1室1厅1厨1卫,低楼层 (共7层),30.72㎡,平层,暂无数据,板楼,南,未知,简装,钢混结构,集中供暖,一梯九户,无,商品房,2021-08-22,普通住宅,满五年,非共有,"117.197632,39.129649",和平,劝业场,天津
招商花园坊,2021.05.03 成交,38.0,10056.0,37.0,72,4,7,2,1330,1室1厅1厨1卫,中楼层 (共7层),37.79㎡,平层,暂无数据,板楼,西北,2018,其他,钢混结构,暂无数据,两梯二十户,有,商品房,2021-02-21,酒店式公寓,暂无数据,非共有,"118.714878,32.189908",浦口,高新区,南京
阳信路小区,2021.08.28 成交,99.0,15220.0,106.0,12,1,2,5,287,2室1厅1厨1卫,高楼层 (共6层),64.72㎡,平层,57.08㎡,板楼,南 北,未知,简装,砖混结构,集中供暖,一梯两户,无,商品房,2021-08-17,普通住宅,满五年,非共有,"120.33588801817,36.082017893255",市北,信息城,青岛
合生杭州湾国际新城三期,2021.04.07 成交,93.0,9636.0,97.0,30,3,1,0,473,3室2厅1厨2卫,低楼层 (共26层),96㎡,平层,暂无数据,板塔结合,南,2019,其他,框架结构,暂无数据,两梯四户,有,商品房,2021-03-08,普通住宅,暂无数据,非共有,"121.21478168916,30.328924669488",杭州湾新区,杭州湾新区,宁波
仁和家园,2022.03.10 成交,35.0,5854.0,37.8,121,3,20,8,920,2室1厅1厨1卫,低楼层 (共7层),58.94㎡,平层,暂无数据,板楼,南 北,1992,精装,砖混结构,暂无数据,一梯两户,无,商品房,2021-11-10,普通住宅,暂无数据,非共有,"126.703245,45.695391",香坊,动力区,哈尔滨
白塔小区,2021.04.04 成交,22.0,5536.0,21.8,512,5,6,8,1580,1室1厅1厨1卫,高楼层 (共7层),38.84㎡,平层,暂无数据,板楼,东,1997,简装,砖混结构,集中供暖,一梯一户,无,商品房,2019-11-10,普通住宅,暂无数据,共有,"123.46101271814,41.812742152731",大东,东中街,沈阳
德盈大厦,2021.03.21 成交,222.0,44543.0,228.0,184,2,9,4,1659,2室2厅1厨1卫,高楼层 (共21层),49.84㎡,复式,暂无数据,塔楼,南,2006,其他,钢混结构,暂无数据,五梯二十四户,有,商品房,2020-09-19,普通住宅,暂无数据,共有,"118.745092,32.033528",建邺,万达广场,南京
西苑新区,2021.08.21 成交,66.0,14853.0,67.5,3,1,3,1,146,1室1厅1厨1卫,中楼层 (共7层),44.27㎡,暂无数据,暂无数据,板楼,南,2000,毛坯,混合结构,集中供暖,一梯三户,无,房改房,2021-08-19,普通住宅,暂无数据,非共有,"121.561264,38.922567",沙河口,马栏,大连
港湾观海,2021.03.02 成交,99.0,8332.0,101.0,8,1,1,5,631,3室1厅1厨2卫,低楼层 (共25层),117.98㎡,平层,暂无数据,板楼,南 北,2013,精装,钢混结构,集中供暖,两梯六户,有,商品房,2021-02-22,普通住宅,满两年,共有,"121.866011,39.061312",开发区,金湾新城,大连
景瑞花园,2021.09.21 成交,82.0,7901.0,82.0,1,0,1,0,27,3室2厅1厨1卫,中楼层 (共15层),103.79㎡,平层,暂无数据,板楼,南,未知,精装,钢混结构,集中供暖,两梯五户,有,商品房,2021-09-21,普通住宅,满两年,非共有,"117.110442,39.416969",武清,武清其它,天津
世茂红墅台,2021.05.19 成交,148.0,16472.0,148.0,1,0,0,0,180,3室2厅1厨1卫,中楼层 (共11层),89.85㎡,暂无数据,暂无数据,板楼,南,2017,其他,钢混结构,集中供暖,一梯两户,暂无数据,商品房,2021-05-19,普通住宅,暂无数据,非共有,"120.30787981769,36.284297065677",城阳,高新区,青岛
孝闻街73弄小区,2021.03.14 成交,190.0,35186.0,193.0,179,7,8,8,2225,2室1厅1厨1卫,中楼层 (共7层),54㎡,平层,52㎡,板楼,南,1990,简装,混合结构,暂无数据,一梯三户,无,商品房,2020-09-16,普通住宅,满五年,共有,"121.549146,29.883048",海曙区,鼓楼,宁波
福典人家,2021.08.25 成交,180.0,20074.0,183.0,141,2,16,9,2250,2室2厅1厨1卫,高楼层 (共6层),89.67㎡,平层,暂无数据,板楼,南 北,2006,精装,钢混结构,集中供暖,一梯两户,无,商品房,2021-04-07,普通住宅,满五年,非共有,"121.555078,38.957225",甘井子,锦华,大连
友谊公寓,2021.09.17 成交,175.0,23522.0,181.0,85,3,10,34,2891,2室1厅1厨1卫,高楼层 (共7层),74.4㎡,平层,暂无数据,板楼,东 西 北,未知,精装,钢混结构,集中供暖,一梯四户,无,商品房,2021-06-24,普通住宅,暂无数据,非共有,"117.214434,39.098331",河西,越秀路,天津
盛世御城2区,2022.01.03 成交,245.0,14429.0,236.0,40,2,22,9,1001,3室2厅1厨2卫,中楼层 (共32层),169.8㎡,平层,暂无数据,板楼,南,未知,毛坯,钢混结构,集中供暖,两梯两户,有,商品房,2021-11-25,普通住宅,暂无数据,非共有,"114.442228,38.019403",桥西,玉村,石家庄
涨浦景苑,2021.07.19 成交,202.0,29576.0,206.0,210,7,34,35,5287,2室2厅1厨1卫,高楼层 (共14层),68.3㎡,平层,52.65㎡,板塔结合,南,2012,简装,钢混结构,暂无数据,两梯四户,有,商品房,2020-12-22,普通住宅,满五年,共有,"121.614471,29.901348",鄞州区,新明,宁波
民乐小区（胜利桥北商圈）,2021.10.11 成交,114.0,16331.0,115.0,1,0,1,0,3,2室2厅1厨1卫,中楼层 (共5层),69.32㎡,暂无数据,暂无数据,板楼,南 北,1997,其他,混合结构,集中供暖,一梯三户,无,商品房,2021-10-11,普通住宅,暂无数据,非共有,"121.643902,38.935647",西岗,胜利桥北,大连
郑铝社区,2021.03.23 成交,116.0,9280.0,123.0,246,4,2,2,2014,3室2厅1厨1卫,中楼层 (共7层),125㎡,平层,暂无数据,板楼,南 北,2001,简装,混合结构,自供暖,一梯一户,无,商品房,2020-07-21,普通住宅,暂无数据,非共有,"113.607074,34.782366",中原,五龙口,郑州
振华苑(李沧),2022.01.14 成交,155.0,18497.0,157.0,252,15,17,42,4845,2室1厅1厨1卫,中楼层 (共6层),83.8㎡,平层,72.89㎡,板楼,南 北,2010,精装,砖混结构,集中供暖,一梯两户,无,商品房,2021-05-08,普通住宅,满五年,非共有,"120.410458,36.17379",李沧,沧口公园,青岛
中植方洲苑,2021.11.09 成交,76.0,5067.0,83.0,248,2,10,40,3915,3室3厅1厨2卫,高楼层 (共7层),150㎡,复式,暂无数据,板楼,南 北,2001,精装,钢混结构,暂无数据,一梯两户,无,商品房,2021-03-06,普通住宅,暂无数据,非共有,"126.689891,45.767535",南岗,南岗分局十三中,哈尔滨
耀远里,2021.10.17 成交,132.0,40537.0,135.0,93,24,11,6,1108,1室1厅1厨1卫,中楼层 (共7层),32.44㎡,平层,32.44㎡,板楼,西,未知,简装,混合结构,集中供暖,一梯三户,无,商品房,2021-07-17,普通住宅,满五年,非共有,"117.181973,39.137664",南开,兴南街,天津
环湖东里,2022.03.06 成交,90.0,20872.0,93.0,305,10,29,37,4926,1室1厅1厨1卫,高楼层 (共8层),43.12㎡,平层,暂无数据,板楼,西北,未知,简装,钢混结构,集中供暖,一梯五户,无,商品房,2021-05-06,普通住宅,暂无数据,非共有,"117.193172,39.091323",河西,天塔街,天津
美景鸿城二期,2021.01.30 成交,260.0,18186.0,260.0,294,2,16,14,2934,4室2厅1厨2卫,高楼层 (共33层),142.97㎡,平层,暂无数据,板楼,南 北,2012,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-04-12,普通住宅,暂无数据,非共有,"113.725808,34.72474",管城回族区,管南区域,郑州
绿都澜湾樟园,2021.03.16 成交,159.0,16669.0,162.0,9,0,10,3,899,3室2厅1厨1卫,中楼层 (共34层),95.27㎡,平层,暂无数据,塔楼,南 北,2018,简装,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-08,普通住宅,暂无数据,共有,"113.695987,34.680995",管城回族区,管南区域,郑州
和协风格南岸,2022.03.06 成交,480.0,44293.0,495.0,4,2,1,1,99,3室2厅1厨2卫,中楼层 (共17层),108.37㎡,平层,暂无数据,板楼,南,2017,精装,钢混结构,暂无数据,两梯两户,有,商品房,2022-03-03,普通住宅,满两年,非共有,"121.54715774572,29.799195236244",鄞州区,首南,宁波
格林小镇,2021.04.19 成交,47.0,9168.0,47.0,152,4,27,17,3758,1室1厅1厨1卫,低楼层 (共7层),51.05㎡,平层,暂无数据,板楼,南,2004,简装,钢混结构,集中供暖,一梯三户,无,商品房,2020-11-18,普通住宅,暂无数据,非共有,"121.82213087549,39.052375898336",开发区,东山,大连
海尔时代广场,2021.02.22 成交,237.0,26437.0,245.0,933,7,61,51,4874,2室2厅1厨1卫,高楼层 (共18层),89.46㎡,平层,68.96㎡,板楼,南,2014,精装,钢混结构,集中供暖,两梯四户,有,商品房,2018-08-05,普通住宅,满两年,非共有,"120.390577,36.119658",市北,新都心,青岛
豫龙之春,2021.03.30 成交,72.0,6973.0,75.0,141,1,5,3,913,3室2厅1厨1卫,低楼层 (共18层),103.26㎡,平层,82.74㎡,板楼,南,2013,精装,钢混结构,集中供暖,两梯三户,有,商品房,2020-11-09,普通住宅,满两年,非共有,"113.45653931041,34.7729877327",荥阳市,荥阳,郑州
汇宝花园,2021.05.28 成交,132.0,12132.0,135.0,169,3,3,4,2472,3室2厅1厨1卫,高楼层 (共6层),108.81㎡,平层,98.76㎡,板楼,南,2004,其他,混合结构,自供暖,一梯两户,暂无数据,商品房,2020-12-10,普通住宅,满五年,非共有,"113.66706446246,34.807924177705",金水,省中医院,郑州
台山,2021.02.02 成交,108.0,16010.0,115.0,194,1,38,9,2789,3室1厅1厨1卫,中楼层 (共6层),67.46㎡,暂无数据,50㎡,板楼,南 北,1992,精装,混合结构,集中供暖,一梯四户,无,商品房,2020-07-24,普通住宅,满五年,非共有,"121.575751,38.9055",沙河口,南沙,大连
湾里东,2021.01.22 成交,51.0,7530.0,51.0,294,3,8,1,1307,2室1厅1厨1卫,高楼层 (共7层),67.07㎡,平层,暂无数据,板楼,南 北,2005,简装,钢混结构,集中供暖,一梯两户,无,商品房,2020-04-04,普通住宅,满五年,非共有,"121.859963,39.072729",开发区,金湾新城,大连
嘉鲤小区,2021.05.29 成交,270.0,20000.0,275.0,7,1,2,0,142,3室2厅1厨2卫,中楼层 (共32层),135㎡,暂无数据,暂无数据,板楼,南,2013,其他,钢混结构,集中供暖,两梯三户,有,商品房,2021-05-22,普通住宅,暂无数据,非共有,"114.503618,38.045468",桥西,大经,石家庄
逸苑公寓,2021.03.23 成交,304.0,33466.0,310.0,3,1,4,1,232,3室2厅1厨1卫,低楼层 (共7层),90.84㎡,平层,暂无数据,板楼,南,2000,精装,混合结构,暂无数据,一梯四户,无,商品房,2021-03-20,普通住宅,暂无数据,非共有,"121.83223833895,29.906809043819",北仑区,新碶,宁波
南湾营宁康苑,2021.01.23 成交,164.0,19345.0,168.0,165,7,14,21,3109,2室2厅1厨1卫,中楼层 (共6层),84.57㎡,平层,暂无数据,板塔结合,南 北,2007,简装,钢混结构,暂无数据,一梯两户,无,商品房,2020-08-12,普通住宅,暂无数据,共有,"118.9119453419,32.047849799921",栖霞,马群,南京
鲁信南海花园,2021.07.21 成交,168.0,24771.0,172.0,25,4,2,5,1960,2室1厅1厨1卫,低楼层 (共17层),67.66㎡,平层,51.76㎡,板楼,南 北,2013,精装,钢混结构,集中供暖,一梯四户,有,商品房,2021-06-27,普通住宅,满五年,非共有,"120.44885,36.155961",李沧,枣儿山,青岛
双和园,2021.06.15 成交,497.0,42949.0,505.0,51,1,9,50,5894,3室2厅1厨1卫,中楼层 (共18层),115.72㎡,平层,暂无数据,板塔结合,南 北,2005,简装,钢混结构,暂无数据,两梯四户,有,商品房,2021-04-25,普通住宅,暂无数据,非共有,"118.72964,31.987717",建邺,奥体,南京
维也纳森林,2021.11.16 成交,165.0,18588.0,169.0,12,0,2,3,241,2室2厅1厨1卫,高楼层 (共6层),88.77㎡,平层,暂无数据,板楼,南,未知,精装,砖混结构,集中供暖,两梯两户,有,商品房,2021-11-05,普通住宅,满两年,非共有,"113.70400579029,34.821875797124",金水区,汽配大世界,郑州
三联小区,2021.03.27 成交,39.0,6000.0,39.5,22,5,1,0,315,2室1厅1厨1卫,低楼层 (共7层),65㎡,暂无数据,暂无数据,暂无数据,南 北,1996,简装,混合结构,暂无数据,一梯两户,无,商品房,2021-03-06,普通住宅,暂无数据,非共有,"120.01076307517,36.299067819114",胶州,胶州,青岛
万龙第五城B区,2021.05.03 成交,96.0,10793.0,97.0,1,0,0,0,87,2室1厅1厨1卫,中楼层 (共6层),88.58㎡,平层,暂无数据,板楼,南 北,2008,其他,混合结构,暂无数据,一梯两户,暂无数据,商品房,2021-05-03,普通住宅,暂无数据,非共有,"125.307748,43.947716",宽城区,柳影,长春
同曦新贵之都,2021.12.22 成交,87.0,22099.0,96.0,440,8,120,53,4468,1室1厅1厨1卫,中楼层 (共30层),39.37㎡,平层,31.17㎡,塔楼,东,2009,简装,钢混结构,暂无数据,五梯四十户,有,商品房,2020-10-09,普通住宅,满五年,非共有,"118.828412,31.947129",江宁,百家湖,南京
满江北里,2022.02.17 成交,85.0,13446.0,86.0,88,5,11,10,2156,2室1厅1厨1卫,高楼层 (共6层),63.07㎡,平层,暂无数据,板塔结合,东 西,未知,其他,混合结构,集中供暖,一梯三户,无,商品房,2021-11-21,普通住宅,满五年,非共有,"117.261121,39.168122",河北,月牙河,天津
晔园,2021.04.25 成交,242.0,38548.0,245.0,6,0,3,0,640,2室1厅1厨1卫,中楼层 (共6层),62.65㎡,暂无数据,54.22㎡,板塔结合,南,2000,精装,混合结构,暂无数据,一梯两户,无,商品房,2021-04-20,普通住宅,满五年,非共有,"118.7669,32.026263",建邺,南苑,南京
软件园小区,2021.06.16 成交,116.0,16047.0,119.5,24,3,20,3,2160,2室2厅1厨1卫,高楼层 (共6层),72.29㎡,平层,暂无数据,板楼,南 北,2000,简装,混合结构,集中供暖,一梯两户,无,商品房,2021-05-24,普通住宅,满五年,非共有,"121.541116,38.891881",高新园区,软件园,大连
红星澳洋商业广场,2022.02.20 成交,88.0,16727.0,93.0,450,3,1,3,2212,2室2厅1厨2卫,中楼层 (共7层),52.61㎡,复式,37.4㎡,塔楼,东 南,2013,其他,钢结构,暂无数据,两梯七户,有,商品房,2020-11-28,普通住宅,暂无数据,非共有,"121.60228599253,29.845593260414",鄞州区,潘火,宁波
南裕二村,2021.01.19 成交,307.0,29806.0,310.0,9,0,4,1,824,2室2厅1厨1卫,中楼层 (共23层),103㎡,平层,80.17㎡,板楼,南,2015,精装,钢混结构,暂无数据,两梯四户,有,商品房,2021-01-10,普通住宅,满五年,非共有,"121.562118,29.810428",鄞州区,南部商务区,宁波
太康家园,2021.04.17 成交,152.0,21039.0,155.0,39,2,1,2,791,2室1厅1厨1卫,中楼层 (共8层),72.25㎡,平层,63.51㎡,板楼,南 北,2008,其他,混合结构,集中供暖,一梯两户,无,商品房,2021-03-10,普通住宅,暂无数据,非共有,"120.39139815445,36.151854885507",市北,闫家山,青岛
新希望乐城,2021.07.17 成交,103.0,12377.0,105.4,229,5,57,12,2065,3室1厅1厨1卫,低楼层 (共32层),83.06㎡,平层,暂无数据,板楼,南 北,2015,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-12-01,普通住宅,满五年,共有,"121.747922,39.060513",金州,城润,大连
文华苑B区,2022.03.09 成交,60.0,7405.0,63.0,64,1,8,4,526,2室1厅1厨1卫,中楼层 (共6层),81.03㎡,平层,暂无数据,板塔结合,南 北,2000,简装,砖混结构,集中供暖,一梯四户,无,商品房,2022-01-05,普通住宅,暂无数据,非共有,"123.51560673149,41.754111133675",浑南,长青,沈阳
泾河小区,2021.02.20 成交,95.0,13195.0,95.5,1,0,1,1,169,2室1厅1厨1卫,中楼层 (共7层),72㎡,暂无数据,暂无数据,板楼,南 北,1998,其他,混合结构,集中供暖,一梯两户,无,商品房,2021-02-20,普通住宅,暂无数据,非共有,"123.40397588585,41.831815931793",皇姑,北行,沈阳
安苑小区C区,2021.03.07 成交,95.0,10480.0,93.0,249,2,18,39,7877,2室1厅1厨1卫,低楼层 (共20层),90.65㎡,平层,暂无数据,板楼,南,2007,简装,钢混结构,集中供暖,两梯四户,有,商品房,2020-07-02,普通住宅,暂无数据,共有,"114.575917,37.999744",裕华,众美,石家庄
汇泉城3号院,2021.07.03 成交,121.0,11015.0,125.0,29,0,6,0,238,3室2厅1厨1卫,低楼层 (共26层),109.22㎡,平层,暂无数据,板塔结合,南 北,2019,毛坯,钢混结构,集中供暖,两梯四户,有,商品房,2021-06-05,普通住宅,暂无数据,非共有,"113.53169910583,34.731620687632",中原,常西湖,郑州
中环城市广场,2021.08.12 成交,59.0,9346.0,60.5,145,4,46,14,2479,2室1厅1厨1卫,中楼层 (共28层),62.92㎡,平层,暂无数据,板楼,西北,2015,其他,框架结构,集中供暖,两梯四户,有,商品房,2021-03-21,普通住宅,满两年,共有,"121.795639,39.067871",开发区,开发区万达,大连
海脉未来城,2021.07.14 成交,46.0,9746.0,47.5,46,0,11,6,665,1室1厅1厨1卫,高楼层 (共18层),47.2㎡,平层,暂无数据,板楼,南,未知,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-05-30,普通住宅,暂无数据,共有,"121.7427069362,39.078467560234",金州,城润,大连
深蓝半英里,2021.12.22 成交,77.0,10438.0,78.8,63,1,19,5,1237,2室1厅1厨1卫,中楼层 (共18层),73.77㎡,平层,暂无数据,板楼,南 北,2005,简装,钢混结构,集中供暖,一梯四户,有,商品房,2021-10-20,普通住宅,满五年,非共有,"121.81197277291,39.03316890464",开发区,海富,大连
美好里,2021.09.10 成交,122.0,21528.0,128.0,114,7,18,52,3935,2室1厅1厨1卫,高楼层 (共6层),56.58㎡,平层,暂无数据,板楼,南,未知,简装,混合结构,集中供暖,一梯三户,无,商品房,2021-05-19,普通住宅,暂无数据,非共有,"117.242816,39.097463",河西,挂甲寺,天津
春江新城鸿觉坊,2021.05.05 成交,237.0,24497.0,242.0,18,3,3,0,482,3室2厅1厨1卫,低楼层 (共6层),96.75㎡,暂无数据,暂无数据,板楼,南,2005,简装,混合结构,暂无数据,一梯两户,无,商品房,2021-04-18,普通住宅,暂无数据,共有,"118.75898,31.966872",雨花台,铁心桥,南京
双河湾,2021.03.05 成交,78.0,21583.0,79.0,147,15,21,12,2589,1室1厅1厨1卫,低楼层 (共15层),36.14㎡,平层,暂无数据,板楼,东南,2011,精装,钢混结构,集中供暖,两梯九户,有,商品房,2020-10-10,普通住宅,满两年,非共有,"113.734077,34.788843",郑东新区,众意路,郑州
大有恬园二期,2021.06.01 成交,242.0,23102.0,243.6,34,3,8,21,2881,3室2厅1厨1卫,中楼层 (共18层),104.67㎡,平层,暂无数据,板楼,东 南 北,2010,精装,钢混结构,集中供暖,一梯三户,有,商品房,2021-04-29,普通住宅,满五年,非共有,"121.518127,38.889016",高新园区,凌水,大连
领秀朝阳B区,2021.11.19 成交,73.0,11283.0,75.0,17,0,6,6,622,2室1厅1厨1卫,高楼层 (共18层),64.7㎡,平层,暂无数据,板楼,南 北,2012,精装,钢混结构,暂无数据,一梯四户,有,商品房,2021-11-03,普通住宅,暂无数据,非共有,"125.272761,43.859535",朝阳区,红旗,长春
盛宇里,2021.10.31 成交,94.0,16227.0,98.0,69,3,9,14,1072,2室1厅1厨1卫,高楼层 (共6层),57.93㎡,平层,暂无数据,板楼,南 北,未知,精装,混合结构,集中供暖,一梯四户,无,商品房,2021-08-24,普通住宅,满两年,非共有,"117.235579,39.162016",河北,王串场,天津
福临万家一期B区,2021.04.21 成交,134.0,21239.0,135.0,60,0,18,16,3291,1室1厅1厨1卫,高楼层 (共6层),62.81㎡,平层,52.76㎡,板楼,南,2008,精装,混合结构,集中供暖,一梯两户,无,商品房,2021-02-21,普通住宅,满五年,非共有,"120.442198,36.149609",李沧,枣儿山,青岛
新世纪花园,2022.03.07 成交,57.0,9417.0,60.0,366,0,6,15,1957,2室1厅1厨1卫,高楼层 (共6层),60㎡,暂无数据,暂无数据,板塔结合,南 北,未知,简装,钢混结构,暂无数据,一梯两户,无,商品房,2021-03-07,普通住宅,暂无数据,非共有,"118.798334,32.326412",六合,龙池,南京
绿化西街,2021.10.06 成交,48.0,9965.0,49.0,53,3,13,1,396,2室1厅1厨1卫,低楼层 (共7层),48.17㎡,平层,42.73㎡,板楼,西,1988,其他,砖混结构,集中供暖,一梯三户,无,商品房,2021-08-15,普通住宅,暂无数据,共有,"113.62045408649,34.76374603272",中原区,五一公园,郑州
晶城,2021.06.15 成交,176.0,18019.0,183.0,95,3,4,17,2585,3室1厅1厨1卫,中楼层 (共32层),97.68㎡,平层,76.56㎡,板楼,南 北,2015,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-03-13,普通住宅,满两年,非共有,"120.179139,35.981397",黄岛,香江路,青岛
华融蓝海洋望海,2021.10.17 成交,170.0,21577.0,173.0,130,4,28,14,2074,2室1厅1厨1卫,高楼层 (共34层),78.79㎡,平层,暂无数据,板楼,南,2017,简装,钢混结构,集中供暖,两梯四户,有,商品房,2021-06-10,普通住宅,满两年,非共有,"120.351873,36.108072",市北,海云庵,青岛
世纪花园A区,2021.04.19 成交,13.0,9788.0,12.9,157,1,3,0,20647,车位,地下室 (共11层),12.72㎡,暂无数据,12.72㎡,板楼,南,2008,其他,钢混结构,暂无数据,暂无数据,有,商品房,2020-11-14,车库,满五年,共有,"121.601232,29.849388",鄞州区,潘火,宁波
新丽街,2021.01.04 成交,72.0,12045.0,75.5,40,4,1,3,1352,2室1厅1厨1卫,高楼层 (共7层),59.78㎡,平层,暂无数据,板楼,南 北,1992,精装,混合结构,集中供暖,一梯三户,无,商品房,2020-11-26,普通住宅,满五年,非共有,"121.635155,38.892375",西岗,新起屯,大连
祥泰花园B区,2021.01.03 成交,23.0,4592.0,26.0,204,2,8,2,1105,2室1厅1厨1卫,高楼层 (共7层),49㎡,平层,暂无数据,板楼,东 西,2000,精装,混合结构,暂无数据,一梯三户,无,商品房,2020-06-13,普通住宅,暂无数据,非共有,"126.65574824301,45.786145749955",道外,承德广场,哈尔滨
春晖佳苑,2021.03.18 成交,297.0,30488.0,303.0,67,2,7,3,2110,3室2厅1厨1卫,中楼层 (共11层),97.35㎡,平层,暂无数据,板楼,南,2009,精装,钢混结构,暂无数据,一梯两户,有,商品房,2021-01-10,普通住宅,满五年,非共有,"121.524743,29.921724",江北区,江北万达,宁波
建业天筑,2021.12.03 成交,324.0,36528.0,320.0,23,2,4,0,4,2室1厅1厨1卫,低楼层 (共31层),88.7㎡,平层,暂无数据,板楼,南 北,未知,其他,钢混结构,集中供暖,两梯四户,有,商品房,2021-11-11,普通住宅,暂无数据,非共有,"113.77196,34.758597",郑东新区,郑州东站,郑州
凯兴天宝公寓,2021.10.31 成交,363.0,41092.0,370.0,608,5,102,229,15811,2室1厅1厨1卫,中楼层 (共6层),88.34㎡,平层,暂无数据,板楼,南 北,未知,精装,混合结构,集中供暖,两梯一户,有,私产,2020-03-02,普通住宅,满五年,非共有,"117.168251,39.137947",南开,广开街,天津
明园,2021.03.03 成交,170.0,34075.0,172.0,160,7,53,52,7510,2室1厅1厨1卫,中楼层 (共6层),49.89㎡,暂无数据,43.56㎡,板楼,南,1996,其他,混合结构,暂无数据,一梯四户,无,商品房,2020-09-24,普通住宅,满五年,非共有,"118.751888,32.038207",建邺,茶南,南京
景兴西里,2021.12.20 成交,143.0,27436.0,146.0,245,16,35,39,4794,1室1厅1厨1卫,高楼层 (共6层),51.94㎡,平层,暂无数据,板楼,南,未知,简装,混合结构,集中供暖,一梯四户,无,商品房,2021-04-19,普通住宅,满两年,非共有,"117.226692,39.106714",河西,挂甲寺,天津
和达璟城翡翠,2021.03.20 成交,205.0,22437.0,215.0,92,0,10,19,2301,3室2厅1厨1卫,低楼层 (共20层),91.37㎡,平层,暂无数据,板楼,南 西 北,2017,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-12-18,普通住宅,满两年,非共有,"120.482267,36.196061",李沧,东李,青岛
豫航佳苑,2021.05.14 成交,125.0,17508.0,125.0,33,0,5,9,1051,2室1厅1厨1卫,高楼层 (共19层),71.4㎡,平层,51.56㎡,塔楼,南,2014,精装,钢混结构,集中供暖,六梯二十一户,有,商品房,2021-04-12,普通住宅,暂无数据,非共有,"113.746582,34.767086",郑东新区,黄河南路,郑州
罗马假日,2021.05.23 成交,160.0,14461.0,165.0,83,8,4,4,1129,2室1厅1厨1卫,高楼层 (共32层),110.65㎡,平层,87.61㎡,塔楼,东,2011,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-01,普通住宅,满五年,非共有,"113.690411,34.818128",金水,汽配大世界,郑州
保利颐和家园,2021.07.23 成交,78.0,8224.0,82.0,22,3,23,14,1369,2室1厅1厨1卫,低楼层 (共6层),94㎡,平层,暂无数据,板楼,南 北,2005,其他,钢混结构,暂无数据,一梯两户,无,商品房,2021-07-02,普通住宅,暂无数据,非共有,"126.60664,45.721475",南岗,哈西商圈,哈尔滨
碧桂园银河城方糖,2021.04.26 成交,104.0,9866.0,105.0,144,1,31,18,2891,3室2厅1厨1卫,高楼层 (共32层),105.42㎡,平层,暂无数据,板楼,南 北,2016,毛坯,钢混结构,集中供暖,一梯两户,有,商品房,2020-12-03,普通住宅,暂无数据,非共有,"123.338867,41.763244",于洪,于洪新城,沈阳
德源,2021.12.11 成交,489.0,29828.0,498.0,254,1,32,90,12720,4室2厅1厨2卫,高楼层 (共6层),163.94㎡,平层,暂无数据,板楼,南 北,未知,精装,钢混结构,集中供暖,两梯两户,有,商品房,2021-04-02,普通住宅,满五年,非共有,"121.591853,38.906214",沙河口,和平广场,大连
