小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
蓝海港湾百合湾,2022.03.17 成交,203.0,15376.0,210.0,121,1,3,0,9,3室2厅1厨2卫,高楼层 (共34层),132.03㎡,平层,暂无数据,板塔结合,南 北,2014,精装,钢混结构,集中供暖,三梯七户,有,商品房,2021-11-16,普通住宅,暂无数据,非共有,"113.689508,34.731426",管城回族区,二里岗,郑州
大连海湾城四期,2022.03.03 成交,220.0,17052.0,235.0,6,0,1,2,224,3室2厅1厨2卫,中楼层 (共32层),129.02㎡,平层,暂无数据,板楼,南 北,2016,精装,框架结构,集中供暖,两梯四户,有,商品房,2022-02-26,普通住宅,满两年,非共有,"121.753748,39.043388",开发区,华润海中国,大连
英地·天骄华庭二期,2021.12.17 成交,217.0,26051.0,229.0,97,3,36,9,1300,2室2厅1厨1卫,低楼层 (共33层),83.3㎡,平层,59.61㎡,板塔结合,南,2013,精装,钢混结构,集中供暖,两梯五户,有,商品房,2021-09-12,普通住宅,满五年,非共有,"113.681408,34.799246",金水区,文博广场,郑州
南苑小区,2021.07.11 成交,32.0,4223.0,32.0,300,6,9,2,1856,2室1厅1厨1卫,低楼层 (共7层),75.79㎡,平层,暂无数据,板楼,南 北,2000,简装,砖木结构,集中供暖,一梯三户,无,商品房,2020-09-15,普通住宅,暂无数据,非共有,"121.96642630532,39.395702717769",普兰店,普兰店,大连
都市森林一期,2021.01.22 成交,523.0,30222.0,539.0,44,5,20,9,3297,4室2厅1厨2卫,中楼层 (共18层),172.99㎡,平层,暂无数据,板塔结合,南,2015,毛坯,钢混结构,暂无数据,两梯两户,有,商品房,2020-12-10,普通住宅,满两年,非共有,"121.55263046507,29.833733767166",鄞州区,钟公庙,宁波
远洋公馆,2021.10.26 成交,289.0,36606.0,295.0,118,20,20,27,3756,2室1厅1厨1卫,高楼层 (共12层),78.95㎡,平层,67.46㎡,板楼,西南 北,2015,精装,钢混结构,集中供暖,两梯五户,有,商品房,2021-07-01,普通住宅,满两年,非共有,"120.411412,36.074604",市南,辛家庄,青岛
中山门东里,2021.12.02 成交,109.0,17338.0,113.0,120,5,7,10,1336,2室1厅1厨1卫,高楼层 (共7层),62.87㎡,平层,62.87㎡,板楼,南 北,未知,精装,混合结构,集中供暖,一梯三户,无,商品房,2021-08-05,普通住宅,满五年,非共有,"117.276404,39.1126",河东,中山门街,天津
八卦街小区,2021.12.25 成交,49.0,14584.0,52.0,115,5,2,2,715,1室1厅1厨1卫,中楼层 (共9层),33.6㎡,平层,暂无数据,板楼,南,1990,简装,混合结构,集中供暖,一梯四户,无,商品房,2021-09-01,普通住宅,暂无数据,非共有,"123.427486,41.793342",和平,南市场,沈阳
星河御城,2022.02.26 成交,171.0,14099.0,169.0,12,1,6,8,860,2室2厅1厨1卫,高楼层 (共27层),121.29㎡,平层,暂无数据,板楼,南,2014,简装,钢混结构,集中供暖,两梯三户,有,商品房,2022-02-15,普通住宅,满两年,非共有,"114.477674,38.093969",新华,赵陵铺,石家庄
招商海德公园,2022.01.03 成交,171.0,21362.0,175.0,198,2,46,47,5167,2室1厅1厨1卫,低楼层 (共8层),80.05㎡,平层,暂无数据,板楼,南 北,2018,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-06-20,普通住宅,满两年,共有,"121.580604,39.030589",甘井子,体育新城,大连
天茂湖温莎园,2021.05.18 成交,141.0,10921.0,145.0,302,5,61,25,7452,3室3厅1厨2卫,中楼层 (共12层),129.12㎡,平层,暂无数据,板楼,南 北,2012,精装,钢混结构,暂无数据,一梯两户,暂无数据,商品房,2020-07-21,普通住宅,暂无数据,共有,"125.238224,43.764596",高新区,硅谷街南,长春
盛世景园,2021.03.23 成交,112.0,9573.0,115.0,51,3,17,11,1614,3室1厅1厨2卫,高楼层 (共6层),117㎡,暂无数据,暂无数据,板楼,南,2006,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-02-01,普通住宅,暂无数据,非共有,"120.488801,36.311041",城阳,惜福镇,青岛
沈铁胜利佳园,2021.02.04 成交,71.0,16512.0,71.5,38,0,6,1,534,1室1厅1厨1卫,高楼层 (共33层),43㎡,暂无数据,暂无数据,板楼,北,2005,其他,砖混结构,集中供暖,两梯八户,有,商品房,2020-12-28,普通住宅,暂无数据,非共有,"123.39981116166,41.793558274337",和平,太原街,沈阳
一方天鹅湖,2021.01.29 成交,94.0,10159.0,98.0,530,6,101,39,3448,2室1厅1厨1卫,低楼层 (共9层),92.34㎡,平层,暂无数据,板楼,南 北,2016,毛坯,钢混结构,集中供暖,一梯两户,有,商品房,2019-08-18,普通住宅,满两年,共有,"121.831957,39.15099",开发区,高城山,大连
龙河家园,2021.09.04 成交,56.0,5906.0,57.0,80,4,2,1,416,2室1厅1厨1卫,中楼层 (共6层),94.83㎡,平层,暂无数据,板楼,南 北,未知,毛坯,混合结构,集中供暖,一梯两户,暂无数据,商品房,2021-06-16,普通住宅,满五年,共有,"121.25660309875,38.825448039752",旅顺口,旅顺老城区,大连
亚泰国际花园,2021.03.26 成交,138.0,8314.0,148.8,30,5,8,17,1426,3室2厅1厨2卫,低楼层 (共6层),166㎡,错层,暂无数据,板楼,南 北,2008,精装,钢混结构,集中供暖,一梯两户,无,商品房,2021-02-25,普通住宅,暂无数据,非共有,"123.4498,41.721639",浑南,二十一世纪,沈阳
盛世龙城东区,2021.07.25 成交,90.0,7002.0,90.0,156,4,35,2,2087,3室2厅1厨2卫,中楼层 (共17层),128.54㎡,平层,102.28㎡,板塔结合,南 北,未知,精装,砖混结构,自供暖,两梯三户,有,商品房,2021-02-19,普通住宅,满两年,非共有,"113.75572941665,34.405307532312",新郑市,新郑市,郑州
金京花苑,2021.10.08 成交,54.0,8420.0,57.0,949,14,17,32,4968,2室1厅1厨1卫,高楼层 (共7层),63.19㎡,平层,57.55㎡,板塔结合,东南,1998,简装,砖混结构,集中供暖,一梯四户,无,商品房,2019-03-04,普通住宅,满五年,共有,"113.62837442643,34.735832561059",中原区,电力新村,郑州
富民里,2021.09.30 成交,124.0,16092.0,128.0,163,12,103,17,4006,2室1厅1厨1卫,中楼层 (共15层),77.06㎡,平层,65㎡,板塔结合,南,未知,毛坯,钢混结构,集中供暖,两梯四户,有,商品房,2021-04-21,普通住宅,暂无数据,非共有,"117.05733201502,39.37035300677",武清,杨村,天津
海马公园三期,2021.06.07 成交,380.0,29139.0,388.0,70,3,36,41,5436,3室2厅1厨2卫,高楼层 (共24层),130.41㎡,平层,100.9㎡,板塔结合,南 北,2016,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-30,普通住宅,满两年,非共有,"113.77854,34.753818",郑东新区,郑州东站,郑州
华山小区,2021.12.16 成交,41.0,7855.0,42.5,501,1,13,3,2522,1室1厅1厨1卫,低楼层 (共7层),52.2㎡,平层,暂无数据,塔楼,南 北,2005,其他,混合结构,集中供暖,一梯四户,无,商品房,2020-08-03,普通住宅,暂无数据,非共有,"123.405946,41.820517",皇姑,北行,沈阳
春江花城,2021.05.15 成交,540.0,32819.0,535.0,42,2,22,21,3013,4室2厅1厨2卫,中楼层 (共18层),164.54㎡,平层,138㎡,板楼,南,未知,其他,钢混结构,暂无数据,一梯两户,有,商品房,2021-04-04,普通住宅,暂无数据,共有,"121.580184,29.83127",鄞州区,中河,宁波
花溪镇,2022.02.23 成交,36.0,5061.0,36.5,358,8,41,13,3991,2室1厅1厨1卫,中楼层 (共5层),70.15㎡,平层,61.53㎡,塔楼,南 北,2013,毛坯,框架结构,集中供暖,一梯三户,无,商品房,2021-03-03,普通住宅,满五年,非共有,"121.191642,38.826254",旅顺口,旅顺开发区,大连
丽都新城爱丽香舍,2021.05.06 成交,52.0,7258.0,54.0,232,0,21,23,3112,2室1厅1厨1卫,高楼层 (共31层),71.65㎡,平层,暂无数据,板塔结合,南,2013,精装,钢混结构,集中供暖,两梯六户,有,商品房,2020-09-17,普通住宅,暂无数据,共有,"123.24762323303,41.766618018161",铁西,经济技术开发区,沈阳
绿国万象都荟,2021.09.03 成交,94.0,24353.0,95.0,28,1,4,7,638,2室1厅1厨1卫,高楼层 (共12层),38.6㎡,跃层,暂无数据,板楼,西,2017,精装,钢混结构,暂无数据,六梯一百零八户,有,商品房,2021-08-07,酒店式公寓,暂无数据,非共有,"118.803451,32.004948",秦淮,洪家园,南京
金智大厦,2021.04.25 成交,142.0,15603.0,145.0,50,0,22,20,1946,2室1厅1厨1卫,低楼层 (共30层),91.01㎡,平层,71.5㎡,板楼,南,2012,精装,钢混结构,集中供暖,两梯六户,有,商品房,2021-03-07,普通住宅,满两年,非共有,"114.490412,38.045507",桥西,南长,石家庄
湖光山色,2022.01.09 成交,639.0,45029.0,668.0,36,1,5,9,1142,5室2厅1厨3卫,高楼层 (共11层),141.91㎡,复式,121.63㎡,板楼,南 北,2006,精装,钢混结构,集中供暖,两梯两户,有,商品房,2021-12-05,普通住宅,满五年,非共有,"120.43548708527,36.105429502983",市北,同安路,青岛
欣欣家园,2021.10.06 成交,120.0,25562.0,125.0,162,4,7,15,1476,1室1厅1厨1卫,低楼层 (共6层),46.75㎡,平层,暂无数据,板楼,南,未知,精装,钢混结构,暂无数据,一梯两户,无,商品房,2021-04-28,普通住宅,满两年,共有,"121.508341,29.944109",江北区,洪塘,宁波
九州国际,2022.02.21 成交,385.0,39646.0,390.0,351,16,38,23,3477,2室1厅1厨1卫,高楼层 (共34层),97.11㎡,平层,暂无数据,塔楼,西南,未知,精装,钢混结构,集中供暖,三梯六户,有,商品房,2021-03-08,普通住宅,满五年,非共有,"117.185949,39.143764",南开,鼓楼街,天津
龙汇小区,2021.11.23 成交,54.0,5870.0,54.0,1,0,0,0,12,2室1厅1厨1卫,低楼层 (共32层),92㎡,平层,暂无数据,板楼,南 北,未知,其他,钢混结构,暂无数据,一梯两户,暂无数据,商品房,2021-11-23,普通住宅,暂无数据,非共有,"126.96952892598,45.555101667653",阿城区,阿城商圈,哈尔滨
万湫山南路2号,2021.01.05 成交,123.0,16541.0,126.0,101,1,33,14,2503,3室2厅1厨1卫,中楼层 (共4层),74㎡,平层,暂无数据,暂无数据,南,1998,精装,未知结构,暂无数据,一梯两户,无,商品房,2020-09-26,普通住宅,满五年,共有,"121.81095655529,29.885041787806",北仑区,北仑周边,宁波
红旗路75号,2021.08.14 成交,85.0,9940.0,88.0,204,2,5,41,3604,3室1厅1厨1卫,高楼层 (共6层),85.52㎡,平层,84㎡,板楼,南,1993,简装,砖混结构,集中供暖,一梯两户,无,房改房,2021-01-22,普通住宅,满五年,非共有,"113.694823,34.782373",金水区,花园路,郑州
财政厅宿舍,2021.01.09 成交,55.0,9109.0,56.8,50,2,8,10,1114,2室1厅1厨1卫,中楼层 (共6层),60.38㎡,平层,暂无数据,板楼,南,1998,精装,砖混结构,暂无数据,一梯三户,无,商品房,2020-11-21,普通住宅,暂无数据,非共有,"125.29246859482,43.900609325846",绿园区,普阳,长春
中建森林上郡一期,2021.03.17 成交,58.0,6617.0,58.5,60,3,17,24,3565,2室1厅1厨1卫,高楼层 (共33层),86.91㎡,平层,65.53㎡,板楼,南,2017,毛坯,钢混结构,集中供暖,两梯六户,有,商品房,2021-01-17,普通住宅,暂无数据,非共有,"113.854977,34.601023",航空港区,航空港商圈,郑州
中建锦绣城,2021.03.03 成交,176.0,16174.0,175.0,84,0,2,10,2756,3室2厅1厨1卫,低楼层 (共26层),108.82㎡,平层,暂无数据,板楼,南,未知,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-12-10,普通住宅,暂无数据,共有,"120.036505,35.887215",黄岛,胶南,青岛
好民居滨港水岸D区,2021.03.27 成交,51.0,7922.0,53.0,129,1,4,1,653,2室1厅1厨1卫,高楼层 (共28层),64㎡,暂无数据,暂无数据,板楼,西北,2010,简装,钢混结构,暂无数据,两梯四户,有,商品房,2020-11-19,普通住宅,暂无数据,共有,"126.68883901385,45.801720852132",道外,靖宇公园,哈尔滨
未来和枫苑,2021.03.27 成交,110.0,12211.0,125.0,36,0,5,0,489,2室1厅1厨1卫,中楼层 (共18层),90.09㎡,平层,暂无数据,板楼,南 北,2009,简装,钢混结构,自供暖,一梯两户,无,商品房,2021-02-20,普通住宅,暂无数据,非共有,"113.71646186347,34.729701787179",管城回族区,世纪欢乐园,郑州
中海海港城,2021.03.22 成交,242.0,13045.0,245.0,1,0,1,1,486,3室1厅1厨2卫,低楼层 (共50层),185.13㎡,平层,暂无数据,板楼,南 北,2015,其他,钢混结构,集中供暖,三梯三户,有,商品房,2021-03-22,商住两用,暂无数据,非共有,"121.663175,38.935156",中山,民主广场,大连
芙阁路,2021.09.03 成交,181.0,22502.0,185.0,43,5,3,5,1013,3室1厅1厨1卫,低楼层 (共2层),80.26㎡,平层,暂无数据,板楼,南 北,未知,精装,砖混结构,暂无数据,一梯一户,暂无数据,商品房,2021-07-23,普通住宅,满两年,非共有,"118.855952,31.963758",江宁,东山镇,南京
天茂湖温莎园,2021.11.15 成交,330.0,16837.0,358.0,254,4,8,9,2112,4室3厅1厨2卫,低楼层 (共3层),196㎡,跃层,暂无数据,板楼,南 北,2018,精装,钢混结构,暂无数据,一梯八户,暂无数据,商品房,2021-03-06,别墅,暂无数据,非共有,"125.238224,43.764596",高新区,硅谷街南,长春
滨才城一期,2021.06.30 成交,19.0,5667.0,18.5,4,0,2,1,865,1室1厅1厨1卫,中楼层 (共6层),32.47㎡,暂无数据,暂无数据,板楼,东,2010,其他,钢混结构,暂无数据,一梯六户,无,商品房,2021-06-26,普通住宅,暂无数据,非共有,"126.521353,45.882514",松北,哈尔滨新区,哈尔滨
昌建誉峰,2022.03.17 成交,130.0,14973.0,135.0,370,12,34,17,4213,2室2厅1厨1卫,中楼层 (共25层),86.69㎡,平层,暂无数据,板塔结合,南,2015,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-13,普通住宅,满五年,共有,"113.632233,34.812209",惠济区,南阳路,郑州
奥兰花园,2021.01.28 成交,400.0,27973.0,460.0,74,0,18,14,3186,4室2厅1厨2卫,中楼层 (共18层),143㎡,平层,暂无数据,板楼,南 北,2010,精装,钢混结构,集中供暖,两梯三户,有,商品房,2020-11-16,普通住宅,暂无数据,非共有,"113.77142726445,34.75628236568",郑东新区,郑州东站,郑州
中长小区,2021.04.15 成交,46.0,6186.0,50.0,1,0,1,0,109,2室1厅1厨1卫,中楼层 (共6层),74.37㎡,暂无数据,暂无数据,板楼,北 南,2002,其他,混合结构,集中供暖,一梯两户,无,商品房,2021-04-15,普通住宅,满五年,非共有,"121.731814,39.108953",金州,古城汇金,大连
绿都紫荆华庭雅园,2021.10.30 成交,169.0,17004.0,164.3,52,2,3,6,1020,3室2厅1厨1卫,低楼层 (共34层),99.1㎡,平层,76.24㎡,板楼,西南,未知,精装,钢混结构,集中供暖,两梯五户,有,商品房,2021-09-09,普通住宅,满两年,共有,"113.696507,34.700928",管城回族区,管南区域,郑州
乐嘉茗园A区,2021.06.10 成交,48.0,7329.0,49.5,12,2,2,1,237,2室1厅1厨1卫,高楼层 (共6层),65.5㎡,平层,暂无数据,板楼,南 北,2001,简装,钢混结构,暂无数据,一梯三户,无,商品房,2021-05-30,普通住宅,暂无数据,非共有,"125.314481,43.953918",宽城区,柳影,长春
同心佳园,2021.04.18 成交,175.0,19607.0,176.0,42,1,2,6,1110,2室2厅1厨1卫,高楼层 (共6层),89㎡,平层,暂无数据,板楼,南,2013,其他,钢混结构,暂无数据,一梯两户,无,商品房,2021-03-07,普通住宅,暂无数据,非共有,"118.64779068933,32.064456893606",浦口,江浦街道,南京
银河湾家园,2021.11.18 成交,105.0,16838.0,112.0,182,3,2,0,641,2室1厅1厨1卫,高楼层 (共6层),62.36㎡,平层,62.36㎡,板楼,南,2006,其他,砖混结构,集中供暖,一梯三户,无,商品房,2021-05-20,普通住宅,满五年,共有,"123.40129132807,41.745328453757",和平,长白,沈阳
莲花新城南苑,2021.02.07 成交,197.0,21889.0,202.0,16,0,0,6,1503,3室1厅1厨1卫,中楼层 (共34层),90㎡,暂无数据,暂无数据,板塔结合,南,2012,简装,钢混结构,暂无数据,两梯四户,有,商品房,2021-01-22,普通住宅,暂无数据,共有,"118.72016439775,31.967447138548",建邺,油坊桥,南京
中铁国际花园,2021.09.05 成交,79.0,9046.0,81.0,98,2,2,4,753,2室1厅1厨1卫,高楼层 (共16层),87.34㎡,平层,暂无数据,板楼,南 北,2016,精装,钢混结构,暂无数据,一梯三户,有,商品房,2021-05-30,普通住宅,满两年,非共有,"125.21758,43.837572",汽车产业开发区,长沈路,长春
景骐锦源里,2021.04.06 成交,406.0,29847.0,416.0,283,1,5,1,2993,3室2厅1厨2卫,中楼层 (共14层),135.86㎡,平层,暂无数据,板楼,南,2016,精装,钢混结构,暂无数据,一梯两户,有,商品房,2020-06-28,普通住宅,暂无数据,共有,"121.514824,29.817188",海曙区,石碶,宁波
