小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
正商明钻沁园,2021.04.28 成交,117.0,13173.0,119.0,268,4,21,8,2407,2室2厅1厨1卫,高楼层 (共28层),88.67㎡,平层,暂无数据,塔楼,南,2015,其他,钢混结构,集中供暖,两梯四户,有,商品房,2020-08-04,普通住宅,满五年,非共有,"113.608208,34.809089",高新,五龙口,郑州
远洋广场,2021.07.20 成交,95.0,17895.0,97.0,26,2,13,20,2295,1室1厅1厨1卫,高楼层 (共30层),53.09㎡,平层,暂无数据,塔楼,东南,2011,精装,钢混结构,集中供暖,三梯十四户,有,商品房,2021-06-24,普通住宅,满五年,非共有,"121.588253,38.997396",甘井子,华南,大连
福园,2021.12.30 成交,177.0,29550.0,185.0,95,3,12,20,2002,3室1厅1厨1卫,低楼层 (共7层),59.9㎡,平层,暂无数据,板楼,南 北,1995,简装,砖混结构,暂无数据,一梯两户,无,房改房,2021-09-27,普通住宅,暂无数据,非共有,"118.75589605876,32.035791269839",建邺,湖西街,南京
万科城市之光,2021.06.19 成交,272.0,24728.0,280.0,10,2,5,0,467,3室2厅1厨2卫,中楼层 (共5层),110㎡,平层,暂无数据,板楼,南 北,2017,精装,钢混结构,集中供暖,一梯两户,暂无数据,商品房,2021-06-09,普通住宅,暂无数据,非共有,"121.519742,38.981371",甘井子,美林园,大连
泰华林家园,2021.11.02 成交,30.0,5336.0,34.5,160,2,31,2,1036,1室1厅1厨1卫,高楼层 (共6层),56.23㎡,平层,暂无数据,板楼,南 北,2009,简装,混合结构,集中供暖,一梯三户,无,商品房,2021-05-27,普通住宅,暂无数据,非共有,"123.38036917718,41.882430073538",于洪,荷兰村,沈阳
行云路82院,2022.02.22 成交,161.0,9893.0,165.0,106,4,20,14,1469,4室2厅1厨2卫,低楼层 (共7层),162.24㎡,平层,147.29㎡,板楼,南,2006,简装,钢混结构,自供暖,一梯两户,无,商品房,2021-11-09,普通住宅,满五年,非共有,"113.65582015366,34.722988147283",二七区,老航院,郑州
凤凰城,2021.04.05 成交,131.0,14766.0,135.0,6,1,10,4,1031,2室2厅1厨1卫,高楼层 (共18层),88.45㎡,平层,暂无数据,板楼,南,2007,简装,钢混结构,集中供暖,两梯三户,有,商品房,2021-03-30,普通住宅,暂无数据,非共有,"114.559844,38.00628",裕华,众美,石家庄
福岭嘉苑G区,2021.03.17 成交,203.0,23605.0,210.0,119,1,23,13,2829,2室1厅1厨1卫,高楼层 (共6层),86㎡,平层,75.71㎡,板楼,南 北,2004,精装,混合结构,集中供暖,一梯两户,无,商品房,2020-11-19,普通住宅,满五年,非共有,"120.41416489532,36.122436219347",市北,合肥路佳世客,青岛
天辰新苑,2021.09.06 成交,101.0,16703.0,103.5,288,9,15,5,1213,1室1厅1厨1卫,低楼层 (共27层),60.47㎡,平层,暂无数据,暂无数据,南,未知,简装,钢混结构,集中供暖,两梯四户,有,商品房,2020-11-23,普通住宅,满两年,共有,"117.17268386816,39.19179055573",北辰,天穆镇,天津
水岸花都,2021.05.16 成交,78.0,7331.0,80.0,48,1,1,2,509,3室2厅1厨1卫,中楼层 (共7层),106㎡,平层,暂无数据,板楼,北 南,未知,精装,钢混结构,集中供暖,一梯两户,无,商品房,2021-03-30,普通住宅,暂无数据,非共有,"114.71367045136,38.359484453755",新乐,新乐市,石家庄
恒大城一期,2021.08.03 成交,76.0,10104.0,80.0,129,13,21,4,1517,2室2厅1厨1卫,中楼层 (共11层),75.22㎡,平层,暂无数据,板塔结合,西南,2014,精装,钢混结构,集中供暖,一梯四户,有,商品房,2021-03-28,普通住宅,满五年,共有,"123.406988,41.882667",于洪,西三台子,沈阳
银亿万万城,2022.01.14 成交,78.0,7908.0,82.0,443,3,21,18,3128,3室1厅1厨1卫,中楼层 (共6层),98.64㎡,平层,暂无数据,板楼,南 北,2008,精装,钢混结构,集中供暖,一梯两户,无,商品房,2020-10-28,普通住宅,暂无数据,共有,"123.40663080575,41.890875210989",于洪,西三台子,沈阳
锦泉源D2区,2021.05.18 成交,79.0,16583.0,79.8,13,1,3,2,954,1室1厅1厨1卫,中楼层 (共5层),47.34㎡,平层,40.54㎡,板楼,南,2008,精装,钢混结构,集中供暖,一梯三户,无,商品房,2021-05-06,普通住宅,满五年,非共有,"121.622055,39.015105",甘井子,泉水锦泉源,大连
海星花园,2021.04.29 成交,114.0,12685.0,113.5,29,2,14,4,1211,2室1厅1厨1卫,低楼层 (共7层),89.48㎡,平层,79.37㎡,板楼,南 北,1997,其他,混合结构,集中供暖,一梯两户,无,商品房,2021-04-01,普通住宅,满五年,非共有,"113.72048303286,34.77032247715",金水,未来大厦,郑州
唐岛金湾,2021.04.05 成交,673.0,23003.0,700.0,47,0,17,15,3589,5室2厅1厨3卫,低楼层 (共4层),292.49㎡,错层,暂无数据,板塔结合,南,2013,毛坯,钢混结构,集中供暖,一梯两户,有,商品房,2021-02-18,普通住宅,满两年,共有,"120.175065,35.940008",黄岛,石油大学,青岛
海尚明珠,2021.03.08 成交,94.0,10805.0,98.0,174,1,4,7,1511,2室1厅1厨1卫,高楼层 (共15层),87㎡,平层,暂无数据,板楼,南 北,2012,简装,钢混结构,集中供暖,两梯三户,有,商品房,2020-09-15,普通住宅,暂无数据,非共有,"121.405208,38.830394",旅顺口,龙王塘,大连
华艳新村,2021.06.24 成交,202.0,32320.0,205.1,46,2,2,0,491,2室1厅1厨1卫,高楼层 (共7层),62.44㎡,平层,62.44㎡,板楼,南,1995,简装,混合结构,暂无数据,一梯两户,无,商品房,2021-05-09,普通住宅,满五年,非共有,"121.845701,29.913648",北仑区,新碶,宁波
汉飞金沙国际,2021.06.19 成交,112.0,14080.0,113.0,217,19,28,33,3658,2室2厅1厨1卫,低楼层 (共34层),79.55㎡,平层,58.75㎡,板塔结合,南,2011,精装,钢混结构,自供暖,两梯四户,有,商品房,2020-11-15,普通住宅,满五年,非共有,"113.65296451735,34.77056932572",金水,沙口路,郑州
绿城紫薇广场丽园,2021.08.23 成交,243.0,17994.0,240.0,26,1,19,0,356,3室2厅1厨1卫,低楼层 (共18层),135.05㎡,平层,暂无数据,塔楼,南,未知,精装,框架结构,集中供暖,两梯三户,有,商品房,2021-07-28,普通住宅,满两年,非共有,"120.04435309801,36.273028858258",胶州,胶州新城区,青岛
博信双E港,2021.02.25 成交,39.0,9354.0,42.0,296,0,13,10,2802,1室1厅1厨1卫,中楼层 (共33层),41.16㎡,平层,暂无数据,板楼,西北,2009,其他,钢混结构,集中供暖,两梯六户,有,商品房,2020-05-05,普通住宅,暂无数据,共有,"123.47174,41.713712",浑南,新市府,沈阳
蓝郡名邸,2021.08.07 成交,168.0,17228.0,175.0,333,3,22,46,6678,2室2厅1厨1卫,中楼层 (共24层),97.52㎡,平层,暂无数据,板楼,南,2011,精装,钢混结构,集中供暖,两梯三户,有,商品房,2020-09-09,普通住宅,暂无数据,非共有,"114.582326,38.024463",裕华,大马村,石家庄
关爱小区-南区,2022.02.19 成交,155.0,24685.0,161.0,258,15,29,13,2153,2室1厅1厨1卫,高楼层 (共6层),62.59㎡,平层,55.77㎡,板楼,南,2003,精装,混合结构,暂无数据,一梯两户,无,商品房,2021-06-06,普通住宅,暂无数据,非共有,"121.502903,29.887859",海曙区,高桥,宁波
海逸名门,2021.05.02 成交,277.0,18246.0,282.0,27,2,20,9,2077,3室1厅1厨2卫,中楼层 (共25层),151.82㎡,平层,116.04㎡,板塔结合,西,2005,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-04-06,普通住宅,满两年,非共有,"113.739987,34.780028",郑东新区,CBD,郑州
外港新村,2021.12.25 成交,172.0,27742.0,180.0,81,2,5,4,879,2室1厅1厨1卫,低楼层 (共4层),62㎡,平层,暂无数据,板楼,南 北,2001,简装,钢混结构,暂无数据,一梯两户,无,房改房,2021-10-06,普通住宅,满五年,非共有,"118.85635235071,31.951020869428",江宁,东山镇,南京
钟山晶典苑,2021.01.27 成交,390.0,30911.0,390.0,13,0,1,0,460,3室2厅1厨2卫,低楼层 (共14层),126.17㎡,暂无数据,暂无数据,板塔结合,南,2010,其他,钢混结构,暂无数据,两梯两户,有,商品房,2021-01-15,普通住宅,暂无数据,共有,"118.917227,32.074251",栖霞,马群,南京
中商万豪,2021.01.16 成交,159.0,33837.0,165.0,224,12,8,16,2224,1室1厅1厨1卫,中楼层 (共57层),46.99㎡,平层,暂无数据,板楼,南,2010,精装,钢混结构,暂无数据,九梯三十九户,有,商品房,2020-06-07,普通住宅,暂无数据,非共有,"118.77627990373,32.075681170992",鼓楼,湖南路,南京
五二三厂,2022.03.05 成交,36.0,12061.0,39.5,1,0,1,0,8,1室1厅1厨1卫,高楼层 (共5层),29.6㎡,暂无数据,暂无数据,板楼,南,1988,其他,混合结构,集中供暖,一梯三十户,无,商品房,2022-03-04,普通住宅,暂无数据,非共有,"121.66142,38.99364",甘井子,甘井子,大连
碧桂园学府壹号,2022.02.23 成交,54.0,8688.0,54.0,387,11,36,29,3777,1室2厅1厨1卫,中楼层 (共29层),62.16㎡,平层,暂无数据,板塔结合,南,2017,精装,钢混结构,集中供暖,一梯三户,有,商品房,2021-02-02,普通住宅,暂无数据,非共有,"123.41100287854,41.901381222957",皇姑,四台子,沈阳
锦绣华城,2021.02.23 成交,76.0,11383.0,80.0,2,0,1,1,278,2室1厅1厨1卫,高楼层 (共28层),66.77㎡,平层,暂无数据,板楼,南,2015,其他,钢混结构,暂无数据,两梯三户,有,商品房,2021-02-21,普通住宅,暂无数据,共有,"126.62926348589,45.674778465246",南岗,哈南商圈,哈尔滨
卓达书香园一区,2021.07.12 成交,123.0,15094.0,128.0,8,2,2,9,621,2室2厅1厨1卫,中楼层 (共7层),81.49㎡,平层,暂无数据,板楼,南 北,1999,其他,混合结构,集中供暖,一梯两户,无,商品房,2021-07-05,普通住宅,满五年,共有,"114.56722077506,38.014907922032",裕华,裕兴,石家庄
海韵嘉园,2021.05.30 成交,220.0,15995.0,236.0,20,0,5,3,1155,3室2厅1厨2卫,低楼层 (共10层),137.55㎡,平层,暂无数据,板楼,南 北,2004,简装,混合结构,集中供暖,一梯两户,有,商品房,2021-05-11,普通住宅,暂无数据,非共有,"120.23825336941,35.962229181025",黄岛,金沙滩,青岛
润城时光里,2021.06.16 成交,217.0,15839.0,225.0,90,2,6,9,1954,4室2厅1厨2卫,低楼层 (共27层),136.5㎡,平层,暂无数据,塔楼,南,2015,其他,钢混结构,集中供暖,两梯三户,有,商品房,2021-03-18,普通住宅,满五年,非共有,"113.738227,34.742946",郑东新区,通泰路,郑州
黄埔花园,2021.01.18 成交,401.0,41969.0,408.0,32,1,10,2,1389,2室2厅1厨1卫,中楼层 (共7层),95.5㎡,平层,暂无数据,板楼,南,未知,其他,钢混结构,暂无数据,一梯两户,暂无数据,商品房,2020-12-18,普通住宅,暂无数据,非共有,"118.818928,32.048809",玄武,后宰门,南京
协昌里一条,2021.09.09 成交,181.0,84699.0,182.0,2,0,1,5,104,1室0厅0厨0卫,低楼层 (共1层),21.37㎡,暂无数据,12.92㎡,暂无数据,西,未知,简装,未知结构,暂无数据,一梯两户,暂无数据,公产房,2021-09-08,普通住宅,暂无数据,非共有,"117.195089,39.129398",和平,劝业场,天津
绿都紫荆华庭晴园,2021.04.12 成交,148.0,16461.0,150.0,348,3,22,19,4419,3室2厅1厨1卫,低楼层 (共34层),89.79㎡,平层,暂无数据,板塔结合,西南,2018,简装,钢混结构,集中供暖,两梯四户,有,商品房,2020-04-30,普通住宅,暂无数据,非共有,"113.68553843338,34.70354322214",管城回族区,万客来,郑州
柏林现代城,2021.12.10 成交,39.0,4551.0,40.0,92,2,5,7,886,2室2厅1厨1卫,高楼层 (共6层),85.7㎡,平层,暂无数据,板楼,东南,未知,简装,钢混结构,集中供暖,一梯两户,无,商品房,2021-09-09,普通住宅,满五年,非共有,"123.36610845762,41.902464839151",于洪,造化,沈阳
和会街,2021.12.18 成交,213.0,45787.0,230.0,132,3,28,6,777,2室1厅1厨1卫,低楼层 (共5层),46.52㎡,平层,39.05㎡,暂无数据,南 北,1981,简装,未知结构,暂无数据,一梯两户,暂无数据,房改房,2021-08-09,普通住宅,满五年,共有,"118.77198,32.08382",鼓楼,三牌楼,南京
东居里,2021.03.21 成交,75.0,9519.0,75.8,46,0,10,2,1178,3室1厅1厨1卫,低楼层 (共6层),78.27㎡,平层,暂无数据,板楼,南 北,1996,其他,混合结构,集中供暖,一梯三户,无,商品房,2021-02-04,普通住宅,暂无数据,非共有,"121.815802,39.047913",开发区,东山,大连
艾菲国际,2021.07.10 成交,251.0,28504.0,263.0,44,2,14,12,2562,3室1厅1厨1卫,中楼层 (共24层),88.06㎡,平层,暂无数据,板塔结合,南,2016,精装,钢混结构,暂无数据,两梯两户,有,商品房,2021-05-27,普通住宅,暂无数据,共有,"118.709501,32.166145",浦口,高新区,南京
校南第四安全小区,2021.07.05 成交,78.0,9177.0,82.0,50,2,7,0,458,3室1厅1厨1卫,中楼层 (共4层),85㎡,平层,暂无数据,板楼,南 北,未知,简装,混合结构,集中供暖,一梯两户,暂无数据,商品房,2021-05-16,普通住宅,满五年,共有,"114.863218,38.037824",藁城,藁城市,石家庄
汇君城2期,2021.02.19 成交,191.0,13874.0,222.0,105,2,9,5,1990,3室3厅1厨2卫,中楼层 (共11层),137.67㎡,平层,暂无数据,板楼,南,2016,简装,钢混结构,集中供暖,一梯两户,有,商品房,2020-11-07,普通住宅,暂无数据,非共有,"114.44565,38.109663",新华,天苑,石家庄
高新里,2022.02.21 成交,58.0,15113.0,58.0,45,2,2,2,947,1室1厅1厨1卫,低楼层 (共5层),38.38㎡,平层,暂无数据,板楼,南,未知,简装,混合结构,集中供暖,一梯三户,无,商品房,2022-01-08,普通住宅,满五年,非共有,"117.636725,39.038804",塘沽,新河街,天津
泊郡,2021.04.14 成交,275.0,30556.0,280.0,218,0,51,23,7722,2室1厅1厨1卫,中楼层 (共11层),90㎡,平层,暂无数据,板塔结合,南 北,2013,其他,钢混结构,集中供暖,一梯四户,有,商品房,2020-09-09,普通住宅,暂无数据,非共有,"113.747142,34.773042",郑东新区,CBD,郑州
幸福e家三期,2021.03.03 成交,289.0,56139.0,292.0,65,0,6,7,1981,2室1厅1厨1卫,中楼层 (共10层),51.48㎡,跃层,暂无数据,板楼,南,2007,精装,钢混结构,集中供暖,一梯三户,有,商品房,2020-12-29,普通住宅,满两年,非共有,"121.583559,38.912177",沙河口,幸福e家,大连
星宇名家,2021.09.12 成交,38.0,6661.0,42.0,8,1,1,1,167,1室1厅1厨1卫,低楼层 (共18层),56㎡,平层,暂无数据,板楼,南,2006,精装,钢混结构,暂无数据,两梯九户,有,商品房,2021-09-05,普通住宅,暂无数据,共有,"125.28861501561,43.871807383151",朝阳区,红旗,长春
竹青街,2021.12.16 成交,134.0,10007.0,135.0,468,3,77,108,12609,3室2厅1厨2卫,中楼层 (共22层),133.91㎡,平层,暂无数据,塔楼,南 北,1999,简装,钢混结构,集中供暖,四梯十二户,有,商品房,2020-09-05,普通住宅,满五年,非共有,"121.651648,38.934851",中山,民主广场,大连
世茂玲珑台,2021.04.02 成交,333.0,16543.0,360.0,135,4,7,8,2179,3室3厅1厨3卫,低楼层 (共3层),201.3㎡,复式,暂无数据,板楼,南 北,2014,毛坯,混合结构,集中供暖,一梯两户,暂无数据,商品房,2020-11-18,普通住宅,满两年,非共有,"120.30512999552,36.287658877545",城阳,高新区,青岛
瑞仕尚城二期,2021.04.29 成交,97.0,12447.0,97.0,193,7,33,4,1692,2室1厅1厨1卫,中楼层 (共32层),77.53㎡,平层,暂无数据,板楼,东南,2010,精装,钢混结构,集中供暖,一梯六户,有,商品房,2020-10-19,普通住宅,暂无数据,非共有,"121.809442,39.0293",开发区,海富,大连
桑尼小镇,2021.05.24 成交,106.0,17378.0,108.0,239,5,11,22,4096,1室1厅1厨1卫,高楼层 (共15层),61㎡,平层,暂无数据,板塔结合,南,2014,精装,钢混结构,集中供暖,一梯四户,有,商品房,2020-09-27,普通住宅,暂无数据,共有,"121.579084,38.997118",甘井子,华南,大连
白鹭园,2021.05.20 成交,85.0,9342.0,86.5,69,6,10,2,793,2室2厅1厨1卫,中楼层 (共33层),90.78㎡,平层,71㎡,板楼,南,2014,其他,钢混结构,暂无数据,两梯四户,有,商品房,2021-03-13,普通住宅,暂无数据,非共有,"121.22898217008,30.333185739735",杭州湾新区,杭州湾新区,宁波
春江新城沁顺坊,2021.06.26 成交,194.0,26848.0,198.0,11,0,7,40,2154,3室2厅1厨1卫,高楼层 (共6层),72.26㎡,复式,64.23㎡,板楼,南,2005,精装,钢混结构,暂无数据,一梯两户,无,房改房,2021-06-16,普通住宅,满五年,共有,"118.761962,31.967064",雨花台,铁心桥,南京
万科城多伦多街区,2021.04.26 成交,241.0,28708.0,246.0,25,0,19,10,1651,2室1厅1厨1卫,中楼层 (共33层),83.95㎡,平层,64.79㎡,板楼,北 南,2014,其他,钢混结构,集中供暖,两梯四户,有,商品房,2021-04-02,普通住宅,满两年,非共有,"120.402647,36.124213",市北,新都心,青岛
江南时代,2022.03.05 成交,18.0,7206.0,20.0,747,2,14,50,4766,1室1厅1厨1卫,中楼层 (共21层),24.98㎡,平层,暂无数据,塔楼,南,2017,毛坯,钢混结构,集中供暖,两梯二十四户,有,商品房,2020-02-17,商住两用,暂无数据,非共有,"123.39472294473,41.732483515757",和平,长白,沈阳
中海寰宇天下B区,2021.07.28 成交,170.0,17048.0,174.0,18,1,6,0,265,2室2厅1厨1卫,低楼层 (共33层),99.72㎡,平层,85㎡,板楼,南 北,2014,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-07-10,普通住宅,满五年,非共有,"123.388667,41.829528",皇姑,塔湾,沈阳
颐和名苑,2021.08.06 成交,200.0,19867.0,207.0,239,13,13,10,2225,2室2厅1厨1卫,中楼层 (共16层),100.67㎡,平层,暂无数据,板楼,北 南,未知,精装,钢混结构,暂无数据,一梯四户,无,商品房,2020-12-11,普通住宅,满五年,非共有,"121.51829043444,29.952747293123",江北区,洪塘,宁波
顺迈欣郡二期,2022.03.05 成交,50.0,6555.0,50.0,278,5,2,0,575,2室1厅1厨1卫,低楼层 (共17层),75.22㎡,平层,暂无数据,板楼,南,2017,毛坯,未知结构,暂无数据,一梯三户,暂无数据,商品房,2021-06-01,普通住宅,暂无数据,非共有,"126.55478477269,45.887233954533",松北,哈尔滨新区,哈尔滨
76中学桥南,2021.02.18 成交,62.0,17353.0,63.8,130,1,19,8,2243,1室1厅1厨1卫,中楼层 (共5层),35.73㎡,平层,暂无数据,板楼,南 北,1970,简装,混合结构,集中供暖,一梯十一户,无,房改房,2020-10-11,普通住宅,暂无数据,非共有,"121.59471,38.971538",甘井子,金三角,大连
保利茉莉公馆,2021.09.01 成交,140.0,13718.0,144.0,241,9,107,54,9468,3室2厅1厨1卫,低楼层 (共18层),102.06㎡,平层,78.17㎡,板楼,南 北,未知,精装,钢混结构,集中供暖,一梯两户,暂无数据,商品房,2021-01-04,普通住宅,暂无数据,非共有,"123.394988,41.702549",和平,满融,沈阳
中心裕景,2021.06.21 成交,103.0,16998.0,102.8,95,5,25,17,2113,1室1厅1厨1卫,中楼层 (共43层),60.48㎡,平层,暂无数据,塔楼,东北,2012,简装,钢混结构,集中供暖,三梯七户,有,商品房,2021-03-18,普通住宅,暂无数据,非共有,"121.635034,38.923242",西岗,英华街,大连
鑫东公寓,2022.01.11 成交,500.0,40206.0,550.0,274,2,28,35,3232,1室1厅1厨1卫,高楼层 (共16层),124.36㎡,平层,暂无数据,板楼,南,未知,精装,钢混结构,自供暖,一梯三户,有,商品房,2021-04-13,普通住宅,暂无数据,非共有,"117.205931,39.121007",和平,体育馆街,天津
华润置地海上东方,2021.11.21 成交,115.0,12021.0,118.0,126,7,20,8,755,3室2厅1厨1卫,低楼层 (共3层),95.67㎡,平层,暂无数据,板楼,南 北,未知,毛坯,框架结构,集中供暖,一梯两户,暂无数据,商品房,2021-07-18,普通住宅,满两年,非共有,"121.972515,39.089342",金州,金石滩,大连
香山小区,2021.09.24 成交,118.0,6942.0,118.0,199,3,4,7,1608,4室2厅1厨1卫,中楼层 (共7层),170㎡,平层,暂无数据,板楼,南 北,2003,简装,混合结构,暂无数据,一梯两户,无,商品房,2021-03-10,普通住宅,暂无数据,非共有,"126.68124433274,45.729340569736",香坊,尚志公园,哈尔滨
雨坛曲苑,2021.04.26 成交,20.0,5699.0,24.0,2,0,1,0,149,1室0厅1厨0卫,低楼层 (共7层),35.1㎡,平层,暂无数据,板楼,东南,1992,其他,钢混结构,集中供暖,一梯三户,暂无数据,商品房,2021-04-25,普通住宅,暂无数据,非共有,"123.45104217924,41.794919547764",沈河,大西,沈阳
聚龙城,2021.01.08 成交,70.0,16236.0,69.9,611,11,32,18,1775,1室0厅1厨1卫,中楼层 (共19层),42.93㎡,平层,31.82㎡,板楼,西,2009,简装,钢混结构,自供暖,三梯二十二户,有,商品房,2019-05-09,普通住宅,满五年,非共有,"113.749192,34.766959",郑东新区,黄河南路,郑州
绿都城,2021.01.23 成交,128.0,13932.0,131.0,126,7,33,8,2015,3室1厅1厨1卫,高楼层 (共18层),91.88㎡,平层,暂无数据,板楼,西南,2009,简装,钢混结构,集中供暖,两梯四户,有,商品房,2020-09-20,普通住宅,暂无数据,非共有,"113.587929,34.750445",中原,常西湖,郑州
水榭花都,2021.04.28 成交,110.0,13596.0,110.0,7,0,8,6,1005,2室1厅1厨1卫,中楼层 (共11层),80.54㎡,平层,67.37㎡,板楼,南 北,2013,其他,钢混结构,集中供暖,一梯三户,有,商品房,2021-04-21,普通住宅,满五年,非共有,"120.412365,36.295721",城阳,世纪公园,青岛
景致里,2021.09.19 成交,66.0,25890.0,65.5,1,0,1,1,17,1室1厅1厨1卫,中楼层 (共6层),25.3㎡,暂无数据,暂无数据,板楼,南,未知,简装,钢混结构,集中供暖,一梯五户,无,商品房,2021-09-19,普通住宅,满五年,非共有,"117.286169,39.071159",河西,陈塘庄,天津
富源公馆西郡,2021.04.01 成交,168.0,16349.0,171.0,105,7,19,9,2396,2室2厅1厨1卫,中楼层 (共23层),102.76㎡,平层,80.38㎡,塔楼,西南 南,2015,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-12-18,普通住宅,满两年,非共有,"120.24260257411,35.970609013228",黄岛,薛家岛,青岛
