小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
热河南路,2021.12.31 成交,125.0,31783.0,133.0,29,1,2,4,670,1室1厅1厨1卫,中楼层 (共7层),39.33㎡,平层,暂无数据,板楼,南,1992,简装,混合结构,暂无数据,一梯三户,有,商品房,2021-12-03,普通住宅,满两年,共有,"118.74649,32.083216",鼓楼,热河南路,南京
恒大御峰,2021.03.26 成交,175.0,13298.0,182.0,141,9,13,6,2440,3室2厅1厨2卫,中楼层 (共26层),131.6㎡,平层,102.87㎡,板塔结合,南 北,2019,精装,钢混结构,集中供暖,一梯两户,暂无数据,商品房,2020-11-05,普通住宅,暂无数据,共有,"123.458429,41.692086",浑南,新市府,沈阳
中欧金茂悦一期西区,2021.07.12 成交,140.0,15906.0,140.0,136,7,35,29,4489,3室2厅1厨1卫,高楼层 (共32层),88.02㎡,平层,暂无数据,板楼,南,未知,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-02-27,普通住宅,满两年,非共有,"120.32113710278,36.270187230751",城阳,高新区,青岛
东方星海,2021.03.30 成交,78.0,12960.0,79.0,22,2,31,46,5476,2室1厅1厨1卫,高楼层 (共30层),59.8㎡,平层,暂无数据,塔楼,北,2009,简装,钢混结构,集中供暖,四梯十五户,有,商品房,2021-03-09,普通住宅,暂无数据,非共有,"121.589818,38.890003",沙河口,星海广场,大连
亚泰城,2021.09.28 成交,80.0,8896.0,83.0,530,9,31,2,1325,2室2厅1厨1卫,高楼层 (共33层),89.6㎡,平层,暂无数据,板楼,南 北,2010,精装,钢混结构,集中供暖,一梯三户,有,商品房,2020-04-17,普通住宅,暂无数据,共有,"123.424509,41.947378",沈北新区,道义,沈阳
幸福北里,2022.02.13 成交,164.0,27243.0,165.0,138,2,22,17,2023,2室1厅1厨1卫,中楼层 (共6层),60.2㎡,平层,暂无数据,板楼,南 北,未知,简装,混合结构,集中供暖,一梯四户,无,商品房,2021-09-29,普通住宅,满五年,非共有,"117.159956,39.146856",南开,长虹街,天津
雅戈尔一号花苑,2021.02.26 成交,317.0,27974.0,340.0,303,5,10,7,3152,3室2厅1厨2卫,低楼层 (共15层),113.32㎡,平层,暂无数据,板楼,南,2018,简装,框架结构,暂无数据,两梯八户,有,商品房,2020-04-29,普通住宅,暂无数据,非共有,"121.522751,29.84063",海曙区,石碶,宁波
红石原著小区,2021.06.21 成交,70.0,12812.0,76.0,305,4,26,17,4689,1室1厅1厨1卫,中楼层 (共22层),54.64㎡,平层,暂无数据,板楼,南 北,2017,精装,钢混结构,集中供暖,两梯六户,有,商品房,2020-08-20,普通住宅,暂无数据,非共有,"114.628575,38.019119",开发区,富力,石家庄
绿地老街坊二期,2021.05.15 成交,86.0,9674.0,90.0,305,1,8,1,2448,2室2厅1厨1卫,低楼层 (共6层),88.9㎡,平层,暂无数据,板楼,南 北,2010,精装,钢混结构,集中供暖,一梯两户,无,商品房,2020-07-15,普通住宅,暂无数据,共有,"123.38191359425,41.879938314262",于洪,荷兰村,沈阳
阳光家园北区,2022.02.24 成交,40.0,7757.0,48.0,577,3,16,1,2260,1室0厅1厨1卫,中楼层 (共18层),51.31㎡,平层,38.66㎡,板楼,南,2009,毛坯,钢混结构,暂无数据,一梯三户,有,商品房,2020-07-27,普通住宅,暂无数据,非共有,"126.593766,45.692837",南岗,哈西商圈,哈尔滨
和兴路,2021.08.12 成交,72.0,6924.0,75.0,1,0,2,0,29,3室2厅1厨1卫,中楼层 (共8层),104㎡,平层,暂无数据,板楼,南 北,未知,其他,钢混结构,暂无数据,两梯三户,有,商品房,2021-08-11,普通住宅,暂无数据,非共有,"126.63161689703,45.736113989468",南岗,西大桥商圈,哈尔滨
栗新小区,2021.03.20 成交,60.0,13109.0,60.5,95,6,14,5,1754,1室2厅1厨1卫,中楼层 (共7层),45.39㎡,暂无数据,暂无数据,板楼,北 南,1997,精装,混合结构,集中供暖,一梯两户,无,商品房,2020-12-16,普通住宅,暂无数据,非共有,"114.50479691185,38.05842763377",长安,南三条,石家庄
迪赛青苹果,2021.06.08 成交,65.0,12462.0,65.0,26,2,2,0,447,2室1厅1厨1卫,中楼层 (共18层),51.76㎡,复式,暂无数据,板塔结合,北,2011,简装,钢混结构,暂无数据,四梯十九户,有,商品房,2021-05-14,普通住宅,暂无数据,共有,"121.529976,29.893904",海曙区,望春,宁波
地恒托斯卡纳三期,2021.10.20 成交,40.0,9091.0,40.0,69,4,6,7,546,2室1厅1厨1卫,高楼层 (共11层),44㎡,复式,暂无数据,板楼,南 北,2016,精装,混合结构,暂无数据,一梯六户,有,商品房,2021-08-13,普通住宅,暂无数据,非共有,"126.573509,45.888198",松北,哈尔滨新区,哈尔滨
太湖国际花园,2021.05.08 成交,85.0,9693.0,87.0,196,3,10,3,1703,2室1厅1厨1卫,中楼层 (共6层),87.7㎡,平层,暂无数据,板楼,南 北,2013,精装,钢混结构,集中供暖,一梯两户,无,商品房,2020-10-25,普通住宅,暂无数据,共有,"123.40155986296,41.94374044872",沈北新区,道义,沈阳
兴华里(大港区),2021.10.26 成交,43.0,6096.0,43.0,1,0,0,0,1,2室1厅1厨1卫,高楼层 (共6层),70.54㎡,平层,暂无数据,板楼,南 北,未知,其他,混合结构,集中供暖,一梯两户,无,商品房,2021-10-25,普通住宅,暂无数据,共有,"117.45145116971,38.842292900163",滨海新区,大港,天津
美丽嘉园,2021.01.20 成交,542.0,41964.0,559.0,494,4,70,72,7822,3室2厅1厨2卫,中楼层 (共11层),129.16㎡,错层,暂无数据,板楼,南 北,2003,精装,钢混结构,暂无数据,一梯两户,有,商品房,2019-09-15,普通住宅,满五年,共有,"118.74228266681,32.025471087451",建邺,兴隆大街,南京
东城天下,2022.03.05 成交,91.0,5675.0,94.0,153,7,10,43,6153,3室2厅1厨2卫,高楼层 (共6层),160.36㎡,跃层,暂无数据,板楼,南 北,2005,精装,钢混结构,集中供暖,一梯两户,无,商品房,2021-10-04,普通住宅,满两年,共有,"121.84741489548,39.072137217954",开发区,东城,大连
月苑一村,2021.12.18 成交,126.0,21557.0,130.0,82,3,4,10,1336,2室1厅1厨1卫,高楼层 (共6层),58.45㎡,平层,暂无数据,板楼,南,1997,简装,砖混结构,暂无数据,一梯两户,无,房改房,2021-09-28,普通住宅,满五年,非共有,"118.834395,32.106632",玄武,月苑,南京
松电小区,2022.01.22 成交,26.0,6614.0,29.3,549,4,12,0,1570,2室1厅1厨1卫,中楼层 (共7层),38.56㎡,平层,27㎡,板楼,东 西,2000,简装,钢混结构,暂无数据,一梯三户,无,商品房,2020-07-23,普通住宅,暂无数据,非共有,"126.70377975129,45.791044707914",道外,太平商圈,哈尔滨
西美70后院,2021.05.13 成交,204.0,17489.0,205.0,2,0,1,0,481,3室2厅1厨1卫,低楼层 (共32层),116.42㎡,暂无数据,暂无数据,板楼,南,2017,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-05-12,普通住宅,暂无数据,非共有,"114.574051,38.026916",裕华,大马村,石家庄
迪赛青苹果,2021.10.07 成交,94.0,17239.0,96.0,546,3,3,6,2115,2室2厅1厨2卫,低楼层 (共17层),54.53㎡,复式,37.59㎡,板楼,西北,2015,精装,钢混结构,暂无数据,四梯十八户,有,商品房,2020-04-09,普通住宅,暂无数据,非共有,"121.529976,29.893904",海曙区,望春,宁波
正弘澜庭叙A区,2021.01.19 成交,156.0,17472.0,165.0,58,1,10,2,1701,3室2厅1厨1卫,高楼层 (共11层),89㎡,平层,暂无数据,板楼,南,2016,精装,钢混结构,集中供暖,两梯三户,有,商品房,2020-11-22,普通住宅,暂无数据,非共有,"113.692627,34.865182",惠济,北大学城,郑州
奥克斯钟山府,2021.12.04 成交,345.0,38988.0,355.0,150,8,37,6,664,3室2厅1厨1卫,高楼层 (共11层),88.49㎡,平层,暂无数据,板楼,南,2018,简装,钢混结构,暂无数据,一梯两户,有,商品房,2021-07-07,普通住宅,暂无数据,非共有,"118.91324148276,32.094785622101",玄武,仙鹤门,南京
升龙凤凰城B区,2021.06.06 成交,59.0,15129.0,60.0,103,3,8,4,963,1室0厅1厨1卫,高楼层 (共31层),38.67㎡,平层,31.61㎡,板楼,北,2011,简装,钢混结构,集中供暖,两梯六户,有,商品房,2021-02-24,普通住宅,满五年,非共有,"113.716372,34.746309",管城回族区,东建材,郑州
胜景家园,2022.01.17 成交,79.0,12222.0,80.0,83,6,5,10,1312,1室1厅1厨1卫,中楼层 (共24层),64.23㎡,平层,暂无数据,板楼,南,2009,精装,钢混结构,集中供暖,两梯五户,有,商品房,2021-10-27,普通住宅,满五年,非共有,"121.623342,38.987209",甘井子,甘井子,大连
龙湖春江郦城,2021.07.11 成交,580.0,45441.0,587.5,47,1,21,32,3401,3室2厅1厨2卫,低楼层 (共34层),127.64㎡,平层,暂无数据,板楼,南 北,2018,精装,钢混结构,暂无数据,两梯四户,有,商品房,2021-05-26,普通住宅,暂无数据,非共有,"118.846634,31.947655",江宁,东山镇,南京
天华绿谷庄园,2021.04.05 成交,151.0,17775.0,154.0,194,5,42,19,3888,2室1厅1厨1卫,中楼层 (共6层),84.84㎡,平层,暂无数据,板楼,南,2012,简装,钢混结构,暂无数据,一梯两户,无,商品房,2020-09-24,普通住宅,暂无数据,非共有,"118.7230803225,32.16618689489",浦口,泰山街道,南京
华远波士顿,2021.10.27 成交,202.0,15066.0,210.0,425,9,7,28,5906,3室2厅1厨2卫,高楼层 (共26层),134.08㎡,平层,暂无数据,板塔结合,南 北,未知,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-08-29,普通住宅,满两年,共有,"117.34706295414,39.039508811805",津南,辛庄,天津
江南景苑南区,2021.01.24 成交,312.0,27475.0,316.0,36,4,19,7,1740,3室2厅1厨2卫,高楼层 (共10层),113.56㎡,平层,97.39㎡,板楼,南 北,2010,精装,钢混结构,暂无数据,一梯两户,有,商品房,2020-12-19,普通住宅,暂无数据,非共有,"121.639181,29.896481",鄞州区,高新区,宁波
福泉公寓,2021.08.07 成交,210.0,28038.0,225.0,38,6,3,1,213,3室1厅1厨1卫,中楼层 (共5层),74.9㎡,平层,74.9㎡,板楼,南,1996,精装,混合结构,暂无数据,一梯两户,无,商品房,2021-07-01,普通住宅,满两年,非共有,"121.833977,29.912604",北仑区,新碶,宁波
六号院,2021.12.18 成交,301.0,29859.0,302.0,130,2,17,21,2308,3室2厅1厨1卫,高楼层 (共9层),100.81㎡,平层,82.79㎡,板楼,南 北,2017,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-08-11,普通住宅,满两年,共有,"121.546368,38.958004",甘井子,第五郡,大连
引滦楼,2021.08.30 成交,43.0,7937.0,44.0,135,6,25,21,2615,2室1厅1厨1卫,低楼层 (共5层),53.55㎡,平层,暂无数据,板楼,南,未知,简装,混合结构,集中供暖,一梯三户,无,商品房,2021-04-18,普通住宅,满两年,非共有,"117.29930505323,39.729227763116",宝坻,建设路,天津
中冶蓝城C区,2021.08.03 成交,147.0,18778.0,148.6,3,2,1,3,227,2室1厅1厨1卫,中楼层 (共8层),78.02㎡,平层,暂无数据,板楼,南 北,2016,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-08-01,普通住宅,满两年,非共有,"121.488631,38.979656",甘井子,生态新城,大连
万科生态城二期,2021.06.20 成交,264.0,25939.0,269.0,61,2,48,37,4620,3室2厅1厨1卫,高楼层 (共28层),101.78㎡,平层,78.29㎡,板楼,南 北,2017,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-04-21,普通住宅,满两年,非共有,"120.484713,36.181537",李沧,世园会,青岛
名流印象四五期,2021.02.24 成交,106.0,13234.0,109.0,95,2,4,4,1260,2室2厅1厨1卫,中楼层 (共33层),80.1㎡,平层,暂无数据,板楼,南,2012,精装,钢混结构,集中供暖,两梯六户,有,商品房,2020-11-21,普通住宅,满五年,非共有,"123.469408,41.736933",浑南,奥体,沈阳
万科美景魅力之城幽兰园,2021.06.30 成交,88.0,9788.0,88.0,244,8,17,5,2421,3室2厅1厨1卫,高楼层 (共26层),89.6㎡,平层,暂无数据,板楼,北 南,2017,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-10-30,普通住宅,暂无数据,非共有,"113.85516506677,34.591797355891",航空港区,航空港商圈,郑州
湾里东,2021.04.23 成交,75.0,9456.0,76.0,41,8,19,15,2100,2室1厅1厨1卫,中楼层 (共6层),78.9㎡,平层,暂无数据,板楼,南 北,2007,其他,钢混结构,集中供暖,一梯两户,无,商品房,2021-03-13,普通住宅,暂无数据,共有,"121.859963,39.072729",开发区,金湾新城,大连
党家庄新区,2022.01.25 成交,102.0,10579.0,103.0,31,1,1,1,432,2室2厅1厨1卫,高楼层 (共26层),96.14㎡,平层,暂无数据,板楼,南 北,未知,其他,钢混结构,集中供暖,两梯四户,有,商品房,2021-12-25,普通住宅,满两年,共有,"114.47740289697,38.09575722498",新华,赵陵铺,石家庄
新加坡城一期三期,2021.01.14 成交,99.0,18795.0,100.0,184,2,32,36,5319,1室1厅1厨1卫,高楼层 (共32层),52.41㎡,暂无数据,52.41㎡,板楼,南,2012,精装,钢混结构,集中供暖,一梯三户,有,商品房,2020-07-14,普通住宅,暂无数据,非共有,"123.39972616943,41.737703427043",和平,长白,沈阳
辛家庄二小区（龙岩路）,2021.08.12 成交,130.0,19733.0,140.0,394,2,14,16,5654,2室1厅1厨1卫,高楼层 (共7层),65.88㎡,平层,暂无数据,板楼,南 北,1983,毛坯,砖混结构,集中供暖,一梯四户,无,已购公房,2020-07-15,普通住宅,满五年,共有,"120.419026,36.077361",市南,辛家庄,青岛
怡园绿景,2021.03.08 成交,126.0,11151.0,128.0,9,0,2,0,187,2室1厅1厨1卫,中楼层 (共30层),113㎡,暂无数据,暂无数据,板楼,南 北,未知,其他,钢混结构,暂无数据,两梯三户,有,商品房,2021-02-27,普通住宅,暂无数据,非共有,"126.671714,45.712757",香坊,动力区,哈尔滨
嘉祥路小区,2021.04.08 成交,183.0,25018.0,188.0,317,6,28,13,4155,2室1厅1厨1卫,中楼层 (共22层),73.15㎡,平层,暂无数据,平房,东南,2012,毛坯,钢混结构,集中供暖,一梯三户,有,商品房,2020-05-26,普通住宅,暂无数据,非共有,"120.30986229411,36.069531789991",市南,西镇,青岛
高钱生态村小区,2021.06.12 成交,188.0,17452.0,195.0,15,2,3,0,664,3室2厅1厨1卫,中楼层 (共6层),107.61㎡,平层,97.25㎡,板楼,南,2010,精装,钢混结构,暂无数据,一梯两户,无,商品房,2021-05-28,普通住宅,满五年,非共有,"121.67015635504,29.809190642464",鄞州区,东钱湖,宁波
浮山后一小区,2021.04.04 成交,90.0,23341.0,92.0,6,1,4,1,653,1室1厅1厨1卫,高楼层 (共7层),38.56㎡,平层,34.15㎡,板楼,南,2000,简装,混合结构,集中供暖,一梯两户,无,商品房,2021-03-30,普通住宅,满两年,非共有,"120.417213,36.112956",市北,浮山后,青岛
龙祥嘉园,2021.01.27 成交,79.0,8727.0,80.0,44,0,5,4,1068,2室1厅1厨1卫,低楼层 (共12层),89.96㎡,平层,暂无数据,板楼,南 北,2008,精装,钢混结构,集中供暖,一梯两户,有,商品房,2020-12-15,普通住宅,暂无数据,共有,"121.716194,39.126006",金州,金华,大连
精博苑,2022.01.08 成交,106.0,6847.0,119.0,45,0,8,14,1159,4室2厅1厨2卫,低楼层 (共6层),154.83㎡,错层,150㎡,板楼,南 北,2000,简装,砖混结构,集中供暖,七梯两户,有,商品房,2021-11-25,普通住宅,暂无数据,非共有,"123.4196477841,41.870934134278",于洪,西三台子,沈阳
博地影秀城,2021.06.11 成交,73.0,9222.0,77.9,39,3,1,0,281,1室1厅1厨1卫,高楼层 (共20层),78.65㎡,暂无数据,43㎡,塔楼,西北 北,2017,精装,钢混结构,暂无数据,两梯四十九户,有,商品房,2021-05-03,商住两用,满两年,共有,"121.817016,29.907902",北仑区,大碶,宁波
悦恒君铂国际,2022.03.13 成交,115.0,23840.0,125.0,335,3,5,5,1236,1室1厅1厨1卫,低楼层 (共28层),48.24㎡,平层,暂无数据,塔楼,南,2012,其他,钢混结构,暂无数据,四梯十二户,有,商品房,2021-04-13,普通住宅,满五年,非共有,"118.82836,31.951557",江宁,百家湖,南京
汇美家园,2021.10.25 成交,122.0,9948.0,129.0,140,4,12,12,1720,3室2厅1厨1卫,中楼层 (共7层),122.64㎡,平层,暂无数据,板楼,南 北,未知,简装,混合结构,自供暖,一梯两户,无,商品房,2021-06-08,普通住宅,满五年,非共有,"113.71543312123,34.731651545534",管城回族区,世纪欢乐园,郑州
锦华中园,2021.07.05 成交,89.0,14849.0,89.9,14,1,20,18,1610,2室1厅1厨1卫,低楼层 (共5层),59.94㎡,平层,暂无数据,板楼,南 北,2001,精装,混合结构,集中供暖,一梯两户,无,商品房,2021-06-22,普通住宅,满五年,非共有,"121.54815,38.947764",沙河口,锦华,大连
兰溪文苑,2022.03.09 成交,120.0,23819.0,123.0,31,5,8,6,1437,2室2厅1厨1卫,高楼层 (共10层),50.38㎡,平层,暂无数据,板楼,南 北,2004,简装,钢混结构,集中供暖,一梯两户,有,商品房,2022-02-07,普通住宅,满两年,非共有,"121.566536,38.919683",沙河口,辽师,大连
