小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
东亚风尚国际,2021.11.11 成交,85.0,17003.0,100.0,149,0,3,5,376,2室1厅1厨1卫,中楼层 (共31层),49.7㎡,暂无数据,暂无数据,板塔结合,东,未知,精装,钢混结构,集中供暖,九梯三十六户,有,商品房,2021-06-15,商业办公类,暂无数据,非共有,"117.229712,39.139528",河东,唐家口,天津
同汇花园1号院,2021.03.20 成交,95.0,10054.0,96.5,128,6,49,16,2984,2室2厅1厨1卫,低楼层 (共6层),94㎡,平层,暂无数据,板塔结合,南 北,2012,精装,钢混结构,自供暖,一梯两户,无,商品房,2020-11-13,普通住宅,暂无数据,非共有,"113.555635,34.771102",中原,常西湖,郑州
21中五一广场,2021.05.26 成交,182.0,21981.0,186.0,59,3,10,19,1994,3室1厅1厨1卫,高楼层 (共7层),82.8㎡,平层,暂无数据,板楼,南 北,1995,精装,混合结构,集中供暖,一梯三户,无,商品房,2021-03-29,普通住宅,满五年,非共有,"121.611097,38.921297",西岗,华府,大连
伟东幸福之城一期,2021.04.09 成交,144.0,18922.0,147.0,39,5,5,1,725,1室1厅1厨1卫,高楼层 (共18层),76㎡,平层,暂无数据,板楼,南 北,2010,其他,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-02,普通住宅,满两年,非共有,"120.439116,36.18283",李沧,下王埠,青岛
明北社区,2021.01.16 成交,128.0,32762.0,132.0,191,3,7,28,3160,1室1厅1厨1卫,中楼层 (共7层),39.07㎡,暂无数据,34.71㎡,板楼,南,1995,简装,砖混结构,暂无数据,一梯三户,无,商品房,2020-07-10,普通住宅,暂无数据,非共有,"121.588292,29.887828",鄞州区,明楼,宁波
景润一期,2021.03.29 成交,113.0,14420.0,113.0,15,3,19,6,1662,2室1厅1厨1卫,低楼层 (共7层),78.02㎡,平层,暂无数据,板楼,南 北,2000,精装,砖混结构,集中供暖,一梯三户,无,商品房,2021-03-14,普通住宅,暂无数据,共有,"121.617303,38.929441",西岗,北京公园,大连
保利上林湾二期三期,2022.02.27 成交,94.0,9355.0,99.9,305,6,16,9,1699,3室2厅1厨1卫,高楼层 (共18层),100.49㎡,平层,暂无数据,板楼,南 北,2012,精装,钢混结构,集中供暖,一梯三户,有,商品房,2021-04-29,普通住宅,满五年,非共有,"123.37343424185,41.863314035431",于洪,丁香湖,沈阳
众美城廊桥四季C区,2021.04.18 成交,130.0,14294.0,135.0,191,2,2,6,1883,2室2厅1厨1卫,中楼层 (共33层),90.6㎡,平层,暂无数据,板楼,南 北,2013,其他,钢混结构,集中供暖,两梯四户,有,商品房,2020-10-10,普通住宅,暂无数据,共有,"114.564838,37.991226",裕华,众美,石家庄
世茂海滨花园B3,2021.06.24 成交,156.0,12806.0,158.0,186,3,20,12,3089,3室2厅1厨2卫,中楼层 (共11层),121.82㎡,平层,暂无数据,板塔结合,南,2013,简装,钢混结构,暂无数据,两梯两户,有,商品房,2020-12-21,普通住宅,满两年,非共有,"121.916993,29.766617",北仑区,春晓,宁波
兴港花园,2021.08.22 成交,123.0,17084.0,125.0,9,0,5,7,500,2室1厅1厨1卫,低楼层 (共6层),72㎡,平层,暂无数据,板楼,南 北 东,1999,精装,混合结构,集中供暖,一梯两户,无,商品房,2021-08-14,普通住宅,满五年,共有,"121.580987,38.925779",沙河口,辽师,大连
浑河国际城,2021.01.30 成交,97.0,7970.0,97.0,831,13,10,35,1672,5室3厅1厨1卫,高楼层 (共6层),121.72㎡,跃层,104.51㎡,板楼,南 北,2014,精装,钢混结构,集中供暖,一梯两户,无,商品房,2018-10-23,普通住宅,暂无数据,非共有,"123.403916,41.695632",苏家屯,会展中心,沈阳
江山瑞城,2021.09.07 成交,288.0,19010.0,300.0,19,5,9,12,717,4室2厅1厨2卫,中楼层 (共24层),151.5㎡,平层,123.36㎡,板楼,南,2009,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-08-19,普通住宅,满五年,非共有,"120.175829,35.955035",黄岛,石油大学,青岛
正商华钻澜庭2号院,2021.01.31 成交,169.0,13967.0,170.0,50,2,71,13,2914,3室2厅1厨2卫,中楼层 (共32层),121㎡,平层,暂无数据,板塔结合,南 北,2016,毛坯,钢混结构,集中供暖,两梯三户,有,商品房,2020-12-13,普通住宅,暂无数据,非共有,"113.704795,34.709443",管城回族区,管南区域,郑州
锦绣东方,2021.03.14 成交,80.0,10753.0,81.0,52,1,3,5,1621,2室1厅1厨1卫,低楼层 (共18层),74.4㎡,平层,暂无数据,板楼,南 北,2011,简装,钢混结构,暂无数据,一梯两户,有,商品房,2021-01-21,普通住宅,暂无数据,共有,"125.404658,43.85462",经开区,北海公园,长春
春晖佳苑,2021.03.15 成交,288.0,32451.0,290.0,82,1,4,1,1347,3室1厅1厨1卫,中楼层 (共9层),88.75㎡,平层,暂无数据,板楼,南,2005,简装,钢混结构,暂无数据,一梯两户,有,商品房,2020-12-24,普通住宅,暂无数据,共有,"121.524743,29.921724",江北区,江北万达,宁波
莲花小区,2021.04.07 成交,72.0,15022.0,74.0,8,1,4,3,440,1室1厅1厨1卫,中楼层 (共7层),47.93㎡,平层,暂无数据,板楼,南,1997,精装,混合结构,集中供暖,一梯两户,暂无数据,房改房,2021-03-31,普通住宅,满五年,非共有,"121.612643,38.901111",沙河口,莲花白云,大连
万龙丽水湾,2021.04.05 成交,93.0,10526.0,97.5,46,3,21,6,1445,2室2厅1厨1卫,低楼层 (共18层),88.36㎡,平层,72.97㎡,板楼,南 北,2015,简装,钢混结构,暂无数据,一梯两户,有,商品房,2021-02-19,普通住宅,满五年,非共有,"125.265697,43.791294",高新区,硅谷街南,长春
民丰家园,2021.06.29 成交,23.0,4589.0,24.0,105,7,4,1,854,1室1厅1厨1卫,高楼层 (共6层),50.12㎡,平层,暂无数据,板楼,南,2013,毛坯,混合结构,集中供暖,一梯三户,有,商品房,2021-03-16,普通住宅,暂无数据,非共有,"123.45093322882,41.927123961104",沈北新区,道义,沈阳
常青藤小城,2021.03.31 成交,439.0,32044.0,442.0,72,5,2,3,1258,4室2厅1厨2卫,中楼层 (共9层),137㎡,平层,123㎡,板塔结合,南,2004,精装,钢混结构,暂无数据,一梯两户,有,商品房,2021-01-19,普通住宅,暂无数据,非共有,"121.59549236607,29.887078431247",鄞州区,明楼,宁波
雅居乐花园C地块,2021.04.17 成交,89.0,9495.0,87.5,48,2,10,8,1634,3室2厅1厨1卫,中楼层 (共33层),93.74㎡,平层,暂无数据,板楼,南,2014,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-03-01,普通住宅,暂无数据,共有,"123.38725551339,41.936985377854",沈北新区,道义,沈阳
松辉小区一期,2021.10.31 成交,67.0,7382.0,69.8,18,1,5,1,246,2室2厅1厨1卫,中楼层 (共7层),90.5㎡,平层,暂无数据,板楼,南 北,2006,简装,混合结构,暂无数据,一梯三户,无,商品房,2021-10-14,普通住宅,暂无数据,共有,"125.283557,43.858585",朝阳区,红旗,长春
新苑小区,2021.01.05 成交,70.0,11258.0,71.0,147,3,8,4,3600,2室2厅1厨1卫,高楼层 (共6层),62.18㎡,平层,暂无数据,板楼,南,1997,简装,混合结构,集中供暖,一梯三户,无,已购公房,2020-08-12,普通住宅,暂无数据,非共有,"114.47694564416,38.098888520824",新华,赵陵铺,石家庄
嘉创E人国际,2021.12.12 成交,88.0,18752.0,89.8,422,9,14,16,3194,1室1厅1厨1卫,高楼层 (共24层),46.93㎡,平层,暂无数据,板楼,南,2011,精装,钢混结构,集中供暖,四梯二十五户,有,商品房,2020-10-16,普通住宅,满五年,非共有,"121.5304,38.86106",高新园区,高新园区,大连
软景E居,2021.01.31 成交,142.0,29952.0,143.5,5,1,3,2,650,1室1厅1厨1卫,低楼层 (共31层),47.41㎡,平层,暂无数据,塔楼,东北,2011,精装,钢混结构,集中供暖,五梯二十一户,有,商品房,2021-01-26,商住两用,满五年,非共有,"121.551247,38.891532",高新园区,软件园,大连
铁路西站,2021.09.20 成交,97.0,12912.0,99.0,5,0,1,3,115,2室1厅1厨1卫,中楼层 (共7层),74.74㎡,暂无数据,暂无数据,板楼,南 北,1997,毛坯,混合结构,集中供暖,一梯两户,无,商品房,2021-09-16,普通住宅,满五年,非共有,"121.614443,38.92751",西岗,北京公园,大连
郑州市建委颖河路家属院,2021.03.28 成交,69.0,7357.0,72.0,186,1,17,65,6586,2室2厅1厨1卫,高楼层 (共7层),93.8㎡,平层,暂无数据,板楼,南 北,未知,精装,钢混结构,集中供暖,一梯两户,暂无数据,商品房,2020-09-24,普通住宅,满两年,非共有,"113.625905,34.745009",中原,郑州晚报社,郑州
龙湖滟澜海岸中区,2021.03.22 成交,98.0,10682.0,98.0,2,0,1,0,148,2室1厅1厨1卫,低楼层 (共18层),91㎡,暂无数据,暂无数据,板塔结合,南,2016,其他,钢混结构,暂无数据,两梯四户,有,商品房,2021-03-21,普通住宅,暂无数据,非共有,"121.92051811636,29.773585159637",北仑区,春晓,宁波
绿地澜庭,2021.04.29 成交,130.0,14482.0,133.0,264,2,1,13,3578,3室1厅1厨1卫,低楼层 (共32层),89.77㎡,平层,暂无数据,塔楼,南 北,未知,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-08-09,普通住宅,暂无数据,非共有,"113.810781,34.693372",经开区,滨河国际新城商圈,郑州
鑫汇国际,2021.01.17 成交,140.0,15251.0,140.0,268,12,68,36,4930,2室2厅1厨1卫,低楼层 (共29层),91.8㎡,平层,66.62㎡,板楼,南 北,2013,精装,钢混结构,集中供暖,两梯五户,有,商品房,2020-04-25,普通住宅,满五年,共有,"120.173046,35.978911",黄岛,香江路,青岛
汇嘉新园南区,2021.03.28 成交,193.0,24634.0,198.0,31,1,19,13,1674,2室2厅1厨1卫,高楼层 (共10层),78.35㎡,平层,78.35㎡,板楼,南,2011,精装,钢混结构,暂无数据,一梯三户,有,商品房,2021-02-25,普通住宅,满两年,非共有,"121.511251,29.942578",江北区,洪塘,宁波
天苑生活小区,2021.08.31 成交,93.0,11264.0,98.0,19,3,1,1,183,2室2厅1厨1卫,高楼层 (共6层),82.39㎡,平层,82㎡,板楼,南,1996,毛坯,混合结构,集中供暖,一梯两户,无,商品房,2021-08-13,普通住宅,暂无数据,非共有,"114.458281,38.094766",新华,天苑,石家庄
海马公园66公社,2021.04.11 成交,120.0,22642.0,123.0,48,4,2,4,1351,1室1厅1厨1卫,中楼层 (共23层),53㎡,平层,暂无数据,板楼,南,2015,简装,钢混结构,集中供暖,两梯六户,有,商品房,2021-02-23,普通住宅,暂无数据,非共有,"113.779313,34.755401",郑东新区,郑州东站,郑州
棉七宿舍,2021.12.31 成交,48.0,12053.0,48.5,34,2,2,1,307,1室1厅1厨1卫,中楼层 (共7层),39.66㎡,平层,39㎡,板楼,南,1992,简装,砖混结构,集中供暖,一梯三户,无,商品房,2021-11-28,普通住宅,满五年,非共有,"114.50228139524,38.041041163173",桥西,大经,石家庄
五三小区,2021.04.28 成交,88.0,14725.0,89.0,40,1,4,1,589,2室1厅1厨1卫,中楼层 (共7层),59.33㎡,平层,暂无数据,板楼,东 西,1996,精装,混合结构,集中供暖,一梯三户,暂无数据,商品房,2021-03-20,普通住宅,暂无数据,共有,"123.42256169385,41.833891633788",皇姑,北行,沈阳
锦泉源B1区,2021.06.27 成交,96.0,12937.0,96.8,1,0,1,0,1647,2室1厅1厨1卫,高楼层 (共6层),73.82㎡,复式,暂无数据,板楼,南 北,2003,精装,钢混结构,集中供暖,一梯两户,无,商品房,2021-06-27,普通住宅,暂无数据,非共有,"121.605352,39.011262",甘井子,泉水锦泉源,大连
老棉纺家属院,2021.09.17 成交,63.0,12476.0,62.5,156,3,5,1,915,2室2厅1厨1卫,低楼层 (共4层),50.1㎡,平层,暂无数据,板楼,南 北,未知,简装,混合结构,集中供暖,一梯三户,无,商品房,2021-04-14,普通住宅,满五年,非共有,"117.440927,40.05052",蓟州,蓟州城区,天津
云江新苑,2022.02.26 成交,137.0,24855.0,141.0,147,10,30,27,2590,1室1厅1厨1卫,高楼层 (共20层),55.04㎡,暂无数据,暂无数据,板塔结合,西南,未知,精装,钢混结构,集中供暖,三梯六户,有,商品房,2021-10-02,普通住宅,满两年,非共有,"117.262045,39.05747",河西,小海地,天津
银河湾,2021.03.18 成交,780.0,32199.0,795.0,1,0,1,0,331,5室2厅1厨3卫,高楼层 (共18层),242.25㎡,暂无数据,暂无数据,板楼,南,2007,其他,钢混结构,暂无数据,两梯两户,有,商品房,2021-03-18,普通住宅,满五年,共有,"121.540408,29.809878",鄞州区,南部商务区,宁波
恒大城二期,2021.03.01 成交,95.0,7787.0,99.0,323,4,7,6,1431,3室2厅1厨2卫,中楼层 (共28层),122㎡,平层,暂无数据,板塔结合,西南 北,2014,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-04-13,普通住宅,满五年,共有,"123.4021619887,41.884762573065",于洪,西三台子,沈阳
富瀛苏园（南区）,2022.02.27 成交,126.0,11728.0,127.0,202,6,35,11,2695,2室2厅1厨1卫,高楼层 (共26层),107.44㎡,平层,暂无数据,板楼,南,未知,简装,钢混结构,集中供暖,两梯四户,有,商品房,2021-08-10,普通住宅,暂无数据,非共有,"114.570487,38.08341",长安,高营,石家庄
