小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
上海花园,2021.02.28 成交,107.0,10331.0,108.0,185,5,21,13,3634,2室2厅1厨1卫,中楼层 (共5层),103.38㎡,平层,暂无数据,板楼,南,2006,精装,钢混结构,集中供暖,一梯两户,无,商品房,2020-08-28,普通住宅,暂无数据,非共有,"120.48153989548,36.406387738384",即墨,即墨开发区,青岛
九州国际,2021.09.16 成交,356.0,40770.0,367.0,116,8,10,8,955,2室1厅1厨1卫,低楼层 (共34层),87.32㎡,平层,暂无数据,塔楼,西北,未知,精装,钢混结构,集中供暖,三梯六户,有,商品房,2021-05-23,普通住宅,暂无数据,非共有,"117.185949,39.143764",南开,鼓楼街,天津
洪山坡小区,2021.04.02 成交,152.0,28816.0,153.0,3,0,1,0,482,1室1厅1厨1卫,中楼层 (共5层),52.75㎡,暂无数据,暂无数据,板楼,南,1997,其他,混合结构,集中供暖,一梯两户,无,商品房,2021-03-31,普通住宅,满两年,非共有,"120.408032,36.106716",市北,福州北路,青岛
保利茉莉公馆,2021.04.15 成交,71.0,14097.0,73.0,322,8,14,2,2056,1室1厅1厨1卫,中楼层 (共18层),49.87㎡,平层,暂无数据,板楼,西北,2015,精装,钢混结构,集中供暖,两梯三户,有,商品房,2020-05-29,普通住宅,暂无数据,非共有,"123.394988,41.702549",和平,满融,沈阳
景星花园,2021.09.16 成交,50.0,9881.0,50.5,165,10,3,7,881,1室1厅1厨1卫,高楼层 (共27层),50.2㎡,平层,暂无数据,塔楼,西北,2011,精装,钢混结构,集中供暖,两梯七户,有,商品房,2021-04-04,普通住宅,暂无数据,非共有,"123.380868,41.819747",铁西,北一路,沈阳
亚东城东区,2021.02.08 成交,359.0,37559.0,365.0,140,1,21,4,2277,2室1厅1厨1卫,低楼层 (共18层),95.45㎡,平层,暂无数据,塔楼,南,2007,其他,钢混结构,暂无数据,两梯四户,有,商品房,2020-09-22,普通住宅,暂无数据,共有,"118.92041848666,32.097540880292",栖霞,仙林,南京
金波里,2021.11.14 成交,108.0,20790.0,115.0,135,2,3,5,992,1室1厅1厨1卫,高楼层 (共6层),51.95㎡,平层,暂无数据,板楼,南 北,未知,其他,混合结构,集中供暖,一梯两户,无,经济适用房,2021-07-03,普通住宅,满五年,非共有,"117.21068,39.160238",河北,望海楼,天津
万达·公园ONE,2021.05.31 成交,164.0,12614.0,169.0,146,8,20,35,7029,3室2厅1厨2卫,高楼层 (共32层),130.02㎡,平层,暂无数据,板楼,南 北,2019,毛坯,钢混结构,集中供暖,一梯两户,有,商品房,2021-01-06,普通住宅,暂无数据,非共有,"123.467282,41.693538",浑南,新市府,沈阳
欣迁里,2022.03.04 成交,82.0,18578.0,85.0,16,0,11,8,1655,1室1厅1厨1卫,中楼层 (共7层),43.87㎡,平层,暂无数据,板楼,南,未知,简装,混合结构,集中供暖,一梯三户,暂无数据,商品房,2022-02-17,普通住宅,满五年,非共有,"117.121903,39.156666",南开,向阳路,天津
竹韵山色二期,2021.03.16 成交,198.0,29522.0,205.0,2,0,2,16,437,1室1厅1厨1卫,中楼层 (共12层),67.07㎡,平层,54.27㎡,板楼,南,2011,精装,钢混结构,集中供暖,一梯三户,有,商品房,2021-03-15,普通住宅,满五年,非共有,"120.436428,36.127922",崂山,北村,青岛
润德广场,2021.04.20 成交,72.0,15168.0,73.6,39,3,7,3,761,1室1厅1厨1卫,中楼层 (共34层),47.47㎡,平层,暂无数据,塔楼,西,2003,精装,钢混结构,集中供暖,六梯三十五户,有,商品房,2021-03-12,普通住宅,满两年,非共有,"121.623082,38.922235",西岗,北京公园,大连
进香河33号,2021.02.01 成交,434.0,62456.0,440.0,220,0,94,38,7571,3室1厅1厨1卫,低楼层 (共7层),69.49㎡,平层,暂无数据,板塔结合,南 北,1993,简装,砖混结构,暂无数据,一梯三户,无,商品房,2020-06-27,普通住宅,暂无数据,非共有,"118.796992,32.063616",玄武,丹凤街,南京
龙亭小区,2021.01.01 成交,60.0,9788.0,61.0,256,9,7,20,2472,2室1厅1厨1卫,高楼层 (共7层),61.3㎡,平层,暂无数据,板楼,南,1999,简装,混合结构,集中供暖,一梯四户,无,商品房,2020-04-20,普通住宅,暂无数据,非共有,"113.65647689729,34.730105877739",二七,古玩城,郑州
正弘春晓,2021.04.09 成交,87.0,12004.0,90.0,385,4,4,13,2519,2室1厅1厨1卫,低楼层 (共33层),72.06㎡,平层,暂无数据,塔楼,北,2010,简装,钢混结构,集中供暖,三梯八户,有,商品房,2020-03-21,普通住宅,暂无数据,非共有,"113.642285,34.816574",金水,绿茵广场,郑州
星联湾,2022.03.03 成交,112.0,12528.0,115.0,19,0,9,8,1220,2室2厅1厨1卫,低楼层 (共26层),89.4㎡,平层,暂无数据,板楼,南,未知,精装,钢混结构,集中供暖,两梯四户,有,商品房,2022-02-12,普通住宅,满两年,非共有,"113.91195250024,34.775907002868",郑东新区,白沙,郑州
沈铁重光里小区,2021.02.26 成交,76.0,22384.0,76.0,3,1,2,0,293,1室1厅1厨1卫,中楼层 (共6层),33.73㎡,暂无数据,暂无数据,板楼,南,2000,其他,混合结构,集中供暖,一梯三户,无,商品房,2021-02-23,普通住宅,暂无数据,共有,"123.40460738226,41.780399261567",和平,新华广场,沈阳
粮油进出口公司家属院,2021.05.07 成交,133.0,8987.0,151.0,537,7,34,17,4103,3室2厅1厨2卫,高楼层 (共7层),148㎡,平层,暂无数据,板楼,南 北,1997,简装,钢混结构,集中供暖,一梯两户,无,商品房,2019-11-18,普通住宅,暂无数据,非共有,"113.67768409234,34.788059993539",金水,花园路,郑州
世茂海滨花园B3,2021.06.20 成交,143.0,11698.0,146.3,112,5,84,6,2874,3室2厅1厨2卫,中楼层 (共11层),121.82㎡,平层,暂无数据,板塔结合,南,未知,毛坯,钢混结构,暂无数据,一梯两户,有,商品房,2021-03-01,普通住宅,满两年,非共有,"121.916993,29.766617",北仑区,春晓,宁波
珠峰南里,2021.12.03 成交,140.0,19292.0,143.0,79,3,3,3,645,1室1厅1厨1卫,中楼层 (共6层),72.57㎡,平层,暂无数据,板楼,南,未知,精装,混合结构,集中供暖,一梯三户,无,私产,2021-09-16,普通住宅,满五年,非共有,"117.276444,39.063231",河西,柳林街,天津
万科美景龙堂,2021.12.12 成交,150.0,18574.0,150.0,56,1,4,8,857,2室2厅1厨1卫,低楼层 (共33层),80.76㎡,平层,暂无数据,板塔结合,南,2011,精装,钢混结构,集中供暖,两梯六户,有,商品房,2021-10-17,普通住宅,满两年,非共有,"113.726358,34.728368",管城回族区,世纪欢乐园,郑州
中海寰宇天下B区,2021.05.30 成交,150.0,16708.0,160.0,245,0,10,6,2394,2室2厅1厨1卫,低楼层 (共34层),89.78㎡,平层,暂无数据,板楼,南 北,2014,精装,钢混结构,集中供暖,一梯两户,有,商品房,2020-09-27,普通住宅,满五年,非共有,"123.388667,41.829528",皇姑,塔湾,沈阳
启明村,2021.10.08 成交,75.0,8473.0,77.0,12,1,1,0,420,2室2厅1厨1卫,中楼层 (共7层),88.52㎡,平层,76.71㎡,板楼,南,1993,简装,砖混结构,集中供暖,一梯两户,暂无数据,商品房,2021-09-27,普通住宅,满五年,非共有,"113.587414,34.790038",高新区,梧桐,郑州
鑫江水青花都二期,2021.09.28 成交,168.0,17532.0,170.0,34,2,4,9,748,3室1厅1厨1卫,低楼层 (共22层),95.83㎡,平层,72.51㎡,板楼,南 北,2017,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-08-26,普通住宅,满两年,共有,"120.440507,36.221885",城阳,夏庄,青岛
阳光金峰阁,2021.11.08 成交,128.0,25719.0,138.0,263,4,8,14,2401,1室0厅1厨1卫,低楼层 (共19层),49.77㎡,平层,暂无数据,塔楼,西,2008,精装,钢混结构,暂无数据,四梯四十户,有,商品房,2021-02-19,普通住宅,满两年,非共有,"118.74708613959,32.062654234194",鼓楼,龙江,南京
美景天城,2021.01.06 成交,40.0,10578.0,42.0,56,1,10,4,1073,1室0厅1厨1卫,低楼层 (共30层),37.06㎡,平层,暂无数据,塔楼,西,2008,其他,钢混结构,集中供暖,两梯九户,有,商品房,2020-11-11,普通住宅,暂无数据,非共有,"113.7234111979,34.733549896107",管城回族区,世纪欢乐园,郑州
左岸经典,2021.04.10 成交,42.0,8840.0,43.0,143,2,10,18,2858,1室1厅0厨1卫,中楼层 (共33层),47.29㎡,平层,38㎡,塔楼,西,2008,精装,钢混结构,集中供暖,六梯四十户,有,商品房,2020-11-18,普通住宅,满五年,非共有,"121.76188288642,39.049087975475",开发区,红梅翠竹,大连
绿洲半岛北岸,2021.06.09 成交,94.0,9898.0,97.5,188,3,14,2,1972,2室1厅1厨1卫,高楼层 (共18层),94.97㎡,平层,暂无数据,板楼,南 北,2007,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-12-04,普通住宅,暂无数据,非共有,"121.810754,39.03527",开发区,海富,大连
佳地花园,2021.02.24 成交,157.0,11085.0,159.0,32,2,18,9,2449,3室2厅1厨1卫,高楼层 (共18层),141.64㎡,平层,暂无数据,板楼,南 北,2003,简装,钢混结构,集中供暖,两梯两户,有,商品房,2021-01-24,普通住宅,满两年,非共有,"121.783697,39.054503",开发区,安盛,大连
西关街,2021.07.22 成交,82.0,11269.0,84.0,13,1,34,24,1595,2室1厅1厨1卫,中楼层 (共7层),72.77㎡,平层,暂无数据,板楼,南 北,1997,简装,混合结构,集中供暖,一梯三户,无,商品房,2021-07-10,普通住宅,暂无数据,共有,"121.577593,38.926174",沙河口,辽师,大连
升龙城2号院,2021.12.27 成交,119.0,13102.0,121.0,104,11,7,6,1900,2室1厅1厨1卫,高楼层 (共34层),90.45㎡,平层,暂无数据,板楼,南 北,2017,简装,钢混结构,集中供暖,两梯五户,有,商品房,2021-09-15,普通住宅,暂无数据,非共有,"113.637955,34.73214",二七区,市财政局,郑州
碧桂园公园里,2021.10.11 成交,81.0,8484.0,85.0,533,19,89,64,10319,2室2厅1厨1卫,高楼层 (共28层),95.48㎡,平层,暂无数据,板塔结合,南 北,2016,毛坯,钢混结构,集中供暖,两梯三户,有,商品房,2020-04-27,普通住宅,暂无数据,非共有,"123.437991266,41.698743808522",浑南,白塔,沈阳
云庭公寓,2021.02.01 成交,51.0,12497.0,52.8,43,1,5,4,810,1室1厅1厨1卫,高楼层 (共21层),40.81㎡,平层,27.34㎡,板塔结合,南,2012,精装,钢混结构,暂无数据,四梯四十七户,有,商品房,2020-12-20,商住两用,暂无数据,非共有,"121.57555690037,29.837434053051",鄞州区,中河,宁波
郑飞家园,2021.05.16 成交,81.0,9966.0,83.0,752,6,13,18,3164,3室2厅1厨1卫,高楼层 (共7层),81.28㎡,平层,70.77㎡,板楼,南 北,1999,精装,混合结构,集中供暖,一梯两户,无,商品房,2019-04-26,普通住宅,满五年,共有,"113.64662178406,34.70925649988",二七,兴华南街,郑州
金华小区三期,2021.07.14 成交,57.0,10755.0,57.0,454,6,17,9,2992,1室1厅1厨1卫,高楼层 (共18层),53㎡,平层,暂无数据,板楼,南,2009,简装,框架结构,集中供暖,一梯四户,有,商品房,2020-04-16,普通住宅,满五年,共有,"121.710494,39.112752",金州,金华,大连
公园道北苑,2021.04.01 成交,189.0,16613.0,193.0,142,2,18,5,2065,4室1厅1厨1卫,低楼层 (共31层),113.77㎡,平层,暂无数据,板塔结合,南 北,2016,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-11-11,普通住宅,满两年,非共有,"113.560944,34.826519",高新,公园道,郑州
文静里,2022.03.07 成交,223.0,37719.0,228.0,5,0,17,22,1571,2室1厅1厨1卫,中楼层 (共7层),58.99㎡,平层,暂无数据,板楼,南 北,未知,简装,混合结构,集中供暖,一梯五户,无,商品房,2022-03-02,普通住宅,满五年,非共有,"117.205464,39.099941",河西,马场街,天津
结核宿舍,2021.08.21 成交,19.0,6167.0,21.0,1,0,1,0,13,1室0厅0厨0卫,低楼层 (共3层),30.81㎡,暂无数据,暂无数据,板楼,南 北,2000,其他,未知结构,暂无数据,一梯六户,无,商品房,2021-08-21,普通住宅,暂无数据,非共有,"125.284342,43.909749",绿园区,西安广场,长春
古塘阳光,2022.01.28 成交,137.0,20198.0,147.6,89,9,22,5,894,2室1厅1厨1卫,高楼层 (共11层),67.83㎡,平层,暂无数据,板塔结合,南,2015,精装,钢混结构,暂无数据,一梯两户,有,商品房,2021-11-01,普通住宅,满五年,非共有,"121.695325,29.96347",镇海区,招宝山,宁波
万龙名城,2021.07.26 成交,87.0,12206.0,89.0,135,6,56,14,2567,2室1厅1厨1卫,低楼层 (共27层),71.28㎡,平层,暂无数据,塔楼,南,2010,精装,钢混结构,暂无数据,一梯四户,有,商品房,2021-03-14,普通住宅,暂无数据,非共有,"125.374942,43.890573",二道区,和顺,长春
中景香颂,2021.05.17 成交,98.0,11326.0,100.0,18,1,5,0,886,2室2厅1厨1卫,高楼层 (共18层),86.53㎡,平层,暂无数据,板楼,南,2017,精装,框架结构,集中供暖,两梯四户,有,商品房,2021-04-30,普通住宅,暂无数据,非共有,"114.375467,38.02947",鹿泉,鹿泉市,石家庄
仙龙湾山庄,2021.02.18 成交,515.0,39313.0,526.0,9,0,1,3,944,3室2厅1厨1卫,中楼层 (共6层),131㎡,暂无数据,114.87㎡,板楼,南 北,2010,其他,钢混结构,暂无数据,一梯两户,有,商品房,2021-02-10,普通住宅,暂无数据,非共有,"118.919345,32.091569",栖霞,仙林,南京
非常旺角望湖花园,2021.04.21 成交,116.0,12914.0,121.0,32,7,4,1,746,2室2厅1厨1卫,高楼层 (共18层),89.83㎡,平层,73.74㎡,塔楼,南 北,2015,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-21,普通住宅,满两年,非共有,"113.605992,34.805891",高新,五龙口,郑州
龙湖天宸原著,2021.05.31 成交,808.0,51795.0,830.0,112,5,6,10,1015,4室2厅1厨2卫,低楼层 (共6层),156㎡,复式,暂无数据,板楼,东南,2018,毛坯,钢混结构,暂无数据,一梯四户,有,商品房,2021-02-09,普通住宅,满两年,非共有,"121.61362635639,29.849617055017",鄞州区,潘火,宁波
安泰金苑,2021.04.24 成交,127.0,13265.0,130.0,59,1,7,3,798,2室2厅1厨1卫,高楼层 (共18层),95.59㎡,平层,暂无数据,板塔结合,南,2009,其他,钢混结构,集中供暖,两梯五户,有,商品房,2021-02-25,普通住宅,暂无数据,非共有,"113.661018,34.837225",金水,索凌路北段,郑州
正弘·蓝堡湾Ⅲ,2021.11.28 成交,228.0,25921.0,230.0,70,6,44,16,1590,2室1厅1厨1卫,高楼层 (共32层),87.96㎡,平层,暂无数据,板楼,南,2014,精装,钢混结构,集中供暖,两梯五户,有,商品房,2021-09-20,普通住宅,满五年,非共有,"113.683334,34.803043",金水区,文博广场,郑州
东泰家园,2021.01.19 成交,136.0,28915.0,135.0,1,0,1,0,251,1室0厅1厨1卫,高楼层 (共6层),47㎡,暂无数据,暂无数据,板塔结合,西,2007,其他,钢混结构,暂无数据,一梯九户,无,商品房,2021-01-19,普通住宅,暂无数据,非共有,"121.85367,29.888569",北仑区,霞浦,宁波
格兰春晨,2021.03.26 成交,265.0,24497.0,268.0,27,2,5,0,779,3室2厅1厨2卫,中楼层 (共7层),108.18㎡,平层,96.67㎡,塔楼,南 北,2010,其他,钢混结构,暂无数据,一梯两户,无,商品房,2021-02-28,普通住宅,满五年,非共有,"121.4652,29.86502",海曙区,古林,宁波
亿合城,2021.06.26 成交,119.0,20790.0,120.0,233,2,14,30,4765,1室1厅1厨1卫,高楼层 (共26层),57.24㎡,平层,40.78㎡,塔楼,西,2014,精装,钢混结构,集中供暖,四梯十二户,有,商品房,2020-11-05,普通住宅,满五年,非共有,"121.594567,38.997829",甘井子,华南,大连
可园里,2021.11.06 成交,145.0,32116.0,150.0,261,7,13,8,2168,1室1厅1厨1卫,高楼层 (共6层),45.15㎡,平层,暂无数据,板楼,南 北,未知,其他,混合结构,集中供暖,一梯三户,无,商品房,2021-02-18,普通住宅,满五年,非共有,"117.210552,39.082936",河西,友谊路,天津
山河秀景,2021.05.07 成交,62.0,9641.0,63.0,178,5,57,8,3225,1室1厅1厨1卫,中楼层 (共32层),64.21㎡,平层,64.21㎡,板楼,南,2012,精装,钢混结构,集中供暖,三梯五户,有,商品房,2020-11-11,普通住宅,满五年,非共有,"121.763645,39.056964",开发区,城润,大连
小火瓦巷,2021.05.09 成交,392.0,56862.0,395.0,24,2,7,2,2109,2室1厅1厨1卫,高楼层 (共25层),68.94㎡,平层,暂无数据,板塔结合,南,1998,简装,钢混结构,暂无数据,两梯八户,有,商品房,2021-04-16,普通住宅,满两年,共有,"118.795267,32.03922",秦淮,新街口,南京
华润考拉住区,2021.09.07 成交,152.0,17999.0,155.8,36,5,26,41,2967,2室1厅1厨1卫,高楼层 (共15层),84.34㎡,平层,暂无数据,板楼,南 北,2015,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-08-03,普通住宅,满两年,非共有,"121.577985,38.992742",甘井子,名贵,大连
桃源春苑,2021.01.03 成交,58.0,9880.0,59.8,217,3,45,4,1852,2室1厅1厨1卫,中楼层 (共11层),58㎡,平层,暂无数据,板楼,南 北,2000,精装,钢混结构,暂无数据,一梯三户,无,商品房,2020-05-31,普通住宅,暂无数据,非共有,"125.358962,43.900704",南关区,东大桥,长春
新岭花园二期,2021.01.17 成交,223.0,30658.0,229.0,46,1,6,10,1878,3室2厅1厨2卫,高楼层 (共6层),72.74㎡,复式,63.62㎡,板楼,南,2004,其他,混合结构,集中供暖,一梯两户,无,商品房,2020-12-03,普通住宅,满五年,非共有,"120.399588,36.105644",市北,错埠岭,青岛
沈洲花园,2021.04.16 成交,157.0,10413.0,159.0,37,1,3,8,791,3室2厅1厨1卫,中楼层 (共7层),150.3㎡,错层,暂无数据,板楼,南 北,2000,精装,砖混结构,集中供暖,一梯两户,无,商品房,2021-03-10,普通住宅,暂无数据,共有,"123.452799,41.799945",沈河,大西,沈阳
保利西江月,2021.01.31 成交,345.0,39556.0,350.0,16,0,2,1,1468,3室2厅1厨1卫,中楼层 (共34层),87.22㎡,平层,暂无数据,板楼,南,2017,其他,钢混结构,暂无数据,两梯四户,有,商品房,2021-01-15,普通住宅,暂无数据,非共有,"118.66464,32.047898",浦口,江浦街道,南京
兰丰巷,2021.01.09 成交,59.0,11937.0,59.0,632,1,25,71,4511,2室1厅1厨1卫,低楼层 (共6层),49.26㎡,平层,暂无数据,板楼,南 北,1992,精装,混合结构,集中供暖,一梯两户,无,商品房,2019-04-19,普通住宅,满五年,非共有,"121.557428,38.930444",甘井子,马栏,大连
兰东社区,2021.10.29 成交,136.0,11013.0,138.0,331,18,17,44,10441,3室1厅1厨1卫,高楼层 (共6层),123.5㎡,平层,暂无数据,板楼,南 北,1999,简装,砖混结构,集中供暖,一梯两户,无,商品房,2020-12-02,普通住宅,满五年,非共有,"120.21292205889,35.962926982659",黄岛,黄岛区政府,青岛
兴达通苑,2021.10.11 成交,147.0,9932.0,150.0,131,5,23,6,2004,3室2厅1厨2卫,高楼层 (共30层),147.61㎡,平层,118.43㎡,塔楼,南,2006,简装,钢混结构,自供暖,两梯四户,有,商品房,2021-06-03,普通住宅,满五年,共有,"113.67094613825,34.770157380657",金水区,人民路,郑州
武学园小区,2021.12.19 成交,260.0,46437.0,285.0,98,7,57,41,4988,2室1厅1厨1卫,中楼层 (共30层),55.99㎡,平层,44.09㎡,塔楼,西南,1998,简装,钢混结构,暂无数据,两梯十户,有,商品房,2021-09-13,普通住宅,满五年,非共有,"118.791755,32.0396",秦淮,新街口,南京
莹华里,2021.10.27 成交,187.0,31063.0,186.5,92,10,21,13,1873,1室1厅1厨1卫,低楼层 (共6层),60.04㎡,平层,暂无数据,板楼,南,未知,精装,混合结构,集中供暖,一梯两户,无,商品房,2021-07-28,普通住宅,满五年,非共有,"117.147537,39.088797",南开,华苑,天津
朝天宫西街102号,2021.07.31 成交,173.0,27116.0,176.0,207,3,70,84,8759,3室1厅1厨1卫,高楼层 (共6层),63.8㎡,平层,暂无数据,板楼,南 北,1981,简装,钢混结构,暂无数据,一梯两户,无,商品房,2021-01-06,普通住宅,暂无数据,共有,"118.77791782788,32.043372352066",秦淮,朝天宫,南京
大华锦绣华城二期,2021.09.05 成交,368.0,36054.0,379.0,58,6,11,42,3306,3室2厅1厨1卫,低楼层 (共5层),102.07㎡,平层,暂无数据,板楼,南 北,2013,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-07-10,普通住宅,满两年,非共有,"121.52743216817,38.904541919809",高新园区,庙岭,大连
盛世天城二期,2021.03.13 成交,167.0,51507.0,170.0,84,2,1,0,241,1室1厅1厨1卫,低楼层 (共32层),32.4㎡,平层,暂无数据,板塔结合,东,2011,精装,钢混结构,暂无数据,四梯十二户,有,商品房,2020-12-20,普通住宅,暂无数据,共有,"121.577829,29.827562",鄞州区,中河,宁波
中海锦苑,2021.06.11 成交,205.0,23034.0,215.0,9,0,1,0,218,3室2厅1厨1卫,高楼层 (共27层),89㎡,平层,65.65㎡,板塔结合,南 北,2016,其他,钢混结构,集中供暖,两梯四户,有,商品房,2021-06-03,普通住宅,满两年,非共有,"113.661433,34.812735",金水,省中医院,郑州
清荷园北园,2021.02.19 成交,246.0,26772.0,248.0,40,3,7,8,1391,3室1厅1厨1卫,低楼层 (共34层),91.89㎡,平层,暂无数据,板楼,南,未知,简装,钢混结构,暂无数据,两梯四户,有,动迁安置房,2021-01-11,普通住宅,暂无数据,非共有,"118.722257,31.979534",建邺,奥南,南京
绿都紫荆华庭晴园,2021.03.20 成交,154.0,17656.0,155.0,76,1,11,2,776,3室2厅1厨1卫,高楼层 (共34层),87㎡,平层,暂无数据,板塔结合,西南,2018,简装,钢混结构,集中供暖,两梯四户,有,商品房,2021-01-04,普通住宅,暂无数据,共有,"113.68553843338,34.70354322214",管城回族区,万客来,郑州
红星海五期岚谷,2021.12.15 成交,148.0,16872.0,149.0,298,10,31,30,2723,2室1厅1厨1卫,低楼层 (共11层),87.72㎡,平层,暂无数据,板楼,南 北,2012,精装,钢混结构,集中供暖,一梯三户,有,商品房,2021-02-20,普通住宅,满五年,非共有,"121.813323,39.018151",开发区,红星海,大连
恒大江湾一二期,2021.11.22 成交,93.0,7914.0,96.0,237,12,75,27,4220,3室2厅1厨1卫,高楼层 (共24层),117.52㎡,平层,暂无数据,板楼,南 北 东,未知,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-30,普通住宅,满五年,非共有,"123.55632527142,41.778501159197",浑南,东湖,沈阳
旭辉燕南园,2021.12.20 成交,137.0,16734.0,140.0,34,17,18,17,1176,2室1厅1厨1卫,高楼层 (共28层),81.87㎡,平层,62.66㎡,板塔结合,南,未知,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-11-17,普通住宅,暂无数据,非共有,"117.128444,39.03711",西青,精武镇,天津
远洋未来城,2022.01.06 成交,156.0,17799.0,169.0,24,3,3,0,435,2室2厅1厨1卫,高楼层 (共26层),87.65㎡,平层,暂无数据,板塔结合,南 北,未知,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-12-14,普通住宅,暂无数据,非共有,"117.2268485833,39.206044108348",北辰,宜兴埠,天津
万科金域华府,2021.05.14 成交,140.0,15666.0,150.0,9,0,3,0,408,3室1厅1厨1卫,中楼层 (共18层),89.24㎡,平层,暂无数据,板楼,南 北,2018,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-05-06,普通住宅,满两年,共有,"120.449626,36.318024",城阳,城阳立交,青岛
阳光城,2021.01.01 成交,251.0,23416.0,256.0,44,5,7,9,1547,3室2厅1厨1卫,中楼层 (共6层),106.85㎡,平层,暂无数据,板楼,南,2002,精装,混合结构,暂无数据,一梯两户,无,商品房,2020-11-19,普通住宅,满五年,非共有,"121.52728055569,29.870241828326",海曙区,白云,宁波
