小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
威尼斯水城第十一街区,2021.05.08 成交,242.0,20480.0,240.0,12,1,1,2,708,3室2厅1厨1卫,中楼层 (共29层),118.07㎡,平层,90.07㎡,板楼,南,2013,其他,钢混结构,暂无数据,两梯四户,有,商品房,2021-04-26,普通住宅,满五年,非共有,"118.763593,32.145411",浦口,桥北,南京
圣诺园,2021.12.24 成交,62.0,9004.0,63.5,8,1,9,1,379,2室1厅1厨1卫,高楼层 (共31层),68.86㎡,平层,暂无数据,板楼,南 北,未知,精装,钢混结构,集中供暖,二十梯三户,有,商品房,2021-12-17,普通住宅,暂无数据,非共有,"123.253422,41.762031",铁西,经济技术开发区,沈阳
天地新城天玑座,2021.04.05 成交,248.0,21279.0,256.0,76,1,20,14,3251,3室2厅1厨2卫,高楼层 (共6层),116.55㎡,平层,暂无数据,板塔结合,南 北,2006,精装,钢混结构,暂无数据,一梯两户,无,商品房,2021-01-20,普通住宅,暂无数据,共有,"118.834833,31.984181",江宁,岔路口,南京
电机新村,2022.01.15 成交,28.0,4160.0,29.0,1,0,1,0,11,2室1厅1厨1卫,高楼层 (共6层),66.12㎡,平层,暂无数据,板楼,南 北,1984,精装,钢混结构,暂无数据,一梯三户,无,商品房,2022-01-15,普通住宅,暂无数据,非共有,"126.652382,45.702974",香坊,动力区,哈尔滨
鼎盛佳苑,2021.07.10 成交,53.0,6290.0,57.0,706,7,5,9,2477,2室2厅1厨1卫,中楼层 (共5层),83.16㎡,平层,暂无数据,塔楼,南 北,2012,精装,框架结构,集中供暖,十三梯两户,有,商品房,2019-08-05,普通住宅,满五年,共有,"121.94164733109,39.397855916975",普兰店,普兰店,大连
中豪世纪花园,2022.01.02 成交,600.0,30153.0,650.0,216,21,23,66,7235,3室2厅1厨2卫,高楼层 (共15层),198.99㎡,跃层,暂无数据,板楼,南 北,未知,精装,钢混结构,集中供暖,两梯两户,有,商品房,2021-05-31,普通住宅,暂无数据,共有,"117.225656,39.100788",河西,越秀路,天津
双龙嘉园石华街17号,2021.04.16 成交,216.0,32752.0,220.0,6,0,2,1,639,2室1厅1厨1卫,中楼层 (共18层),65.89㎡,平层,暂无数据,板楼,南 北,未知,其他,钢混结构,暂无数据,两梯四户,有,商品房,2021-04-10,普通住宅,暂无数据,非共有,"118.79372194682,31.975193180356",雨花台,宁南,南京
国医双拥小区,2021.02.22 成交,154.0,33168.0,158.0,126,5,7,17,3104,2室1厅1厨1卫,高楼层 (共8层),46.37㎡,平层,暂无数据,板楼,南 北,1998,简装,混合结构,暂无数据,一梯三户,无,商品房,2020-10-19,普通住宅,满五年,非共有,"121.558095,29.880641",海曙区,天一广场,宁波
朗诗保利麓院,2021.05.12 成交,1102.0,46109.0,1150.0,258,2,16,12,4033,4室2厅1厨2卫,低楼层 (共3层),239㎡,暂无数据,暂无数据,板楼,南,未知,其他,钢混结构,暂无数据,一梯四户,有,商品房,2020-08-28,普通住宅,暂无数据,共有,"118.93625074324,32.094064745608",栖霞,仙林,南京
中盟首府,2021.04.03 成交,113.0,11300.0,116.0,1,0,0,0,101,3室2厅1厨2卫,高楼层 (共33层),100㎡,平层,暂无数据,板楼,南 北,2018,其他,框架结构,暂无数据,两梯两户,有,商品房,2021-04-03,商住两用,暂无数据,非共有,"126.49084,45.801856",松北,松北世贸大道,哈尔滨
恒大城二期,2021.08.23 成交,106.0,7261.0,113.0,174,4,20,3,1550,3室2厅1厨2卫,高楼层 (共26层),146㎡,平层,暂无数据,板塔结合,南 北,2014,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-03-03,普通住宅,暂无数据,非共有,"123.4021619887,41.884762573065",于洪,西三台子,沈阳
保利心语花园,2022.01.22 成交,103.0,9887.0,105.0,66,2,17,21,1868,3室1厅1厨1卫,中楼层 (共18层),104.18㎡,平层,暂无数据,板楼,南 北,2014,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-11-18,普通住宅,满五年,共有,"123.32889021517,41.822587619503",铁西,重工街,沈阳
博澳福泽门,2021.04.19 成交,147.0,16646.0,149.0,117,9,125,65,7183,2室1厅1厨1卫,中楼层 (共27层),88.31㎡,平层,67.65㎡,塔楼,南,2009,精装,钢混结构,集中供暖,两梯三户,有,商品房,2020-12-23,普通住宅,满五年,非共有,"113.735871,34.758645",郑东新区,通泰路,郑州
金竹街8号,2021.10.24 成交,85.0,11813.0,94.0,223,12,22,21,4300,2室2厅1厨1卫,高楼层 (共6层),71.96㎡,平层,71.96㎡,板楼,南 北,未知,简装,混合结构,集中供暖,一梯四户,无,商品房,2021-03-16,普通住宅,满五年,非共有,"114.43957087783,38.038300680652",桥西,北杜,石家庄
北岸尚城,2021.09.11 成交,135.0,12105.0,138.0,512,22,166,32,6936,2室2厅1厨1卫,中楼层 (共24层),111.53㎡,平层,暂无数据,板楼,南 北,未知,毛坯,钢混结构,集中供暖,两梯三户,有,商品房,2020-04-18,普通住宅,满五年,非共有,"117.017292,39.390601",武清,体育中心,天津
银城花园北片,2021.10.31 成交,305.0,47420.0,310.0,233,4,19,30,3842,2室1厅1厨1卫,高楼层 (共7层),64.32㎡,平层,暂无数据,板楼,南 北,1996,其他,砖混结构,暂无数据,一梯两户,无,商品房,2021-03-13,普通住宅,满五年,非共有,"118.738084,32.057813",鼓楼,龙江,南京
沙口路31号院,2021.04.23 成交,65.0,9970.0,70.0,30,2,5,3,1218,2室1厅1厨1卫,低楼层 (共7层),64.7㎡,平层,暂无数据,板楼,南,1999,精装,砖混结构,自供暖,一梯两户,无,商品房,2021-03-25,普通住宅,满五年,非共有,"113.63204219984,34.800552061059",金水,南阳路,郑州
觅秀东园,2021.10.09 成交,183.0,21270.0,189.5,410,3,106,5,2437,3室1厅1厨1卫,高楼层 (共23层),86.04㎡,平层,暂无数据,塔楼,南,未知,毛坯,钢混结构,暂无数据,两梯六户,有,动迁安置房,2020-08-26,普通住宅,暂无数据,非共有,"118.88248317138,32.004569067911",江宁,青龙山国际新城,南京
黄雅佳苑,2021.05.02 成交,249.0,27763.0,252.0,115,0,10,0,156,3室1厅1厨1卫,低楼层 (共14层),89.69㎡,平层,暂无数据,板楼,南,2021,毛坯,钢混结构,暂无数据,一梯两户,有,商品房,2021-01-08,普通住宅,暂无数据,共有,"121.63161606754,29.809225239459",鄞州区,东钱湖,宁波
宁南新城沁园,2021.07.12 成交,195.0,18074.0,203.1,359,7,6,5,2634,3室2厅1厨1卫,低楼层 (共10层),107.89㎡,平层,暂无数据,塔楼,南,未知,毛坯,钢混结构,暂无数据,一梯两户,暂无数据,商品房,2020-07-19,普通住宅,暂无数据,非共有,"121.462558,29.759707",奉化区,奉化区,宁波
西亚斯御璟,2021.07.04 成交,91.0,6566.0,91.0,114,10,17,4,2262,3室2厅1厨2卫,低楼层 (共20层),137.84㎡,平层,115.8㎡,塔楼,南,未知,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-12,普通住宅,满两年,非共有,"113.77694238969,34.40474082301",新郑市,新郑市,郑州
紫郡,2021.12.19 成交,335.0,26854.0,349.0,171,13,24,59,4725,3室2厅1厨2卫,高楼层 (共6层),124.75㎡,平层,暂无数据,塔楼,南,2009,精装,钢混结构,暂无数据,一梯两户,无,商品房,2021-07-02,普通住宅,满两年,非共有,"121.600946,29.83205",鄞州区,潘火,宁波
岭湾峰尚二期,2022.01.18 成交,83.0,10209.0,83.0,52,2,14,6,986,2室1厅1厨1卫,高楼层 (共25层),81.11㎡,平层,暂无数据,板楼,南 北,2018,精装,框架结构,集中供暖,两梯五户,有,商品房,2021-11-28,普通住宅,暂无数据,非共有,"121.802112,39.076638",开发区,杏花里,大连
晖达盛宝苑,2021.12.09 成交,174.0,15770.0,185.0,997,4,19,11,2863,2室2厅1厨1卫,高楼层 (共19层),110.34㎡,平层,91.14㎡,板楼,南,2011,简装,钢混结构,集中供暖,两梯三户,有,商品房,2019-03-19,普通住宅,满五年,非共有,"113.775021,34.778412",郑东新区,祭城,郑州
坨北里,2022.03.03 成交,34.0,8096.0,35.0,1,0,1,0,12,1室1厅1厨1卫,低楼层 (共3层),42㎡,平层,暂无数据,板楼,南 北,未知,其他,混合结构,集中供暖,一梯三户,无,商品房,2022-03-03,普通住宅,暂无数据,非共有,"117.81403013348,39.258751849592",滨海新区,汉沽,天津
宾水南里,2021.12.13 成交,157.0,26103.0,159.0,65,6,28,19,2239,2室1厅1厨1卫,高楼层 (共6层),59.88㎡,平层,暂无数据,板楼,南 北,未知,简装,混合结构,集中供暖,一梯三户,无,商品房,2021-10-10,普通住宅,满五年,非共有,"117.19939,39.087529",河西,天塔街,天津
罗曼风情,2021.01.17 成交,200.0,23159.0,205.0,148,0,8,26,3891,3室1厅1厨1卫,低楼层 (共8层),86.36㎡,平层,69.19㎡,板楼,南 北,2012,精装,钢混结构,暂无数据,一梯两户,有,商品房,2020-08-23,普通住宅,满两年,共有,"121.491838,29.889075",海曙区,高桥,宁波
开发区万达广场,2021.08.13 成交,41.0,6913.0,43.0,37,1,9,2,257,1室1厅1厨1卫,中楼层 (共28层),59.31㎡,平层,暂无数据,塔楼,南,2018,精装,钢混结构,集中供暖,三梯二十四户,有,商品房,2021-07-08,商住两用,满两年,非共有,"121.79354,39.067391",开发区,开发区万达,大连
菱池街,2021.04.03 成交,230.0,34849.0,232.8,157,5,3,4,1014,3室1厅1厨1卫,中楼层 (共6层),66㎡,平层,暂无数据,暂无数据,南,1988,简装,未知结构,暂无数据,一梯两户,无,商品房,2020-10-28,普通住宅,暂无数据,非共有,"121.54585314959,29.879661738586",海曙区,月湖公园,宁波
红专路52号院,2021.01.20 成交,75.0,11030.0,78.0,123,2,14,16,2933,3室1厅1厨1卫,低楼层 (共4层),68㎡,平层,暂无数据,板楼,南 北,未知,其他,混合结构,集中供暖,一梯两户,无,商品房,2020-09-19,普通住宅,暂无数据,共有,"113.685719,34.786547",金水,花园路,郑州
中长小区,2021.06.29 成交,57.0,7600.0,60.0,34,2,2,3,533,2室1厅1厨1卫,低楼层 (共6层),75㎡,平层,暂无数据,板楼,南 北,2000,精装,混合结构,集中供暖,一梯两户,无,商品房,2021-05-26,普通住宅,暂无数据,共有,"121.731814,39.108953",金州,古城汇金,大连
中国铁建山语城,2021.03.28 成交,106.0,13672.0,107.0,9,0,6,4,864,2室2厅1厨1卫,中楼层 (共17层),77.17㎡,平层,暂无数据,板楼,北 南,2019,毛坯,钢混结构,集中供暖,一梯两户,有,商品房,2021-03-19,普通住宅,暂无数据,非共有,"121.471554,38.99798",甘井子,生态新城,大连
金成云庭,2021.02.06 成交,153.0,26786.0,157.0,17,0,3,5,875,1室1厅1厨1卫,低楼层 (共29层),57.12㎡,平层,暂无数据,板塔结合,南,2008,简装,钢混结构,暂无数据,两梯二十二户,有,商品房,2021-01-20,普通住宅,满五年,非共有,"121.573021,29.874628",鄞州区,百丈,宁波
万科假日风景,2021.12.23 成交,145.0,16062.0,147.0,119,5,73,88,6584,2室2厅1厨1卫,低楼层 (共11层),90.28㎡,平层,75.61㎡,板楼,南 北,2008,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-08-27,普通住宅,满五年,非共有,"121.525632,38.941083",甘井子,万科假日,大连
学仕名府,2022.01.18 成交,167.0,22675.0,173.0,145,4,15,29,3697,2室1厅1厨1卫,低楼层 (共33层),73.43㎡,平层,暂无数据,板楼,南,2014,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-08-27,普通住宅,满两年,非共有,"121.526435,38.878272",高新园区,凌水,大连
新圃西街1号院,2021.04.16 成交,53.0,7772.0,55.0,332,11,70,32,5018,2室1厅1厨1卫,中楼层 (共7层),68.2㎡,平层,暂无数据,板楼,南,1997,简装,混合结构,自供暖,一梯两户,无,商品房,2020-05-19,普通住宅,满五年,非共有,"113.66753496032,34.732081025232",二七,鞋城,郑州
正商玉兰谷明园,2021.06.25 成交,185.0,10396.0,186.0,286,20,23,13,5529,4室2厅1厨2卫,高楼层 (共8层),177.97㎡,平层,暂无数据,板塔结合,南,2016,简装,钢混结构,自供暖,一梯两户,有,商品房,2020-09-12,普通住宅,满两年,非共有,"113.572988,34.897453",惠济,邙山,郑州
胜利西小区,2021.06.27 成交,63.0,8803.0,65.0,50,2,5,0,691,3室1厅1厨1卫,高楼层 (共6层),71㎡,平层,暂无数据,板楼,南 北,1992,其他,钢混结构,集中供暖,一梯两户,无,商品房,2021-05-09,普通住宅,满五年,非共有,"121.71556,39.103661",金州,光明,大连
良辰美景北区,2021.01.18 成交,370.0,25462.0,376.0,463,8,79,26,5886,3室2厅1厨2卫,高楼层 (共34层),145.32㎡,平层,112.57㎡,板楼,南 北,2008,简装,钢混结构,集中供暖,三梯五户,有,商品房,2019-10-14,普通住宅,满五年,共有,"120.38179957529,36.098121220819",市北,中央CBD,青岛
慧江苑,2021.04.05 成交,242.0,36639.0,245.0,38,0,6,11,1599,2室1厅1厨1卫,中楼层 (共24层),66.05㎡,平层,暂无数据,板楼,南,2019,精装,钢混结构,暂无数据,两梯六户,有,商品房,2021-02-26,普通住宅,暂无数据,非共有,"121.54327754741,29.846756351358",鄞州区,长丰,宁波
保利香槟国际,2021.11.06 成交,860.0,61359.0,875.0,144,4,7,23,2375,3室2厅1厨2卫,中楼层 (共18层),140.16㎡,平层,111.83㎡,板楼,南 北,2013,精装,钢混结构,暂无数据,两梯两户,有,商品房,2021-06-16,普通住宅,满五年,共有,"118.7238792653,31.986874419937",建邺,奥体,南京
弘阳旭日上城二区,2021.04.17 成交,244.0,25814.0,256.0,40,3,1,5,841,2室1厅1厨1卫,低楼层 (共34层),94.37㎡,平层,暂无数据,板塔结合,南,2016,其他,钢混结构,暂无数据,两梯四户,有,商品房,2021-03-08,普通住宅,暂无数据,非共有,"118.736873,32.145546",浦口,桥北,南京
正商中州城百合园,2021.01.20 成交,70.0,11626.0,72.0,7,0,7,0,1107,2室1厅1厨1卫,中楼层 (共25层),59.78㎡,平层,暂无数据,板楼,南,2017,其他,钢混结构,自供暖,三梯十户,有,商品房,2021-01-13,普通住宅,暂无数据,非共有,"113.705717,34.700995",管城回族区,管南区域,郑州
威尼斯水城第十四街区,2021.03.15 成交,258.0,19828.0,262.0,131,2,30,9,2529,3室1厅1厨1卫,低楼层 (共6层),129.77㎡,平层,暂无数据,板楼,南,2013,其他,钢混结构,暂无数据,一梯两户,有,商品房,2020-11-04,普通住宅,暂无数据,非共有,"118.75995562671,32.155333105748",浦口,桥北,南京
恒大名都一期,2021.04.21 成交,93.0,7633.0,95.0,178,7,33,23,2795,3室2厅1厨2卫,高楼层 (共33层),121.19㎡,平层,60.63㎡,板楼,东南 北,2012,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-10-26,普通住宅,暂无数据,非共有,"123.401343,41.692029",苏家屯,会展中心,沈阳
国贸酒店公寓,2022.03.05 成交,76.0,9193.0,76.0,56,5,4,0,652,1室1厅1厨1卫,高楼层 (共29层),82.13㎡,平层,59.8㎡,塔楼,西南,2009,其他,钢混结构,自供暖,三梯二十二户,有,商品房,2022-01-09,普通住宅,满五年,非共有,"113.685915,34.790403",金水区,花园路,郑州
银河湾紫苑,2021.03.22 成交,201.0,21917.0,205.0,77,1,24,13,2448,2室2厅1厨1卫,低楼层 (共17层),91.71㎡,平层,72.18㎡,板楼,南,2014,其他,钢混结构,暂无数据,两梯三户,有,商品房,2021-01-04,普通住宅,满五年,非共有,"118.92678424756,32.052777408878",江宁,麒麟镇,南京
金湾山城,2021.04.06 成交,74.0,9846.0,75.5,33,6,12,4,1319,2室1厅1厨1卫,中楼层 (共16层),74.86㎡,平层,73㎡,板楼,南 北,2017,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-05,普通住宅,暂无数据,共有,"121.859729,39.087154",开发区,金湾新城,大连
东胜紫御府,2021.06.15 成交,239.0,20255.0,250.0,277,4,10,6,6072,3室2厅1厨2卫,中楼层 (共30层),118㎡,平层,暂无数据,板楼,南 西北,2016,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-09-12,普通住宅,暂无数据,非共有,"114.416328,38.038762",桥西,裕西公园,石家庄
南堡新寓,2021.06.16 成交,268.0,41596.0,272.0,197,2,30,19,3307,2室1厅1厨1卫,中楼层 (共7层),64.43㎡,平层,暂无数据,板楼,南,未知,简装,混合结构,暂无数据,一梯两户,无,商品房,2020-12-01,普通住宅,暂无数据,共有,"118.75674639161,32.107468804144",鼓楼,建宁路,南京
万达3号院,2021.04.04 成交,190.0,17432.0,210.0,177,0,24,0,1181,3室2厅1厨1卫,高楼层 (共33层),109㎡,平层,暂无数据,板塔结合,南 北,2012,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-10-10,普通住宅,暂无数据,非共有,"113.648981,34.721933",二七,兴华南街,郑州
阿尔卡迪亚荣景园,2021.05.05 成交,215.0,24879.0,228.0,337,1,54,7,2532,2室2厅1厨1卫,低楼层 (共33层),86.42㎡,平层,暂无数据,板楼,南,2013,其他,钢混结构,集中供暖,两梯四户,有,商品房,2020-06-03,普通住宅,暂无数据,非共有,"114.509609,38.063055",长安,胜北,石家庄
远洋五矿旷世新城,2022.02.17 成交,99.0,15231.0,102.0,246,8,26,10,2027,1室1厅1厨1卫,高楼层 (共33层),65㎡,平层,暂无数据,板塔结合,南,未知,简装,钢混结构,集中供暖,两梯四户,有,商品房,2021-06-17,普通住宅,满五年,非共有,"117.230037,39.208104",北辰,宜兴埠,天津
五里河家园,2021.08.24 成交,155.0,10037.0,163.0,41,1,3,7,383,3室1厅1厨2卫,高楼层 (共12层),154.44㎡,平层,暂无数据,板楼,西南,2002,其他,钢混结构,集中供暖,两梯四户,有,商品房,2021-07-15,普通住宅,暂无数据,非共有,"123.435694,41.763045",和平,三好街,沈阳
万科紫台,2021.06.13 成交,169.0,15597.0,169.0,289,14,34,13,4822,3室2厅1厨1卫,高楼层 (共21层),108.36㎡,平层,暂无数据,板楼,南 北 西,2016,精装,钢混结构,集中供暖,一梯两户,有,商品房,2020-08-28,普通住宅,暂无数据,非共有,"123.424675,41.882414",皇姑,三台子,沈阳
