小区,成交时间,成交价格,元/平,挂牌价格（万）,成交周期（天）,调价（次）,带看（次）,关注（人）,浏览（次）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,供暖方式,梯户比例,配备电梯,交易权属,挂牌时间,房屋用途,房屋年限,房权所属,百度经纬,区域,街道,城市
万科城雅梅苑,2021.05.06 成交,120.0,13461.0,123.0,57,3,21,5,1045,3室2厅1厨1卫,中楼层 (共34层),89.15㎡,平层,暂无数据,板楼,南 东 北,2018,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-11,普通住宅,满两年,共有,"113.499845,34.818618",高新,高新万科,郑州
联强生活小区,2021.11.17 成交,50.0,13036.0,52.0,40,1,6,4,359,1室1厅1厨1卫,中楼层 (共6层),38.05㎡,平层,暂无数据,塔楼,南,1996,简装,混合结构,集中供暖,一梯三户,无,商品房,2021-10-08,普通住宅,满五年,非共有,"114.47693042205,38.087402202026",新华,高柱,石家庄
锦华北园,2021.08.23 成交,168.0,17042.0,168.0,4,0,2,2,251,2室2厅1厨1卫,中楼层 (共6层),98.29㎡,平层,暂无数据,板楼,南 北,2002,精装,钢混结构,集中供暖,一梯两户,无,商品房,2021-08-19,普通住宅,暂无数据,非共有,"121.549228,38.950625",沙河口,锦华,大连
郁金香中心,2021.04.06 成交,47.0,14256.0,48.0,337,4,3,2,1941,1室0厅1厨1卫,高楼层 (共19层),32.97㎡,平层,暂无数据,板塔结合,南,2019,其他,砖混结构,暂无数据,两梯三十二户,有,商品房,2020-05-05,普通住宅,暂无数据,非共有,"121.704511,29.957331",镇海区,招宝山,宁波
颐家春天花园,2021.10.17 成交,64.0,9699.0,64.0,112,3,25,51,5291,2室1厅1厨1卫,中楼层 (共7层),65.99㎡,平层,54.2㎡,板楼,南,未知,简装,混合结构,暂无数据,一梯十九户,有,商品房,2021-06-28,普通住宅,满五年,共有,"118.86783302555,31.786682609972",江宁,禄口,南京
荣盛紫提东郡二期,2021.08.21 成交,81.0,10317.0,82.0,294,11,34,12,2127,2室1厅1厨1卫,低楼层 (共26层),78.42㎡,平层,暂无数据,板楼,南 北,2015,精装,钢混结构,集中供暖,两梯四户,有,商品房,2020-11-01,普通住宅,暂无数据,共有,"123.559157,41.7757",浑南,东湖,沈阳
瑞景华庭,2021.03.02 成交,168.0,13618.0,171.0,182,10,54,51,8939,3室2厅1厨1卫,低楼层 (共11层),123.37㎡,平层,暂无数据,板楼,南 北,2007,简装,钢混结构,自供暖,一梯两户,有,商品房,2020-09-02,普通住宅,满五年,非共有,"114.5851462845,38.048789794909",长安,白佛,石家庄
远洋广场,2021.02.06 成交,138.0,18787.0,140.0,315,6,24,11,2440,2室1厅1厨1卫,中楼层 (共24层),73.19㎡,平层,暂无数据,板楼,南,2012,简装,钢混结构,集中供暖,两梯六户,有,商品房,2020-03-28,普通住宅,满两年,非共有,"121.588253,38.997396",甘井子,华南,大连
青实樱花郡,2021.01.17 成交,495.0,54164.0,505.0,829,9,27,56,5217,4室2厅1厨2卫,高楼层 (共17层),91.39㎡,复式,74.9㎡,板楼,南 北,2016,精装,钢混结构,集中供暖,一梯两户,有,商品房,2018-10-12,普通住宅,满两年,共有,"120.409509,36.099367",市北,同安路,青岛
中海紫御观邸四期,2021.02.23 成交,215.0,25638.0,218.0,36,1,25,30,3621,2室1厅1厨1卫,中楼层 (共26层),83.86㎡,平层,65.64㎡,板楼,东南 南,2013,精装,钢混结构,集中供暖,两梯六户,有,商品房,2021-01-19,普通住宅,满两年,共有,"121.527835,38.870826",高新园区,中海,大连
瀚唐,2022.02.13 成交,108.0,11445.0,112.0,51,1,12,10,1559,2室2厅1厨1卫,中楼层 (共33层),93.93㎡,平层,暂无数据,板楼,南,2019,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-12-25,普通住宅,暂无数据,共有,"114.549556,38.099897",长安,古城村,石家庄
郁金台,2021.04.30 成交,63.0,11887.0,68.0,15,0,6,2,341,1室1厅1厨1卫,高楼层 (共9层),53㎡,平层,暂无数据,板塔结合,南,未知,其他,钢混结构,暂无数据,一梯四户,无,商品房,2021-04-16,普通住宅,暂无数据,非共有,"126.599572,45.743801",道里,顾乡大街,哈尔滨
新城保利天地,2021.04.27 成交,164.0,21365.0,168.0,50,1,6,1,751,3室2厅1厨1卫,高楼层 (共18层),76.53㎡,平层,暂无数据,板塔结合,南,未知,其他,钢混结构,暂无数据,两梯两户,有,商品房,2021-03-08,普通住宅,暂无数据,非共有,"118.82282123307,31.797621772045",江宁,禄口,南京
金水龙泽苑东区,2022.02.13 成交,94.0,14341.0,97.0,62,3,15,46,3289,2室1厅1厨1卫,低楼层 (共22层),65.2㎡,平层,18.56㎡,板楼,南 北,2016,精装,钢混结构,集中供暖,两梯七户,有,商品房,2021-12-13,普通住宅,满五年,共有,"120.415357,36.193023",李沧,十梅庵,青岛
升龙天汇3号院,2021.03.31 成交,125.0,14045.0,129.0,92,2,45,3,2211,3室2厅1厨1卫,中楼层 (共33层),89㎡,平层,暂无数据,板塔结合,东 南,2016,简装,钢混结构,集中供暖,两梯五户,有,商品房,2020-12-29,普通住宅,暂无数据,非共有,"113.627336,34.784394",中原,五龙口,郑州
御景名家B区,2021.06.17 成交,105.0,12651.0,108.0,176,5,9,3,1714,2室2厅1厨1卫,高楼层 (共18层),83㎡,平层,暂无数据,板楼,南 北,2012,精装,砖混结构,暂无数据,一梯三户,无,商品房,2020-12-24,普通住宅,暂无数据,非共有,"125.271969,43.889666",汽车产业开发区,景阳广场,长春
华平苑,2022.02.23 成交,67.0,14782.0,69.0,73,7,4,1,551,1室1厅1厨1卫,中楼层 (共7层),45.26㎡,平层,暂无数据,板楼,南,1993,精装,混合结构,集中供暖,一梯四户,无,商品房,2021-12-13,普通住宅,满五年,非共有,"114.51395614823,38.059504654663",长安,南三条,石家庄
惠丰小区,2021.07.24 成交,72.0,12216.0,73.5,11,0,1,2,346,2室1厅1厨1卫,高楼层 (共6层),58.94㎡,平层,58.94㎡,板楼,南 北,1996,精装,钢混结构,自供暖,一梯四户,无,商品房,2021-07-13,普通住宅,暂无数据,非共有,"121.62043,38.984953",甘井子,甘井子,大连
莲花一小区,2021.04.04 成交,30.0,8044.0,31.6,2,0,1,0,190,1室1厅1厨1卫,中楼层 (共6层),37.05㎡,暂无数据,暂无数据,板楼,南 北,2000,简装,钢混结构,集中供暖,一梯两户,无,商品房,2021-04-03,普通住宅,暂无数据,非共有,"123.486230422,41.791232833941",沈河,马关桥,沈阳
龙湖滟澜山,2021.04.27 成交,117.0,11038.0,120.0,234,3,4,17,3018,3室2厅1厨1卫,低楼层 (共3层),106㎡,复式,暂无数据,板楼,南 北,2016,精装,钢混结构,集中供暖,一梯六户,无,商品房,2020-09-05,普通住宅,暂无数据,非共有,"123.60692,41.950978",沈北新区,蒲河新城,沈阳
利津路,2021.07.11 成交,78.0,15111.0,80.0,17,1,5,6,1661,2室1厅1厨1卫,中楼层 (共8层),51.62㎡,平层,45.62㎡,板楼,东,1996,简装,混合结构,集中供暖,一梯四户,无,商品房,2021-06-25,普通住宅,满五年,共有,"120.356875,36.092616",市北,台东,青岛
富田丽景花园,2021.04.14 成交,148.0,13170.0,152.0,121,3,24,18,3124,3室2厅1厨1卫,低楼层 (共6层),112㎡,平层,暂无数据,板楼,南,2004,简装,混合结构,集中供暖,一梯两户,无,商品房,2020-12-14,普通住宅,暂无数据,非共有,"113.64160598395,34.800343447862",金水,南阳路,郑州
名城和顺人家,2021.03.31 成交,55.0,9582.0,56.3,271,3,18,10,2650,2室1厅1厨1卫,中楼层 (共22层),57.4㎡,平层,50㎡,板楼,南,2011,精装,框架结构,集中供暖,两梯六户,有,商品房,2020-07-03,普通住宅,满五年,共有,"121.79318,39.079755",开发区,杏花里,大连
新尚轩辕湖,2022.02.28 成交,120.0,8311.0,122.0,415,7,15,8,2326,3室2厅1厨2卫,高楼层 (共9层),144.39㎡,平层,118.78㎡,暂无数据,南 北,未知,毛坯,框架结构,暂无数据,一梯两户,暂无数据,商品房,2021-01-10,普通住宅,暂无数据,非共有,"113.74541338778,34.419532873502",新郑市,新郑城区,郑州
顺河路小区,2021.01.13 成交,169.0,17536.0,172.0,649,12,21,37,3426,3室1厅1厨1卫,中楼层 (共5层),96.15㎡,平层,85.63㎡,板楼,南 北,1997,精装,砖混结构,集中供暖,一梯两户,无,商品房,2019-04-06,普通住宅,满五年,非共有,"120.42580104267,36.175511775069",李沧,李村公园,青岛
远洋荣域A2区,2021.05.13 成交,184.0,20672.0,190.0,77,3,69,22,3155,2室1厅1厨1卫,低楼层 (共33层),88.77㎡,平层,暂无数据,塔楼,南 北,2017,简装,钢混结构,集中供暖,两梯六户,有,商品房,2021-02-26,普通住宅,满两年,共有,"121.594433,39.00607",甘井子,华南,大连
金海人家,2022.02.28 成交,54.0,6605.0,56.8,21,1,6,5,524,2室1厅1厨2卫,中楼层 (共5层),81.76㎡,跃层,暂无数据,板楼,南,2013,精装,框架结构,集中供暖,二十梯四户,有,商品房,2022-02-08,普通住宅,满五年,非共有,"122.01974882213,39.104775190214",金州,金石滩,大连
大连龙湖天琅,2021.12.26 成交,55.0,13685.0,56.5,408,4,25,83,10325,1室0厅1厨1卫,中楼层 (共7层),40.19㎡,平层,40.19㎡,板楼,南,2020,精装,钢混结构,集中供暖,两梯二十二户,有,商品房,2020-11-13,商住两用,暂无数据,非共有,"121.518114,38.853973",高新园区,七贤岭,大连
海尔鼎世华府C区,2021.04.09 成交,181.0,21569.0,185.0,31,4,24,15,1868,2室1厅1厨1卫,低楼层 (共22层),83.92㎡,平层,65.07㎡,板楼,南,2018,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-10,普通住宅,满两年,非共有,"120.416755,36.14704",李沧,河南,青岛
万锦香樟树一二期,2021.08.19 成交,76.0,15170.0,76.0,65,6,11,9,1350,1室1厅1厨1卫,低楼层 (共31层),50.1㎡,平层,暂无数据,板楼,南,2014,精装,钢混结构,集中供暖,一梯三户,有,商品房,2021-06-15,普通住宅,暂无数据,非共有,"123.44086,41.736359",浑南,奥体,沈阳
碧水湾花园,2021.02.04 成交,283.0,26033.0,292.0,42,2,8,9,1603,3室2厅1厨2卫,低楼层 (共6层),108.71㎡,平层,暂无数据,板塔结合,南 北,2002,精装,钢混结构,暂无数据,一梯两户,无,商品房,2020-12-24,普通住宅,暂无数据,非共有,"118.83620820379,31.975291686677",江宁,岔路口,南京
盐仓桥,2021.06.15 成交,240.0,32552.0,249.0,32,2,1,0,326,2室1厅1厨1卫,中楼层 (共7层),73.73㎡,暂无数据,暂无数据,板楼,东 西,1990,其他,砖混结构,暂无数据,一梯三户,无,商品房,2021-05-15,普通住宅,暂无数据,非共有,"118.75884819547,32.091886174139",鼓楼,福建路,南京
尚书苑,2021.01.29 成交,188.0,20435.0,192.0,36,1,7,5,880,2室2厅1厨1卫,高楼层 (共18层),92㎡,平层,暂无数据,板楼,南 北,2012,简装,钢混结构,集中供暖,两梯四户,有,商品房,2020-12-25,普通住宅,暂无数据,非共有,"113.76219930664,34.757188236606",郑东新区,郑州东站,郑州
奥兰花园,2021.08.20 成交,230.0,25687.0,235.0,44,1,0,3,813,2室2厅1厨1卫,中楼层 (共18层),89.54㎡,平层,65.65㎡,板楼,南 北,2010,简装,钢混结构,集中供暖,两梯四户,有,商品房,2021-07-07,普通住宅,满五年,非共有,"113.77142726445,34.75628236568",郑东新区,郑州东站,郑州
大连金石天成,2021.05.06 成交,123.0,9180.0,128.0,95,2,2,3,748,3室2厅1厨2卫,低楼层 (共8层),134㎡,平层,暂无数据,板塔结合,南 北,2015,精装,框架结构,集中供暖,一梯两户,暂无数据,商品房,2021-02-01,普通住宅,暂无数据,非共有,"122.03436955768,39.103740321085",金州,金石滩,大连
弘阳上院,2021.03.02 成交,339.0,37549.0,350.0,203,1,13,8,3389,4室2厅1厨1卫,高楼层 (共11层),90.23㎡,平层,暂无数据,板楼,南,2016,其他,钢混结构,暂无数据,两梯四户,有,商品房,2020-08-12,普通住宅,暂无数据,非共有,"118.90331808187,31.934143162936",江宁,江宁大学城,南京
伟业富强天玺,2021.01.14 成交,63.0,9500.0,63.5,48,3,31,7,2167,2室1厅1厨1卫,高楼层 (共28层),66.32㎡,平层,暂无数据,板楼,南,2016,精装,钢混结构,暂无数据,一梯三户,有,商品房,2020-11-28,普通住宅,暂无数据,共有,"125.232026,43.780024",高新区,硅谷街南,长春
雪莲北里,2022.02.22 成交,198.0,21053.0,203.0,335,11,97,58,7221,3室2厅1厨1卫,中楼层 (共18层),94.05㎡,平层,暂无数据,板楼,南 北,未知,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-03-25,普通住宅,满五年,非共有,"117.299318,39.152287",东丽,万新街,天津
博雅盛世E区,2021.08.09 成交,104.0,13620.0,109.0,30,0,32,5,1326,2室2厅1厨1卫,中楼层 (共34层),76.14㎡,平层,56.29㎡,板楼,南,2016,简装,钢混结构,集中供暖,两梯五户,有,商品房,2021-07-11,普通住宅,满两年,非共有,"114.585451,38.088628",长安,十里铺,石家庄
万达广场A区,2021.04.16 成交,301.0,21914.0,315.0,349,5,58,13,3425,3室2厅1厨2卫,中楼层 (共27层),137.36㎡,平层,暂无数据,板楼,南 北,2013,精装,钢混结构,集中供暖,两梯两户,有,商品房,2020-05-02,普通住宅,暂无数据,非共有,"114.546699,38.032274",裕华,槐北,石家庄
长江南小区,2021.06.30 成交,33.0,5280.0,33.5,73,16,18,18,1893,2室1厅1厨1卫,中楼层 (共7层),62.5㎡,平层,暂无数据,板楼,东 南 西,1993,简装,混合结构,集中供暖,一梯三户,暂无数据,商品房,2021-04-18,普通住宅,满五年,共有,"123.41788467407,41.825577789072",皇姑,北行,沈阳
山水嘉园,2021.08.30 成交,128.0,14302.0,132.0,161,4,6,3,1074,2室2厅1厨1卫,中楼层 (共6层),89.36㎡,错层,77.1㎡,板楼,南 北,2013,精装,钢混结构,集中供暖,一梯两户,无,商品房,2021-03-23,普通住宅,满五年,非共有,"120.436728,36.219219",城阳,十梅庵,青岛
丽水人家,2021.10.08 成交,12.0,2767.0,12.8,90,7,8,33,2661,1室1厅1厨1卫,高楼层 (共6层),43.38㎡,复式,暂无数据,板楼,南 北,2001,简装,钢混结构,集中供暖,一梯三户,无,商品房,2021-07-11,普通住宅,暂无数据,非共有,"123.59716263573,41.953449066396",沈北新区,虎石台,沈阳
正商明钻,2021.10.31 成交,105.0,11992.0,108.0,88,2,5,11,1040,2室2厅1厨1卫,高楼层 (共21层),87.56㎡,平层,66.45㎡,板塔结合,南,2011,精装,钢混结构,集中供暖,两梯四户,有,商品房,2021-08-05,普通住宅,满五年,非共有,"113.610533,34.788651",中原区,五龙口,郑州
宇萃里,2021.10.16 成交,70.0,18314.0,70.0,1,0,1,0,6,1室1厅1厨1卫,中楼层 (共6层),38.06㎡,平层,暂无数据,板楼,南,未知,简装,混合结构,集中供暖,一梯五户,无,商品房,2021-10-16,普通住宅,满五年,非共有,"117.237053,39.159345",河北,王串场,天津
七彩阳光,2021.02.08 成交,75.0,7366.0,78.0,267,6,18,12,2432,2室2厅1厨1卫,高楼层 (共6层),101.82㎡,跃层,暂无数据,板楼,南 北,2006,其他,混合结构,集中供暖,一梯两户,无,商品房,2020-05-18,普通住宅,暂无数据,共有,"123.407817,41.873205",于洪,西三台子,沈阳
瑞栢中心,2021.02.25 成交,137.0,14122.0,139.0,155,1,24,5,2296,2室2厅1厨1卫,高楼层 (共30层),96.52㎡,平层,暂无数据,板楼,南,2017,精装,框架结构,集中供暖,两梯四户,有,商品房,2020-09-24,普通住宅,暂无数据,共有,"121.708618,39.100783",金州,连大,大连
锦华中园,2021.09.25 成交,138.0,15270.0,141.0,29,3,55,32,2403,2室2厅1厨1卫,中楼层 (共4层),90.31㎡,平层,暂无数据,板楼,南 北,2001,精装,混合结构,集中供暖,一梯两户,无,商品房,2021-08-27,普通住宅,满两年,非共有,"121.54815,38.947764",沙河口,锦华,大连
天润城第十四街区,2021.05.29 成交,190.0,21658.0,196.0,84,1,11,2,766,3室2厅1厨1卫,中楼层 (共11层),87.73㎡,平层,暂无数据,板楼,南,2012,其他,钢混结构,暂无数据,一梯两户,有,商品房,2021-03-06,普通住宅,暂无数据,非共有,"118.737714,32.16147",浦口,桥北,南京
芳园,2021.09.27 成交,67.0,9730.0,69.0,48,0,4,0,191,1室1厅1厨1卫,高楼层 (共14层),68.86㎡,平层,暂无数据,板楼,南 北,未知,其他,钢混结构,集中供暖,两梯三户,有,商品房,2021-08-11,普通住宅,暂无数据,非共有,"117.37537845061,39.181409377316",东丽,华明镇,天津
明发浦泰梦幻家,2021.10.03 成交,189.0,22378.0,193.0,196,5,18,17,1197,3室2厅1厨1卫,高楼层 (共19层),84.46㎡,平层,暂无数据,塔楼,南,2017,精装,钢混结构,暂无数据,两梯四户,有,商品房,2021-03-22,普通住宅,暂无数据,非共有,"118.64680178195,31.926823425703",雨花台,板桥,南京
中海和平之门二期,2021.09.16 成交,153.0,19265.0,153.0,155,3,21,13,2957,2室1厅1厨1卫,高楼层 (共33层),79.42㎡,暂无数据,暂无数据,板楼,南 北,2016,精装,钢混结构,集中供暖,一梯两户,有,商品房,2021-04-14,普通住宅,暂无数据,共有,"123.41926,41.735125",和平,长白,沈阳
宁夏路（单号）,2021.12.25 成交,81.0,18608.0,81.0,159,2,3,3,700,1室1厅1厨1卫,中楼层 (共8层),43.53㎡,平层,暂无数据,板楼,南,1985,精装,混合结构,集中供暖,一梯三户,无,商品房,2021-07-20,普通住宅,暂无数据,非共有,"120.373766,36.084883",市北,镇江路,青岛
翡翠湾花园,2021.12.07 成交,65.0,6557.0,65.0,234,11,84,11,1612,3室1厅1厨1卫,中楼层 (共19层),99.14㎡,平层,暂无数据,塔楼,南,未知,简装,钢混结构,集中供暖,一梯两户,有,商品房,2021-04-18,普通住宅,满五年,非共有,"117.356289,39.744461",宝坻,翡翠湾,天津
广厦西里,2022.01.03 成交,128.0,12143.0,127.5,191,8,20,7,929,3室2厅1厨1卫,中楼层 (共6层),105㎡,平层,暂无数据,板楼,南 北,未知,简装,砖混结构,集中供暖,一梯两户,无,商品房,2021-06-27,普通住宅,满五年,非共有,"117.060742,39.379398",武清,杨村,天津
城润万家,2021.05.08 成交,113.0,9551.0,113.0,314,7,31,58,7048,3室2厅1厨1卫,高楼层 (共18层),118㎡,平层,暂无数据,板楼,北 南,2008,精装,钢混结构,集中供暖,一梯两户,有,商品房,2020-06-29,普通住宅,满五年,非共有,"121.754388,39.060068",开发区,城润,大连
瑞盈园,2021.10.12 成交,128.0,15211.0,130.0,39,6,21,40,2753,2室1厅1厨1卫,中楼层 (共13层),84.15㎡,平层,暂无数据,板楼,南 北,未知,精装,钢混结构,集中供暖,两梯三户,有,经济适用房,2021-09-04,普通住宅,满五年,非共有,"117.12636,39.211665",北辰,瑞景居住区,天津
联创佳苑,2021.04.30 成交,103.0,11793.0,104.0,70,9,5,2,913,2室1厅1厨1卫,中楼层 (共18层),86.92㎡,平层,暂无数据,板楼,南 北,2014,简装,钢混结构,自供暖,两梯四户,有,商品房,2021-02-19,普通住宅,暂无数据,非共有,"113.675533,34.699372",二七,万客来,郑州
盛紫中央公园,2022.03.17 成交,106.0,8293.0,110.0,163,4,7,21,2341,3室2厅1厨2卫,低楼层 (共18层),127.22㎡,平层,暂无数据,板楼,南,2017,毛坯,钢混结构,集中供暖,两梯四户,有,商品房,2021-10-06,普通住宅,暂无数据,非共有,"114.537842,37.971565",栾城,冶河镇,石家庄
沿河五村,2021.07.02 成交,177.0,35903.0,180.0,10,0,2,4,373,2室1厅1厨1卫,中楼层 (共6层),49.3㎡,平层,暂无数据,板塔结合,南 北,1989,其他,混合结构,暂无数据,一梯三户,无,商品房,2021-06-23,普通住宅,暂无数据,非共有,"118.75614459894,32.03336862501",建邺,南湖,南京
弘阳旭日上城三区,2022.03.06 成交,246.0,22933.0,250.0,196,1,2,14,1993,3室1厅1厨1卫,低楼层 (共34层),107.27㎡,平层,暂无数据,板楼,南,2014,其他,钢混结构,暂无数据,两梯三户,有,商品房,2021-08-22,普通住宅,暂无数据,共有,"118.732769,32.14724",浦口,桥北,南京
万科城市花园二期,2021.06.13 成交,138.0,15482.0,142.0,69,1,19,5,1342,2室2厅1厨1卫,低楼层 (共18层),89.14㎡,平层,69㎡,板楼,南,2012,其他,钢混结构,集中供暖,一梯两户,有,商品房,2021-04-06,普通住宅,满五年,非共有,"120.42553017095,36.300695326847",城阳,家佳源,青岛
海德园,2021.09.16 成交,260.0,17659.0,265.0,70,3,8,5,1367,3室2厅1厨2卫,高楼层 (共30层),147.24㎡,平层,暂无数据,板楼,南 北,2013,精装,钢混结构,集中供暖,两梯三户,有,商品房,2021-07-08,普通住宅,满两年,非共有,"114.538664,38.009872",裕华,塔冢,石家庄
湖景花园,2021.06.15 成交,685.0,48733.0,682.0,44,7,13,2,636,4室2厅1厨2卫,高楼层 (共16层),140.46㎡,平层,暂无数据,板楼,南 北,未知,精装,钢混结构,暂无数据,两梯三户,有,商品房,2021-05-03,普通住宅,满两年,非共有,"121.5653208401,29.900875357772",江北区,白沙,宁波
华府丹郡,2021.04.14 成交,41.0,9319.0,41.0,112,1,6,4,1033,1室1厅1厨1卫,中楼层 (共33层),44㎡,平层,暂无数据,板楼,南,2012,精装,钢混结构,集中供暖,一梯四户,有,商品房,2020-12-24,普通住宅,暂无数据,非共有,"123.395269,41.683918",苏家屯,会展中心,沈阳
MINI印象,2021.04.03 成交,87.0,15426.0,88.0,318,1,35,15,2225,1室1厅1厨1卫,中楼层 (共32层),56.27㎡,平层,暂无数据,板塔结合,南,2013,精装,钢混结构,集中供暖,六梯四十八户,有,商品房,2020-05-21,商住两用,满五年,非共有,"121.53109,38.86462",高新园区,高新园区,大连
美辰香醒,2021.02.03 成交,85.0,16967.0,88.0,48,2,6,4,1533,1室1厅1厨1卫,中楼层 (共22层),50.1㎡,平层,暂无数据,板楼,南,2016,精装,钢混结构,集中供暖,一梯三户,有,商品房,2020-12-18,普通住宅,满两年,共有,"121.60558,38.990293",甘井子,华东,大连
万科城紫兰苑,2021.05.16 成交,123.0,13765.0,126.0,56,3,32,12,2304,3室2厅1厨1卫,低楼层 (共34层),89㎡,平层,暂无数据,塔楼,南 西,2015,精装,钢混结构,集中供暖,两梯六户,有,商品房,2021-03-21,普通住宅,暂无数据,非共有,"113.523478,34.819214",高新,高新万科,郑州
